I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual
0.49964702,0.16869833,0.58042294,0.02556430,0.59650387,0.15961073
0.50416751,0.25672861,0.60285932,0.10210447,0.61624100,0.24126947
0.41516710,0.28550486,0.49908283,0.14744264,0.50857292,0.30123786
0.24177466,0.24984125,0.25910029,0.13828737,0.29197061,0.31318773
0.01994188,0.16307311,-0.02452731,0.05900677,0.01129069,0.22148518
-0.19690003,0.05232890,-0.20515969,-0.01735986,-0.23057464,0.08982604
-0.35380809,-0.05042076,-0.33455473,-0.09117642,-0.41333219,-0.03276523
-0.41174833,-0.11863234,-0.40308195,-0.14497921,-0.49270527,-0.10082150
-0.36060127,-0.13944245,-0.33520380,-0.21457152,-0.43742049,-0.13402255
-0.22320319,-0.11723442,-0.21249107,-0.24974118,-0.26824526,-0.14694224
-0.04879149,-0.07139515,-0.07845886,-0.22422470,-0.05292879,-0.09996057
0.10224251,-0.02906090,0.04904536,-0.17930713,0.11519939,-0.04372798
0.17744065,-0.01530997,0.10722388,-0.17245153,0.19895971,-0.01580476
0.14900256,-0.04410318,0.09395843,-0.21555687,0.17740692,-0.04463839
0.02266786,-0.11301736,-0.01818512,-0.29004446,0.04174004,-0.12493062
-0.16416313,-0.20354831,-0.17662267,-0.34260663,-0.16467149,-0.23743014
-0.35444859,-0.28690105,-0.34244335,-0.32783768,-0.40695146,-0.32697993
-0.48971464,-0.33336037,-0.50252789,-0.31295511,-0.58893539,-0.33751511
-0.52850383,-0.32214999,-0.53034925,-0.28665414,-0.64161136,-0.31004539
-0.45909826,-0.24853753,-0.45249197,-0.24403971,-0.54838821,-0.27088434
-0.30251158,-0.12586552,-0.29357338,-0.22217263,-0.34938978,-0.19503958
-0.10499616,0.01812986,-0.13220158,-0.10721727,-0.11027643,-0.05009145
0.07724734,0.14948070,0.03786670,0.00110877,0.08365234,0.11446446
0.19599031,0.23796207,0.19551399,0.10177922,0.21467939,0.23670692
0.22564466,0.26568055,0.24206778,0.13326183,0.26138419,0.28476196
0.17004569,0.23160820,0.15080909,0.10515757,0.18868320,0.26815751
0.05945816,0.15078667,-0.00330778,0.02254851,0.05658779,0.18717708
-0.06080428,0.04869592,-0.10855285,-0.07491765,-0.08295312,0.07207872
-0.14604847,-0.04717202,-0.16584580,-0.16384351,-0.18248185,-0.03980353
-0.16681271,-0.11567922,-0.17178451,-0.21628886,-0.20215079,-0.12083953
-0.11765000,-0.14765923,-0.13209784,-0.26674050,-0.14058694,-0.16726666
-0.01745872,-0.14715040,-0.04254027,-0.30902019,-0.01560922,-0.16554474
0.09832926,-0.12816325,0.07069280,-0.30235940,0.11736205,-0.14977906
0.19068653,-0.10840538,0.15216862,-0.27738109,0.22578037,-0.12239832
0.23045940,-0.10233536,0.17069808,-0.26634184,0.28046498,-0.11024858
0.20781006,-0.11600589,0.15707257,-0.27519464,0.25902711,-0.12707431
0.13464422,-0.14539184,0.11068542,-0.30546775,0.17623668,-0.14384814
0.03954398,-0.17858182,0.02033612,-0.34582368,0.07405923,-0.19027698
-0.04271912,-0.20082310,-0.07070102,-0.36965251,-0.01989101,-0.22265744
-0.08328231,-0.20043789,-0.10832263,-0.36867523,-0.07009001,-0.22692698
-0.06873091,-0.17339996,-0.09011843,-0.33715457,-0.05548624,-0.19459160
-0.00497840,-0.12492746,-0.01735896,-0.28160030,0.00977992,-0.14686564
0.08554292,-0.06758207,0.07332776,-0.22360323,0.11262649,-0.07382142
0.17209229,-0.01664663,0.13984132,-0.17162542,0.21579954,-0.01237693
0.22617987,0.01547715,0.21257012,-0.13512200,0.27242876,0.02327342
0.23078692,0.02378704,0.22602834,-0.13569336,0.28325964,0.03945167
0.18521275,0.01247221,0.17457303,-0.15959698,0.23717536,0.03363896
0.10416822,-0.00666699,0.10942806,-0.14889742,0.13939116,0.01171403
0.01177323,-0.01861025,0.02233974,-0.13380174,0.03015229,-0.00468624
-0.06718105,-0.01077052,-0.07006713,-0.12204368,-0.06565680,0.00042845
-0.11554247,0.02206988,-0.13221526,-0.09712251,-0.12292025,0.02746820
-0.12884512,0.07525734,-0.15565009,-0.04791056,-0.15207158,0.08394851
-0.11554303,0.13507224,-0.15818352,0.01313527,-0.14397425,0.14329019
-0.09263115,0.18259566,-0.14181830,0.06508966,-0.13259878,0.20026274
-0.07844543,0.19938624,-0.13178909,0.08603396,-0.12173039,0.21308848
-0.08532608,0.17315795,-0.14385778,0.06078705,-0.12894540,0.18362645
-0.11475082,0.10170389,-0.17180067,-0.02852271,-0.16311076,0.09970582
-0.15657446,-0.00607312,-0.21585312,-0.15603860,-0.19872124,-0.02256485
-0.19252511,-0.13222074,-0.23134592,-0.30159867,-0.23519816,-0.17404220
-0.20263828,-0.25414788,-0.21914980,-0.41298640,-0.24891374,-0.31216632
-0.17235694,-0.35001358,-0.19540636,-0.50878513,-0.22221838,-0.41454451
-0.09788215,-0.40356998,-0.13337056,-0.57074904,-0.13420222,-0.48301262
0.01196953,-0.40725975,-0.00575853,-0.60108089,0.00003990,-0.49010780
0.13792882,-0.36300947,0.14719684,-0.55828243,0.15895290,-0.44939971
0.25565725,-0.28086721,0.26670757,-0.49429840,0.30435323,-0.36328032
0.34255822,-0.17617090,0.37314537,-0.38315916,0.41651145,-0.23872784
0.38386494,-0.06615923,0.43821317,-0.25745222,0.47289915,-0.10817376
0.37620398,0.03315851,0.42800111,-0.13704324,0.47083293,0.01906734
0.32772582,0.10936355,0.37072548,-0.04330320,0.41617919,0.12461396
0.25500151,0.15506044,0.28002104,-0.00615771,0.32056525,0.20032614
0.17784042,0.16846715,0.16244656,-0.00196302,0.22514208,0.22157137
0.11370259,0.15331936,0.08779977,-0.02232557,0.13852580,0.21205863
0.07334351,0.11817441,0.04669025,-0.04127378,0.08345662,0.17239873
0.05880855,0.07509132,0.04551144,-0.06713669,0.05883345,0.11246652
0.06410091,0.03763815,0.06476980,-0.12078303,0.06933871,0.07223623
0.07805137,0.01830707,0.08097815,-0.16547045,0.08688647,0.04856313
0.08835431,0.02567840,0.07518548,-0.16285896,0.10227901,0.05788042
0.08553226,0.06195785,0.05317555,-0.12294057,0.09446433,0.09729707
0.06575419,0.12165901,0.02346021,-0.05888836,0.06656400,0.16571883
0.03185638,0.19208837,-0.00924110,0.01890357,0.01770290,0.24003370
-0.00755748,0.25587804,-0.03280844,0.06864174,-0.03009017,0.31376833
-0.04058115,0.29519444,-0.07059046,0.09189016,-0.07593983,0.35972723
-0.05535238,0.29662857,-0.10087887,0.08626856,-0.09997003,0.35681086
-0.04346151,0.25538227,-0.08790758,0.05684408,-0.09122651,0.30434701
-0.00264204,0.17739133,-0.04791942,-0.00842584,-0.05036546,0.21138152
0.06186436,0.07852107,0.01311759,-0.10071768,0.02973705,0.09685183
0.13761706,-0.01918445,0.07068574,-0.19997121,0.12336819,-0.01076827
0.20699828,-0.09328056,0.11232215,-0.28530025,0.22504955,-0.08679561
0.25065514,-0.12709770,0.14724383,-0.33269024,0.29106497,-0.13177727
0.25175294,-0.11446186,0.15446192,-0.33597389,0.30535655,-0.11828299
0.20018249,-0.06148148,0.10653710,-0.29586196,0.24977232,-0.04714649
0.09575326,0.01520219,0.02162148,-0.21417569,0.12742319,0.04237661
-0.05050430,0.09320352,-0.12928037,-0.12955959,-0.04344611,0.11379209
-0.21747789,0.15076090,-0.27291971,-0.07006048,-0.24147929,0.17409477
-0.37757642,0.17273401,-0.40382871,-0.02793690,-0.42509073,0.20415031
-0.50219421,0.15442654,-0.50575012,0.03145697,-0.56404884,0.20815268
-0.56787659,0.10217109,-0.56254816,0.02341335,-0.63988089,0.16858487
-0.56171312,0.03069050,-0.56505674,-0.05037398,-0.64668555,0.08064944
-0.48454691,-0.04171082,-0.50171441,-0.15758595,-0.58132541,-0.03161857
-0.35105540,-0.09842910,-0.36004791,-0.26975259,-0.43666926,-0.13674374
-0.18653652,-0.12859047,-0.25074717,-0.31849486,-0.23924333,-0.20380786
-0.02111766,-0.12867481,-0.10122091,-0.30110723,-0.03036300,-0.19194854
0.11716299,-0.10153469,0.00673222,-0.26350164,0.13481222,-0.14070647
0.20860541,-0.05357664,0.08647829,-0.22434565,0.24402516,-0.07611991
0.24578964,0.00850640,0.17389335,-0.15752339,0.29029867,0.01179353
0.23421253,0.08001669,0.18819596,-0.09388579,0.27654176,0.10337373
0.18955900,0.15864373,0.14322656,-0.02080112,0.21837638,0.20084804
0.13250127,0.24295420,0.06666180,0.07101380,0.14776202,0.29880745
0.08260011,0.32985543,0.00840606,0.15459689,0.09097984,0.39944159
0.05308051,0.41243034,-0.00006968,0.23643453,0.06695929,0.48680326
0.04791691,0.47947115,0.00024878,0.31542936,0.07494980,0.56555824
0.06190556,0.51738267,0.01592095,0.37076125,0.09646040,0.60193664
0.08347168,0.51412322,0.03988015,0.36583325,0.11931019,0.60539109
0.09915289,0.46389382,0.03421994,0.30435696,0.12038314,0.54995448
0.09826506,0.37076707,-0.01307137,0.20322765,0.09606918,0.45892433
0.07630952,0.24960893,-0.05622968,0.07429168,0.04534246,0.32881834
0.03617634,0.12348010,-0.09792765,-0.04237189,-0.00452119,0.19359174
-0.01304870,0.01793805,-0.12215096,-0.12522791,-0.04788620,0.06565620
-0.05911453,-0.04614580,-0.15058388,-0.19043368,-0.09009000,-0.01477124
-0.09040308,-0.05894062,-0.17754158,-0.20656344,-0.11665569,-0.04054838
-0.09929779,-0.02496055,-0.19423603,-0.17384551,-0.12624070,-0.01236150
-0.08418217,0.03800352,-0.18744834,-0.10963051,-0.10695508,0.04600076
-0.04964613,0.10421915,-0.15423632,-0.03274507,-0.08227529,0.12015035
-0.00505673,0.14803772,-0.10906285,0.01033281,-0.02461379,0.16238698
0.03790700,0.15204546,-0.07219646,0.02206397,0.02053073,0.17156383
0.06797271,0.11264143,-0.05661912,-0.01180660,0.05939531,0.12669094
0.07655742,0.04114391,-0.06425581,-0.07361447,0.07237570,0.05168729
0.05920788,-0.03999210,-0.10246072,-0.14759347,0.06340159,-0.03797911
0.01612150,-0.10460579,-0.17743725,-0.21132179,0.02710099,-0.11686624
-0.04808766,-0.13141337,-0.25239524,-0.23719443,-0.03282999,-0.15285233
-0.12513356,-0.11084291,-0.30995259,-0.21477742,-0.11791826,-0.13492122
-0.20413664,-0.04782478,-0.35980201,-0.15615100,-0.21041594,-0.07431877
-0.27298809,0.04035001,-0.41624087,-0.07344050,-0.29916762,0.02285519
-0.32003055,0.13026945,-0.45570463,0.03248692,-0.35440503,0.12384593
-0.33603548,0.20047775,-0.47907495,0.12560134,-0.38292009,0.20903490
-0.31627373,0.23850964,-0.47537503,0.18923827,-0.36741515,0.25663340
-0.26223792,0.24441133,-0.42653644,0.18119939,-0.31754993,0.26250809
-0.18241696,0.22957330,-0.35984209,0.16307864,-0.23719798,0.23536177
-0.09156861,0.21141506,-0.27738771,0.12344846,-0.14389045,0.21783954
-0.00824325,0.20597508,-0.19247141,0.08631538,-0.05850628,0.22572513
0.04917118,0.22121878,-0.12086191,0.09852044,0.00691705,0.25244198
0.06704540,0.25360094,-0.09188572,0.14384019,0.02945788,0.29676957
0.04050285,0.28920381,-0.12021858,0.19257458,0.00562608,0.34480748
-0.02448377,0.30905735,-0.19849084,0.21901436,-0.06809447,0.36950402
-0.11180131,0.29666516,-0.27538496,0.19682167,-0.16246107,0.35521472
-0.19885628,0.24489536,-0.33124137,0.12953481,-0.25748562,0.29912632
-0.26241079,0.15958171,-0.35928905,0.02935479,-0.33508487,0.19639625
-0.28503846,0.05836337,-0.38043419,-0.08553615,-0.36013834,0.06737161
-0.26029102,-0.03495132,-0.37488773,-0.16735935,-0.33207404,-0.04924765
-0.19490603,-0.09852405,-0.31203336,-0.23486459,-0.24658931,-0.13317290
-0.10719367,-0.12016670,-0.21875606,-0.27405885,-0.13682203,-0.16284891
-0.02189291,-0.10169407,-0.15028389,-0.26342142,-0.03415583,-0.13642335
0.03707557,-0.05824727,-0.11742162,-0.21891367,0.03740924,-0.07602883
0.05379103,-0.01271733,-0.11367502,-0.15855719,0.05479345,-0.01832820
0.02520422,0.01276823,-0.15439081,-0.11563791,0.02596277,0.01200902
-0.03789503,0.00517975,-0.22110492,-0.10902742,-0.04053515,0.00742727
-0.11421139,-0.03440109,-0.27925611,-0.14825039,-0.12213137,-0.04249945
-0.17860657,-0.09108557,-0.31861863,-0.21837457,-0.19389743,-0.10906994
-0.21002265,-0.14186823,-0.34992561,-0.25953704,-0.22515908,-0.17306828
-0.19814683,-0.16474834,-0.35894805,-0.27747592,-0.21217504,-0.20493971
-0.14666053,-0.14795382,-0.33122736,-0.26777467,-0.15204234,-0.19579362
-0.07199271,-0.09574562,-0.27058494,-0.21116038,-0.06664828,-0.13318757
0.00205116,-0.02838266,-0.20049192,-0.13697922,0.01695281,-0.04928103
0.05205928,0.02412797,-0.13783897,-0.10040592,0.06586915,0.01346016
0.06265323,0.03259286,-0.11325718,-0.11054212,0.07713449,0.02890786
0.03148697,-0.02008926,-0.14023474,-0.16541179,0.04779126,-0.02405555
-0.03005536,-0.13099967,-0.20657688,-0.27311766,-0.01296711,-0.14824650
-0.10071454,-0.27572123,-0.27789462,-0.40559307,-0.08558836,-0.31420988
-0.15651015,-0.41428804,-0.36079913,-0.52262747,-0.17729282,-0.47308953
-0.17883407,-0.50297880,-0.38643923,-0.58859503,-0.23279797,-0.56835752
-0.16079259,-0.50825265,-0.36138085,-0.59302747,-0.21696346,-0.57362868
-0.10966403,-0.41821318,-0.30015221,-0.52970636,-0.12905764,-0.49658736
-0.04460935,-0.24763711,-0.21141024,-0.37805483,-0.01659809,-0.31853835
0.00965896,-0.03463882,-0.17639998,-0.13741288,0.04334978,-0.07159499
0.03119602,0.17020325,-0.18444286,0.05822275,0.04435221,0.15946950
0.00839720,0.31888724,-0.20014223,0.23262626,0.01263191,0.34209491
-0.05569555,0.38036541,-0.27109352,0.28615111,-0.05749536,0.43029461
-0.14382702,0.34957266,-0.36674151,0.26691863,-0.16749231,0.40262007
-0.22963700,0.24814451,-0.41347721,0.20444889,-0.28607209,0.28739637
-0.28584959,0.11659995,-0.43592197,0.07348159,-0.36115853,0.13605405
-0.29292923,0.00059673,-0.43045536,-0.06758207,-0.37328654,-0.00302555
-0.24541183,-0.06416443,-0.37313351,-0.13380125,-0.31799353,-0.08340482
-0.15384391,-0.06337580,-0.28403920,-0.13863145,-0.20076167,-0.09835273
-0.04165858,-0.00813669,-0.20412070,-0.09056936,-0.07108959,-0.02955556
0.06206605,0.06970505,-0.12119433,-0.01562188,0.04241661,0.06949167
0.13169931,0.12921344,-0.07107980,0.06777139,0.12281767,0.14644978
0.15313203,0.13501382,-0.06210868,0.08404039,0.15255877,0.15970119
0.12826713,0.06994630,-0.09764950,0.00780581,0.12809883,0.09361970
0.07447497,-0.05854488,-0.13286749,-0.16964599,0.06839409,-0.05263185
0.01912911,-0.22040155,-0.15634005,-0.39075747,0.02361326,-0.22895192
-0.00913246,-0.37259131,-0.19625892,-0.53501922,-0.00490388,-0.41459977
0.01024146,-0.47309782,-0.23894998,-0.62332880,-0.00738510,-0.54037277
0.08260930,-0.49453698,-0.18861423,-0.63240510,0.06600869,-0.56956616
0.19545889,-0.43286139,-0.05380974,-0.56236631,0.20946214,-0.51444349
0.32101369,-0.30832923,0.10175189,-0.46454197,0.37378923,-0.38896343
0.42341268,-0.15855206,0.27658707,-0.30276665,0.51215273,-0.22554349
0.46842176,-0.02609144,0.35466832,-0.16810492,0.58034187,-0.07868637
0.43292786,0.05515362,0.31097361,-0.08107808,0.55280144,0.03263572
0.31157447,0.07022081,0.15238461,-0.02012250,0.41203152,0.09072934
0.11875974,0.02670917,-0.07551428,-0.07352169,0.17527161,0.07088761
-0.11444513,-0.04923009,-0.26717922,-0.10672319,-0.09394424,-0.02711323
-0.34749611,-0.12291712,-0.42511892,-0.16416658,-0.36316755,-0.12184461
-0.53966949,-0.16357230,-0.62770277,-0.09312084,-0.60970453,-0.12894363
-0.65898104,-0.15482973,-0.73974270,-0.03496348,-0.75409090,-0.07063774
-0.68852971,-0.09979411,-0.77591014,0.02331522,-0.77356720,0.00490538
-0.62891226,-0.01906913,-0.73200870,0.07201405,-0.70646736,0.05126749
-0.49649711,0.05735469,-0.58770388,0.06967923,-0.57412208,0.06640969
-0.31843522,0.10136713,-0.40090811,0.04353202,-0.38587794,0.06352349
-0.12601867,0.09714961,-0.27424601,0.01865960,-0.17398712,0.04092110
0.05179603,0.04709341,-0.12099932,-0.05208382,0.02874306,0.00333437
0.19320175,-0.02879668,0.01863119,-0.14771180,0.19049245,-0.05605108
0.28588094,-0.09975566,0.11123579,-0.22263008,0.30671285,-0.12034510
0.32686696,-0.13495965,0.15341614,-0.26952630,0.36361235,-0.16192515
0.32058874,-0.11437296,0.15486591,-0.24954075,0.35836376,-0.12640070
0.27610622,-0.03602613,0.12895496,-0.16361058,0.31681147,-0.02262525
0.20451039,0.08274366,0.05913764,-0.03104790,0.23406897,0.11762115
0.11711926,0.21049981,-0.03300252,0.09275867,0.13408586,0.25590586
0.02461719,0.31160974,-0.11981528,0.19283324,0.02796581,0.37053534
-0.06314691,0.35755561,-0.20830768,0.23011920,-0.06698412,0.42162628
-0.13721139,0.33594755,-0.27411029,0.22199762,-0.15597201,0.39500528
-0.18986740,0.25434992,-0.31183264,0.15965860,-0.23277416,0.30862527
-0.21553052,0.13777525,-0.32003060,0.03985198,-0.27543560,0.15916450
-0.21194262,0.02077179,-0.30482671,-0.09481205,-0.26878258,0.02130079
-0.18122624,-0.06325991,-0.27632520,-0.17093602,-0.23726093,-0.07426569
-0.13021200,-0.09208245,-0.22300550,-0.21209329,-0.16842208,-0.10488908
-0.06961437,-0.06086122,-0.16833799,-0.20569529,-0.10014302,-0.07045559
-0.01199820,0.01716779,-0.12986144,-0.13911112,-0.03476545,0.02946749
0.03107129,0.11556945,-0.11458315,-0.05087041,0.01194749,0.14019467
0.05193727,0.20335322,-0.10991354,0.02983802,0.03489522,0.23843392
0.04892821,0.25453172,-0.10312506,0.08618192,0.03051341,0.30454341
0.02688145,0.25560410,-0.12844342,0.10035311,0.00163085,0.30279277
-0.00417101,0.20878780,-0.17137718,0.06789638,-0.03476795,0.24955458
-0.03186814,0.13026941,-0.18724591,0.01841513,-0.06759434,0.14894393
-0.04513411,0.04433047,-0.19894592,-0.04623947,-0.06925819,0.04987622
-0.03745706,-0.02457963,-0.20634086,-0.10594983,-0.05793546,-0.02792792
-0.00881123,-0.05925900,-0.19830766,-0.13127193,-0.02182412,-0.07070668
0.03439639,-0.05442641,-0.16366871,-0.11470233,0.04289243,-0.06525539
0.08135222,-0.01741637,-0.11134991,-0.07556296,0.09627661,-0.02153377
0.12019416,0.03503970,-0.05909883,-0.03825458,0.14016842,0.04638802
0.14161944,0.08270082,-0.01442979,-0.00009565,0.16615137,0.11667221
0.14157280,0.10841174,-0.00345558,0.01527890,0.16555572,0.14704135
0.12215073,0.10337335,-0.02493506,0.00199011,0.14240221,0.14479559
0.09046102,0.06958972,-0.06142630,-0.02558637,0.10780371,0.11042395
0.05587815,0.01892370,-0.08909605,-0.05537341,0.06313815,0.04670298
0.02669189,-0.03078824,-0.11855590,-0.09977783,0.03398726,-0.01240798
0.00736014,-0.06130113,-0.14288108,-0.13725221,0.00998633,-0.04759900
-0.00263732,-0.05955071,-0.16296729,-0.14582811,0.00139403,-0.05441738
-0.00792707,-0.02169590,-0.17100304,-0.11094011,-0.00685548,-0.01709624
-0.01468294,0.04546068,-0.17031524,-0.03905237,-0.01373548,0.05414466
-0.02736228,0.12601221,-0.17451809,0.03553364,-0.03306712,0.14258854
-0.04603394,0.19901114,-0.18583930,0.11996631,-0.06103888,0.22356339
-0.06543802,0.24399656,-0.20309970,0.16589248,-0.08942736,0.27994277
-0.07632248,0.24658020,-0.22070023,0.16688362,-0.11031397,0.28136691
-0.06876065,0.20267479,-0.21834284,0.11996149,-0.10809681,0.22966313
-0.03635981,0.12025678,-0.18589219,0.03170182,-0.07106172,0.14232346
0.02018100,0.01811284,-0.12014645,-0.06848714,-0.00037817,0.02386672
0.09162459,-0.07828620,-0.02664584,-0.18012679,0.09065316,-0.07933727
0.16169554,-0.14294265,0.05736612,-0.25563106,0.18136070,-0.14177497
0.21137384,-0.15612634,0.10201775,-0.26944384,0.24464351,-0.15755933
0.22480530,-0.11013667,0.09190996,-0.21587594,0.27028199,-0.11048118
0.19495279,-0.01246292,0.04712471,-0.09068844,0.23571305,0.00779288
0.12701064,0.11472413,-0.03940659,0.06622056,0.15847543,0.14739607
0.03818317,0.23897976,-0.13471189,0.19855265,0.05363065,0.28703559
-0.04646279,0.32512066,-0.22097223,0.28545383,-0.04957444,0.38689199
-0.10106493,0.34419571,-0.27696174,0.30244991,-0.11337548,0.40818978
-0.10689222,0.28162720,-0.29104871,0.25976756,-0.13856765,0.33847717
-0.05863429,0.14224453,-0.24923377,0.11612915,-0.09566512,0.17212097
0.03307751,-0.04944165,-0.16209970,-0.09009844,0.01999227,-0.04324507
0.14395578,-0.25421241,-0.05085886,-0.32024887,0.15496245,-0.26988426
0.24269260,-0.42742289,0.00098851,-0.50736463,0.25165955,-0.48550335
0.30006678,-0.53036261,0.02648920,-0.61410403,0.28078084,-0.62463144
0.29777094,-0.54069762,0.03523201,-0.63129491,0.27736929,-0.63922762
0.23418987,-0.45904307,0.01098060,-0.56020230,0.25040840,-0.54131852
0.12524121,-0.30962322,-0.03476124,-0.38121963,0.18842611,-0.35178833
-0.00009530,-0.13454607,-0.13519759,-0.17160159,0.06257907,-0.14847421
-0.10825823,0.01697616,-0.24219602,0.04158043,-0.07248145,0.01852220
-0.17100255,0.10161941,-0.30912620,0.14576735,-0.15934847,0.09861364
-0.17364645,0.09356990,-0.33462191,0.13345659,-0.18149394,0.08485299
-0.11910495,-0.00851871,-0.29776531,0.00447777,-0.12940313,-0.03244279
-0.02648622,-0.18125252,-0.20495372,-0.21396986,-0.01340097,-0.21944717
0.07523454,-0.38301888,-0.10038248,-0.45467219,0.09289004,-0.45468374
0.15637628,-0.56543208,-0.07905452,-0.66441542,0.12815787,-0.67203549
0.19557364,-0.68638750,-0.05373844,-0.77941418,0.10665910,-0.80208155
0.18577489,-0.72095055,-0.04940022,-0.81456894,0.07959155,-0.82987889
0.13537136,-0.66699068,-0.07862752,-0.78022742,0.06092194,-0.76944759
0.06425262,-0.54409304,-0.11462078,-0.66364288,0.05523494,-0.63477008
-0.00372794,-0.38633918,-0.14750260,-0.44382885,0.04645372,-0.46342734
-0.04921930,-0.23139718,-0.18475240,-0.26806885,0.02482265,-0.28626208
-0.06384845,-0.10941954,-0.22127867,-0.14126964,-0.00053291,-0.14605011
-0.05251456,-0.03518367,-0.22294717,-0.06389439,-0.01195574,-0.06614843
-0.03078509,-0.00575602,-0.21155268,-0.03592172,-0.00616925,-0.03372659
-0.01838984,-0.00410215,-0.20176950,-0.02953702,-0.00681297,-0.03022791
-0.03117342,-0.00711205,-0.21145494,-0.01394850,-0.03197942,-0.03827879
-0.07441453,0.00489526,-0.24484330,0.02263265,-0.08538343,-0.02530390
-0.13996099,0.04052764,-0.29025027,0.07755410,-0.16135819,0.01820175
-0.20831656,0.09415419,-0.34386137,0.13581927,-0.24774920,0.07698668
-0.25509362,0.14824320,-0.37981072,0.18435653,-0.31164200,0.14546308
-0.25970277,0.18030589,-0.38241777,0.19648369,-0.31792083,0.18740182
-0.21331464,0.17194607,-0.35534921,0.16278742,-0.27151023,0.17577795
-0.12329200,0.11677473,-0.28471819,0.09269525,-0.17635657,0.11404572
-0.01240752,0.02431755,-0.16062444,-0.02209259,-0.04565153,0.01224465
0.08713400,-0.08160172,-0.04316824,-0.16059214,0.07330914,-0.10095598
0.14312361,-0.16963615,0.01541622,-0.25908658,0.14732449,-0.19087301
0.13330535,-0.21070589,-0.00001642,-0.29838559,0.14551766,-0.24155353
0.05270703,-0.18759042,-0.08236372,-0.26764503,0.05739473,-0.22306668
-0.08402646,-0.10110769,-0.21438162,-0.15399389,-0.09559593,-0.12679904
-0.24611954,0.02926161,-0.34704328,0.01129226,-0.28088920,0.00805272
-0.39498467,0.17065271,-0.42033213,0.16664891,-0.46139510,0.18050827
-0.49489570,0.28642406,-0.47087827,0.35088372,-0.55013613,0.34984090
-0.52283522,0.34710353,-0.49912536,0.43966976,-0.56124399,0.44344383
-0.47462589,0.33923757,-0.49685204,0.42318091,-0.51691594,0.43186172
-0.36562528,0.26937265,-0.45246923,0.31336859,-0.43079457,0.31235867
-0.22592182,0.16194961,-0.35876656,0.16639237,-0.30325886,0.15101088
-0.09158920,0.05181608,-0.24032439,0.03187107,-0.15258699,0.01832415
0.00535670,-0.02626638,-0.12369777,-0.09067270,-0.03541774,-0.04973448
0.04540369,-0.04785852,-0.06880890,-0.14432488,0.02610983,-0.06451292
0.02611049,-0.00572702,-0.08220448,-0.10665728,0.01064016,-0.00674999
-0.03824696,0.08858568,-0.15193954,0.01409640,-0.06268047,0.09925100
-0.12154118,0.20875792,-0.22272548,0.13527662,-0.15823512,0.23313697
-0.19354135,0.32178902,-0.26191467,0.23106426,-0.23672293,0.37848697
-0.22826026,0.39756596,-0.29093745,0.33612281,-0.25795872,0.47599283
-0.21065920,0.41697500,-0.30722809,0.35895073,-0.23522029,0.49412150
-0.14011953,0.37628343,-0.28697619,0.28293920,-0.17908059,0.44254905
-0.03008895,0.28683166,-0.20298868,0.18032748,-0.08306976,0.32984582
0.09566589,0.17058885,-0.07664656,0.06196818,0.05277464,0.19903485
0.20900046,0.05333200,0.05698599,-0.07692274,0.18862058,0.07978050
0.28397158,-0.04226192,0.15100408,-0.19588841,0.29383902,-0.01218335
0.30256732,-0.10158555,0.17780805,-0.28421095,0.33261665,-0.08142641
0.25847984,-0.12000348,0.10990573,-0.31979841,0.29646583,-0.09709719
0.15834137,-0.10171924,0.01759414,-0.30326667,0.19918838,-0.06966816
0.02036639,-0.05663308,-0.11521123,-0.23191550,0.04034657,-0.02641138
-0.12922960,0.00329397,-0.25500783,-0.13139208,-0.12293344,0.03315377
-0.26135640,0.06679769,-0.33508170,-0.05141946,-0.28553622,0.08698128
-0.34983377,0.12447550,-0.37542599,0.00335966,-0.39264139,0.15415275
-0.37682022,0.16850806,-0.39378512,0.06023346,-0.43380380,0.20857656
-0.33683764,0.19178701,-0.39389113,0.07585622,-0.39553681,0.22009214
-0.23845540,0.18754056,-0.34458816,0.06534802,-0.29488917,0.19397087
-0.10301568,0.15024003,-0.25029263,0.02146995,-0.15272564,0.14300405
0.03967106,0.07784224,-0.10262689,-0.06242080,0.01230313,0.06907393
0.15801616,-0.02541064,0.03477901,-0.19762269,0.15759053,-0.02837690
0.22636087,-0.14698206,0.10051854,-0.35805571,0.25043526,-0.15215668
0.23182879,-0.26619724,0.10135707,-0.48824048,0.27550028,-0.29045327
0.17838326,-0.35734695,0.05669266,-0.57991052,0.21114098,-0.39864051
0.08664946,-0.39548136,-0.03050588,-0.60089844,0.11591070,-0.44186884
-0.01091620,-0.36351455,-0.12914562,-0.51987582,0.02124491,-0.41069057
-0.07861453,-0.25848560,-0.18573131,-0.40267259,-0.04231188,-0.29895953
-0.08772917,-0.09473476,-0.21249779,-0.24404128,-0.05521018,-0.11931117
-0.02553786,0.09753704,-0.18432634,-0.05680986,-0.00339430,0.09351062
0.09967269,0.27851979,-0.03245031,0.11019096,0.11580388,0.30177295
0.25942662,0.40849814,0.22940952,0.23797414,0.32245860,0.44604585
0.41193747,0.45839735,0.42214581,0.27125350,0.51919265,0.46370794
0.51343668,0.41806443,0.55194557,0.21909437,0.63625294,0.39505511
0.53085929,0.29965399,0.58468264,0.12378506,0.63025898,0.28479534
0.45216306,0.13484305,0.45970529,-0.02222975,0.52199340,0.16236926
