I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual,I_out_ideal,Q_out_ideal
-0.05070640,-0.17242302,1.09191716,-2.23391795,-0.04254947,-0.16917743,-0.05070640,-0.17242302
-0.10263744,-0.21152386,0.85153031,-1.89515948,-0.10269513,-0.23223532,-0.10263744,-0.21152386
-0.11827807,-0.19117615,0.29529491,-2.79264235,-0.11216192,-0.21472740,-0.11827807,-0.19117615
-0.10184844,-0.11753524,1.18605721,-1.81059229,-0.10393869,-0.13807750,-0.10184844,-0.11753524
-0.06414966,-0.01413815,1.80522859,-0.73548937,-0.06202286,-0.02163392,-0.06414966,-0.01413815
-0.01798191,0.08489737,1.62455022,0.12606791,-0.01665375,0.08858144,-0.01798191,0.08489737
0.02613524,0.14534833,0.36512619,3.17641449,0.02312741,0.16324367,0.02613524,0.14534833
0.06248215,0.14386055,0.74518853,3.98781180,0.06413845,0.17090513,0.06248215,0.14386055
0.09023173,0.07599351,1.92567182,0.09431436,0.09221217,0.10002955,0.09023173,0.07599351
0.11143576,-0.04127342,1.90055573,-0.87989259,0.12063256,-0.02254021,0.11143576,-0.04127342
0.12803430,-0.17353499,1.47905588,-2.01711226,0.15451005,-0.16850203,0.12803430,-0.17353499
0.13935041,-0.27844185,1.32360113,-2.03189516,0.16954349,-0.30077703,0.13935041,-0.27844185
0.14127442,-0.31796623,1.29833412,-2.07955837,0.17657588,-0.35645257,0.14127442,-0.31796623
0.12760114,-0.26986201,1.37273669,-1.92464912,0.17200787,-0.30350217,0.12760114,-0.26986201
0.09304816,-0.13492397,1.37347531,-1.92424619,0.13986058,-0.14854897,0.09304816,-0.13492397
0.03671698,0.06213447,1.72747362,0.01693812,0.06171201,0.07138780,0.03671698,0.06213447
-0.03553730,0.27850338,0.23907343,3.05771804,-0.03145225,0.30905877,-0.03553730,0.27850338
-0.11105666,0.46417275,0.25615194,3.07005835,-0.09505065,0.53113152,-0.11105666,0.46417275
-0.17306666,0.57483543,0.26186079,3.06786585,-0.12434486,0.66980253,-0.17306666,0.57483543
-0.20547770,0.58320743,-0.49658877,2.28352833,-0.15694039,0.68622262,-0.20547770,0.58320743
-0.19829874,0.48570795,-0.49831325,2.25733709,-0.19612134,0.58233236,-0.19829874,0.48570795
-0.15177114,0.30283730,-0.14228967,2.69903660,-0.21301769,0.35971423,-0.15177114,0.30283730
-0.07760332,0.07340838,0.14046653,3.02258825,-0.14747448,0.08477508,-0.07760332,0.07340838
0.00343756,-0.15552342,1.19626009,-1.93947554,-0.03613960,-0.16645418,0.00343756,-0.15552342
0.06711757,-0.34011425,0.48952737,-2.09394336,0.04981706,-0.38058691,0.06711757,-0.34011425
0.09292755,-0.44947457,0.47222173,-2.12188172,0.07267298,-0.51803243,0.09292755,-0.44947457
0.07063622,-0.47131827,0.49157709,-2.21645832,0.05025424,-0.54734892,0.07063622,-0.47131827
0.00403244,-0.41246863,0.19577555,-2.75159907,0.00167686,-0.48329949,0.00403244,-0.41246863
-0.08951868,-0.29468483,1.26021492,-0.66996819,-0.07293306,-0.35542637,-0.08951868,-0.29468483
-0.18378798,-0.14750615,0.58840019,-2.30034757,-0.16960832,-0.19449567,-0.18378798,-0.14750615
-0.25136531,-0.00042400,-2.22348356,0.87594634,-0.25406306,-0.03964937,-0.25136531,-0.00042400
-0.27200334,0.12343746,-1.05481732,1.79169476,-0.29595002,0.09926215,-0.27200334,0.12343746
-0.23901023,0.21070717,-1.12622511,1.71766448,-0.27493823,0.19802649,-0.23901023,0.21070717
-0.16161107,0.25787653,0.12893684,2.93708515,-0.20041249,0.26252232,-0.16161107,0.25787653
-0.06241464,0.26882507,0.23588750,3.02392888,-0.10601539,0.27355263,-0.06241464,0.26882507
0.02935101,0.25112361,0.32132977,3.10488033,-0.00906357,0.26695362,0.02935101,0.25112361
0.08681513,0.21260734,0.30181745,3.05050564,0.05261331,0.24341303,0.08681513,0.21260734
0.09388913,0.15932770,2.00533175,0.10487479,0.07231027,0.18585888,0.09388913,0.15932770
0.05049048,0.09528447,1.97440577,0.12176806,0.03024510,0.12319991,0.05049048,0.09528447
-0.02713013,0.02358823,1.96893966,0.10620535,-0.04449073,0.04042232,-0.02713013,0.02358823
-0.11114974,-0.05182321,0.76219159,-1.37698781,-0.12572061,-0.05017210,-0.11114974,-0.05182321
-0.17062634,-0.12492716,0.21108977,-2.69751740,-0.18449112,-0.14072989,-0.17062634,-0.12492716
-0.18107712,-0.18756115,1.51099861,-0.19482806,-0.19232053,-0.21991789,-0.18107712,-0.18756115
-0.13223299,-0.23076985,1.48552465,-0.24044174,-0.13274011,-0.27323926,-0.13223299,-0.23076985
-0.03155573,-0.24715053,1.44352603,-1.93949950,-0.02213570,-0.29243506,-0.03155573,-0.24715053
0.09760313,-0.23335924,1.44357789,-1.98987377,0.12803468,-0.27380276,0.09760313,-0.23335924
0.22267263,-0.19182567,1.42054629,-1.96952140,0.26754438,-0.22825640,0.22267263,-0.19182567
0.31133863,-0.13096240,1.36170912,-1.92643070,0.36283261,-0.16393420,0.31133863,-0.13096240
0.34093305,-0.06365038,2.04626513,-2.06012917,0.40257926,-0.08097083,0.34093305,-0.06365038
0.30487118,-0.00435639,1.94663084,-1.28028262,0.36737550,0.00120255,0.30487118,-0.00435639
0.21419133,0.03430827,2.15611315,-0.36678267,0.26474868,0.06551833,0.21419133,0.03430827
0.09377535,0.04459602,2.07085991,0.20398279,0.12254303,0.07878169,0.09377535,0.04459602
-0.02551903,0.02534516,1.87745190,0.42224029,-0.01360666,0.05432362,-0.02551903,0.02534516
-0.11632060,-0.01803436,1.29960346,1.46807539,-0.11630426,-0.00689886,-0.11632060,-0.01803436
-0.16283083,-0.07523757,1.91813588,1.99122834,-0.16551945,-0.08572302,-0.16283083,-0.07523757
-0.16502113,-0.13385487,0.36024332,-2.58484483,-0.16463856,-0.16048162,-0.16502113,-0.13385487
-0.13767602,-0.18244913,1.15631533,-0.94008696,-0.12995671,-0.21576871,-0.13767602,-0.18244913
-0.10466004,-0.21307856,1.23595357,-0.76548523,-0.09044677,-0.25927229,-0.10466004,-0.21307856
-0.09030508,-0.22265880,0.67974752,-2.12451601,-0.07812430,-0.27320645,-0.09030508,-0.22265880
-0.11072746,-0.21294273,0.63979167,-2.15737963,-0.09823921,-0.27284510,-0.11072746,-0.21294273
-0.16790099,-0.18930147,0.19352496,-2.76555896,-0.16791751,-0.24591719,-0.16790099,-0.18930147
-0.24842759,-0.15879121,0.16428019,-2.75001049,-0.26540858,-0.21528197,-0.24842759,-0.15879121
-0.32744047,-0.12811211,0.40840137,-2.23750639,-0.36824155,-0.18001843,-0.32744047,-0.12811211
-0.37642638,-0.10199941,1.73586977,1.27335536,-0.43464646,-0.14036947,-0.37642638,-0.10199941
-0.37248810,-0.08238276,1.23067284,1.53670180,-0.43584733,-0.11949345,-0.37248810,-0.08238276
-0.30609175,-0.06839235,1.63567829,0.28573108,-0.36673264,-0.11903749,-0.30609175,-0.06839235
-0.18480830,-0.05706491,0.79560250,-1.28179586,-0.22623868,-0.12236555,-0.18480830,-0.05706491
-0.03181970,-0.04446626,1.89919579,-1.02154219,-0.04759939,-0.09915346,-0.03181970,-0.04446626
0.12038675,-0.02691565,1.91906643,-1.20398498,0.12369241,-0.06423098,0.12038675,-0.02691565
0.23919352,-0.00204848,1.93529379,-1.31804669,0.26318212,-0.01881161,0.23919352,-0.00204848
0.30105816,0.03045429,1.86905444,-0.87325722,0.34734066,0.02501612,0.30105816,0.03045429
0.29791906,0.06855196,1.99539900,0.13694464,0.34759391,0.08023721,0.29791906,0.06855196
0.23888178,0.10796206,1.92014527,0.12625280,0.27466491,0.14403156,0.23888178,0.10796206
0.14677854,0.14268763,1.87078667,0.09743527,0.17215016,0.18691276,0.14677854,0.14268763
0.05081661,0.16590071,0.74480534,3.98289752,0.05391275,0.21309646,0.05081661,0.16590071
-0.02226075,0.17108724,0.30794799,3.06546998,-0.03650025,0.21894940,-0.02226075,0.17108724
-0.05567324,0.15330153,0.21621475,3.00951934,-0.08200124,0.20058396,-0.05567324,0.15330153
-0.04645712,0.11031631,0.20606095,3.00717974,-0.07568312,0.14443355,-0.04645712,0.11031631
-0.00463443,0.04341857,1.93849099,0.12076498,-0.02723781,0.06214681,-0.00463443,0.04341857
0.05175987,-0.04237874,1.82352674,-1.06189537,0.04401415,-0.03086101,0.05175987,-0.04237874
0.10388431,-0.13884417,1.39870512,-1.75111938,0.11263918,-0.13638421,0.10388431,-0.13884417
0.13892899,-0.23573124,1.23967505,-1.93414509,0.16258529,-0.24827294,0.13892899,-0.23573124
0.15419024,-0.32247005,1.24033093,-1.96483088,0.18166710,-0.35413834,0.15419024,-0.32247005
0.15701855,-0.38998696,1.19156969,-2.17400122,0.18568815,-0.44229944,0.15701855,-0.38998696
0.16077392,-0.43222736,0.55210286,-1.99839211,0.18318620,-0.49417976,0.16077392,-0.43222736
0.17836763,-0.44701061,0.54582191,-1.98975980,0.20128990,-0.51604241,0.17836763,-0.44701061
0.21585873,-0.43601475,1.17644131,-2.16432667,0.25001984,-0.51297878,0.21585873,-0.43601475
0.26858902,-0.40392304,1.15574491,-2.13166714,0.31412603,-0.48518829,0.26858902,-0.40392304
0.32146662,-0.35699541,1.29206645,-2.07671237,0.38476657,-0.43650774,0.32146662,-0.35699541
0.35353424,-0.30147942,1.37956655,-1.92914414,0.42918915,-0.37540822,0.35353424,-0.30147942
0.34539097,-0.24229927,1.40074682,-1.95217109,0.42998290,-0.30845858,0.34539097,-0.24229927
0.28692257,-0.18235111,1.40028083,-1.95171940,0.37604427,-0.21771575,0.28692257,-0.18235111
0.18254022,-0.12252613,2.08720279,-2.05265474,0.26625225,-0.13416671,0.18254022,-0.12252613
0.05184842,-0.06235259,1.92345870,-0.91974062,0.11255556,-0.06427761,0.05184842,-0.06235259
-0.07485739,-0.00096933,1.91882026,0.52594656,-0.04056152,0.00195807,-0.07485739,-0.00096933
-0.16510733,0.06192464,-1.09994960,1.74890566,-0.15709132,0.06246927,-0.16510733,0.06192464
-0.19419310,0.12544477,-1.11968791,1.72140718,-0.20671396,0.12966825,-0.19419310,0.12544477
-0.15330938,0.18736956,-1.09974802,1.75388789,-0.18054283,0.20426203,-0.15330938,0.18736956
-0.05312458,0.24443122,0.24775159,3.04234934,-0.07994587,0.26806189,-0.05312458,0.24443122
0.07861166,0.29287397,0.32538813,3.09313226,0.06567058,0.33369644,0.07861166,0.29287397
0.20492102,0.32905101,0.32154602,3.08960223,0.21504762,0.37850252,0.20492102,0.32905101
0.29061147,0.34987852,0.32342583,3.09805322,0.32470856,0.40504932,0.29061147,0.34987852
0.31306165,0.35308079,0.32895964,3.11486411,0.35557415,0.41200680,0.31306165,0.35308079
0.26935853,0.33728789,0.33957523,3.14485812,0.29826719,0.40660482,0.26935853,0.33728789
0.17745409,0.30212266,0.35419479,3.18659306,0.17387476,0.37698110,0.17745409,0.30212266
0.07085846,0.24840047,0.35980585,3.20400214,0.03951876,0.32596490,0.07085846,0.24840047
-0.01157906,0.17846638,0.22589777,3.02063203,-0.05365377,0.23870387,-0.01157906,0.17846638
-0.03768677,0.09655477,0.23639306,3.01730537,-0.08203541,0.13239773,-0.03768677,0.09655477
0.00791594,0.00894577,2.18391418,-0.03740775,-0.01793046,0.02489875,0.00791594,0.00894577
0.11872954,-0.07632708,1.90277314,-1.10622883,0.11439951,-0.06797044,0.11872954,-0.07632708
0.26787190,-0.15036151,1.35391891,-1.91685915,0.29660991,-0.15337833,0.26787190,-0.15036151
0.41568516,-0.20480639,1.35724604,-1.92007935,0.46889531,-0.24116226,0.41568516,-0.20480639
0.52110619,-0.23352726,1.36680138,-1.93177342,0.56979878,-0.31947714,0.52110619,-0.23352726
0.55334504,-0.23405700,1.30952942,-2.07390833,0.60830904,-0.32882607,0.55334504,-0.23405700
0.50039869,-0.20834359,1.37994707,-1.93947661,0.56768958,-0.27708268,0.50039869,-0.20834359
0.37198401,-0.16245564,1.37372625,-1.93348527,0.46052602,-0.18583145,0.37198401,-0.16245564
0.19623988,-0.10520429,1.67822909,-1.83093238,0.27480773,-0.07892961,0.19623988,-0.10520429
0.01144641,-0.04599372,1.85772300,-1.12243474,0.05892843,-0.01648994,0.01144641,-0.04599372
-0.14456250,0.00749923,0.42862245,1.21667182,-0.12039575,0.02662407,-0.14456250,0.00749923
-0.24408667,0.05110554,-1.04503071,1.80791152,-0.24858101,0.05964402,-0.24408667,0.05110554
-0.27562864,0.08481906,-1.01060236,1.85262179,-0.29780875,0.08934931,-0.27562864,0.08481906
-0.24492298,0.11207829,-1.10812283,1.74946332,-0.27595106,0.11038623,-0.24492298,0.11207829
-0.17114754,0.13787587,-0.89203149,2.00600028,-0.20177264,0.12832616,-0.17114754,0.13787587
-0.07998038,0.16630738,0.22711451,3.02167702,-0.10167066,0.16295291,-0.07998038,0.16630738
0.00404349,0.19839746,0.33689523,3.14190722,-0.01529465,0.20796000,0.00404349,0.19839746
0.06348929,0.23099170,0.35011148,3.18223548,0.04586138,0.26023891,0.06348929,0.23099170
0.09074338,0.25717888,0.39425868,3.30985880,0.08264631,0.29962033,0.09074338,0.25717888
0.08720841,0.26820663,0.42061755,3.38074875,0.07503759,0.32165321,0.08720841,0.26820663
0.05990712,0.25633867,0.38539964,3.27205205,0.03968435,0.30980848,0.05990712,0.25633867
0.01719731,0.21775079,0.33876961,3.13391447,-0.01644082,0.27007802,0.01719731,0.21775079
-0.03461777,0.15450188,0.35586077,3.14813876,-0.07435228,0.19668373,-0.03461777,0.15450188
-0.09257877,0.07487758,0.22538182,3.01622438,-0.13086727,0.09113895,-0.09257877,0.07487758
-0.15603568,-0.00809236,0.80864710,1.20696402,-0.19968037,-0.01889893,-0.15603568,-0.00809236
-0.22405891,-0.07956083,1.18196344,-0.73264414,-0.27410986,-0.11589633,-0.22405891,-0.07956083
-0.29269711,-0.12639013,2.33907533,2.42571640,-0.35046977,-0.17414180,-0.29269711,-0.12639013
-0.35352820,-0.14024753,0.14590877,0.55697829,-0.42542968,-0.18342533,-0.35352820,-0.14024753
-0.39441091,-0.11939229,-1.63345134,0.22114626,-0.47424516,-0.15630816,-0.39441091,-0.11939229
-0.40243693,-0.06871439,-3.10549355,2.28936410,-0.47680326,-0.10192359,-0.40243693,-0.06871439
-0.36816003,0.00184535,-2.85238719,2.48421907,-0.44555300,-0.03404386,-0.36816003,0.00184535
-0.28958726,0.07986628,-1.14050806,1.67476118,-0.34330467,0.04438635,-0.28958726,0.07986628
-0.17438431,0.15312791,-0.07253046,2.76052833,-0.22191547,0.12627700,-0.17438431,0.15312791
-0.03929041,0.21159199,0.17172436,2.99231720,-0.08019207,0.20780403,-0.03929041,0.21159199
0.09333243,0.24824487,0.33851093,3.14320803,0.06935408,0.27023640,0.09333243,0.24824487
0.20090328,0.25886721,0.45848995,3.40847111,0.19776071,0.29953217,0.20090328,0.25886721
0.26636999,0.24124567,1.84382331,0.05226505,0.28600032,0.28092795,0.26636999,0.24124567
0.28252915,0.19454515,1.73807061,0.05314364,0.30647449,0.24692856,0.28252915,0.19454515
0.25357655,0.11942947,1.74504316,0.05756936,0.27355997,0.16761120,0.25357655,0.11942947
0.19341990,0.01909340,1.87245131,-0.67061412,0.20905183,0.06654946,0.19341990,0.01909340
0.12130705,-0.09918506,1.97663260,-1.40466309,0.14250182,-0.07221481,0.12130705,-0.09918506
0.05615065,-0.22281644,1.20481145,-1.93683422,0.08311343,-0.22212766,0.05615065,-0.22281644
0.01129669,-0.33397973,0.41520151,-2.05422401,0.03966576,-0.36065444,0.01129669,-0.33397973
-0.00871548,-0.41171306,0.30527213,-2.81170249,0.00598610,-0.46136535,-0.00871548,-0.41171306
-0.00853650,-0.43606236,0.31032705,-2.64702821,0.00496542,-0.49579022,-0.00853650,-0.43606236
0.00040940,-0.39350676,0.47417203,-2.11979485,0.02211726,-0.45546550,0.00040940,-0.39350676
0.00422713,-0.28217226,1.24665058,-2.02766752,0.04441798,-0.33264760,0.00422713,-0.28217226
-0.00869216,-0.11504744,1.87916577,-1.16459882,0.03738592,-0.13612215,-0.00869216,-0.11504744
-0.04393081,0.08029715,1.79527438,0.91374338,-0.02297927,0.08207062,-0.04393081,0.08029715
-0.09937193,0.26612483,0.23778041,3.03085899,-0.10406030,0.29043090,-0.09937193,0.26612483
-0.16593489,0.40250659,0.23651728,3.00895619,-0.17762064,0.46466535,-0.16593489,0.40250659
-0.23030737,0.45706894,-0.79613733,2.09091234,-0.23294851,0.53934558,-0.23030737,0.45706894
-0.27870882,0.41393692,-0.83665830,2.05138445,-0.29986298,0.49752769,-0.27870882,0.41393692
-0.30051742,0.27921654,-0.99948007,1.85044801,-0.36176525,0.33732698,-0.30051742,0.27921654
-0.29076563,0.08110147,-1.02588093,1.80267906,-0.37187098,0.09296935,-0.29076563,0.08110147
-0.25095614,-0.13591018,0.56576091,-2.31398249,-0.32471506,-0.17055558,-0.25095614,-0.13591018
-0.18819702,-0.32152529,0.25368503,-2.76924038,-0.25162484,-0.38165305,-0.18819702,-0.32152529
-0.11311573,-0.43227119,0.26934075,-2.79300904,-0.17040901,-0.51171737,-0.11311573,-0.43227119
-0.03725957,-0.44282543,0.77070910,-2.19505692,-0.07798121,-0.53219663,-0.03725957,-0.44282543
0.02931219,-0.35285721,0.80378968,-2.29091740,0.03334070,-0.44067111,0.02931219,-0.35285721
0.07974034,-0.18732221,1.42075408,-1.96434844,0.11918332,-0.24284350,0.07974034,-0.18732221
0.11116626,0.01005125,1.88843119,-0.38023099,0.15196380,-0.00441488,0.11116626,0.01005125
0.12466855,0.18841064,1.89362907,0.85035330,0.14829337,0.19801742,0.12466855,0.18841064
0.12454195,0.30338846,0.30411339,3.04804325,0.14321120,0.34567691,0.12454195,0.30338846
0.11716468,0.32889246,0.31015021,3.06197190,0.13177676,0.38003844,0.11716468,0.32889246
0.10965980,0.26378267,0.31585246,3.07847977,0.10837816,0.31358063,0.10965980,0.26378267
0.10850066,0.13159071,2.18225193,0.20442528,0.09204996,0.17302902,0.10850066,0.13159071
0.11819333,-0.02657237,2.00744152,-1.41883051,0.11076688,-0.00511347,0.11819333,-0.02657237
0.14020479,-0.16382867,1.42834258,-1.96696627,0.15223050,-0.16157801,0.14020479,-0.16382867
0.17236119,-0.24065215,1.43276620,-1.97092283,0.20522346,-0.24920058,0.17236119,-0.24065215
0.20895578,-0.23556646,1.45697045,-1.99086738,0.25888537,-0.25065561,0.20895578,-0.23556646
0.24172430,-0.15047245,1.47473574,-2.00615311,0.30647062,-0.15257454,0.24172430,-0.15047245
0.26165086,-0.00927682,2.09671211,-1.44952500,0.33142394,0.02085040,0.26165086,-0.00927682
0.26129876,0.14954060,1.95533979,0.11420820,0.33236292,0.19952150,0.26129876,0.14954060
0.23710973,0.28406510,0.83348614,3.99349284,0.30865612,0.35067592,0.23710973,0.28406510
0.19098954,0.36046813,0.31029785,3.06108546,0.25875233,0.44001388,0.19098954,0.36046813
0.13057986,0.36163496,0.31734800,3.07752132,0.17303915,0.44652582,0.13057986,0.36163496
0.06792173,0.29063070,0.33560833,3.12416935,0.06949215,0.37648403,0.06792173,0.29063070
0.01667613,0.16836196,0.35898769,3.19262314,-0.01533692,0.23347209,0.01667613,0.16836196
-0.01145415,0.02651665,2.35317206,0.26093051,-0.04606213,0.05432063,-0.01145415,0.02651665
-0.01012459,-0.10183646,2.08740330,-1.10685098,-0.03281555,-0.09263717,-0.01012459,-0.10183646
0.01946065,-0.19110431,1.42046797,-1.96719217,0.02463454,-0.20547624,0.01946065,-0.19110431
0.06832848,-0.22899717,1.43529427,-1.98368037,0.08923243,-0.25143157,0.06832848,-0.22899717
0.12170714,-0.21796254,1.46460068,-2.00886202,0.15571356,-0.24297627,0.12170714,-0.21796254
0.16275663,-0.17230532,1.46911776,-2.00550437,0.21497515,-0.19008004,0.16275663,-0.17230532
0.17706867,-0.11236954,1.45400405,-1.98924577,0.24007400,-0.11955254,0.17706867,-0.11236954
0.15666475,-0.05790458,2.02674508,-1.21564722,0.21763199,-0.05110099,0.15666475,-0.05790458
0.10232106,-0.02274395,1.98668289,-1.17147219,0.14315323,-0.01401295,0.10232106,-0.02274395
0.02351453,-0.01224586,1.90969670,-0.82574433,0.05402101,-0.00561479,0.02351453,-0.01224586
-0.06402197,-0.02386121,1.82720721,-0.56497175,-0.05484085,-0.02611420,-0.06402197,-0.02386121
-0.14243930,-0.05010294,0.85994071,-0.79084557,-0.14451089,-0.06614536,-0.14243930,-0.05010294
-0.19640966,-0.08246102,0.58959115,-1.58182955,-0.21574230,-0.11471460,-0.19640966,-0.08246102
-0.21692995,-0.11466572,2.35864973,2.07999659,-0.23785508,-0.16003189,-0.21692995,-0.11466572
-0.20322977,-0.14415133,0.67005235,-2.17779088,-0.22353480,-0.19968464,-0.20322977,-0.14415133
-0.16231251,-0.17141040,0.32100901,-2.67760062,-0.18235740,-0.23490821,-0.16231251,-0.17141040
-0.10637738,-0.19782210,1.35130203,-0.58216816,-0.09878906,-0.25796772,-0.10637738,-0.19782210
-0.04899270,-0.22314694,0.24353456,-2.79434037,-0.02717236,-0.28793939,-0.04899270,-0.22314694
-0.00122561,-0.24398386,0.79240102,-2.24920774,0.02665619,-0.30609550,-0.00122561,-0.24398386
0.03111576,-0.25405369,1.17874253,-2.01240826,0.07115167,-0.31152985,0.03111576,-0.25405369
0.04837390,-0.24637963,1.24563599,-1.96739435,0.09301927,-0.29996855,0.04837390,-0.24637963
0.05593110,-0.21658941,1.29656124,-1.97509468,0.10106303,-0.25816046,0.05593110,-0.21658941
0.06158927,-0.16599645,1.48177707,-1.98256481,0.10775774,-0.19665332,0.06158927,-0.16599645
0.07237743,-0.10306103,2.00151539,-1.36304128,0.10637206,-0.12923347,0.07237743,-0.10306103
0.09185209,-0.04233179,2.00175619,-1.25054920,0.12300477,-0.05297275,0.09185209,-0.04233179
0.11874268,-0.00086203,2.05692387,-0.66555536,0.14831304,0.00094722,0.11874268,-0.00086203
0.14732416,0.00693212,2.15716624,-0.34693557,0.17638565,0.01267470,0.14732416,0.00693212
0.16933052,-0.02568868,1.97806656,-1.05986094,0.20766682,-0.01681067,0.16933052,-0.02568868
0.17674002,-0.09464981,2.00253201,-1.25057685,0.22474059,-0.09220990,0.17674002,-0.09464981
0.16451035,-0.18512689,1.41941381,-1.95980597,0.21506826,-0.20053940,0.16451035,-0.18512689
0.13238852,-0.27510653,1.48091507,-2.01420140,0.18095423,-0.29833398,0.13238852,-0.27510653
0.08523613,-0.34155543,1.20207489,-2.24376988,0.12907034,-0.38351991,0.08523613,-0.34155543
0.03178766,-0.36735068,0.32068869,-2.77496123,0.06444647,-0.41748306,0.03178766,-0.36735068
-0.01775524,-0.34673592,0.21830335,-2.77816010,0.00810317,-0.39931755,-0.01775524,-0.34673592
-0.05454431,-0.28741651,0.26091594,-2.79496884,-0.01913271,-0.33233729,-0.05454431,-0.28741651
-0.07346189,-0.20841468,1.34702885,-2.17242789,-0.04171236,-0.25127189,-0.07346189,-0.20841468
-0.07434813,-0.13416579,2.19559336,-2.11421108,-0.04583654,-0.16959251,-0.07434813,-0.13416579
-0.06173075,-0.08661001,1.94255292,-0.98078305,-0.04365781,-0.12100384,-0.06173075,-0.08661001
-0.04316481,-0.07778945,1.85075188,-0.99733496,-0.03501677,-0.10729660,-0.04316481,-0.07778945
-0.02670591,-0.10542311,1.88355124,-1.10834301,-0.01483123,-0.14600739,-0.02670591,-0.10542311
-0.01829824,-0.15307769,2.05026627,-2.18379402,-0.00169161,-0.19096094,-0.01829824,-0.15307769
-0.01988580,-0.19512492,2.05737519,-2.18943667,-0.00093166,-0.24487004,-0.01988580,-0.19512492
-0.02884421,-0.20512055,1.42854917,-2.00809431,-0.01667831,-0.25579723,-0.02884421,-0.20512055
-0.03894019,-0.16505597,2.27466273,-2.18328762,-0.02277832,-0.21204994,-0.03894019,-0.16505597
-0.04256441,-0.07252004,1.91822565,-0.87230110,-0.02973470,-0.10363243,-0.04256441,-0.07252004
-0.03358119,0.05667127,2.02982092,0.18192638,-0.03145560,0.04874998,-0.03358119,0.05667127
-0.00991209,0.19149931,0.29651833,3.07278347,-0.01516367,0.19900570,-0.00991209,0.19149931
0.02500510,0.29381362,0.32184249,3.10362625,0.01442337,0.32290915,0.02500510,0.29381362
0.06245783,0.32923711,0.36644107,3.23133063,0.05999667,0.37702707,0.06245783,0.32923711
0.09049963,0.27772143,0.42419809,3.39770103,0.08545349,0.32172013,0.09049963,0.27772143
0.09734161,0.14054894,2.12896681,0.43193069,0.07814364,0.17406022,0.09734161,0.14054894
0.07518380,-0.05846033,1.94935668,-1.34057271,0.06131033,-0.05183322,0.07518380,-0.05846033
0.02334400,-0.27811027,1.21673381,-2.06012464,0.02587532,-0.29963911,0.02334400,-0.27811027
-0.05036775,-0.47005814,0.56077260,-2.52805376,-0.07917321,-0.52990039,-0.05036775,-0.47005814
-0.13066147,-0.59129662,1.06570804,-1.50500691,-0.21587981,-0.65640811,-0.13066147,-0.59129662
-0.19814368,-0.61538109,1.11961162,-1.42877996,-0.30513039,-0.66824901,-0.19814368,-0.61538109
-0.23431873,-0.53923622,1.13030005,-1.41565526,-0.32630900,-0.58751225,-0.23431873,-0.53923622
-0.22690837,-0.38364958,1.32131207,-0.73022258,-0.25324998,-0.45172940,-0.22690837,-0.38364958
-0.17395592,-0.18738030,1.68319392,0.68102634,-0.15766133,-0.26062704,-0.17395592,-0.18738030
-0.08539565,0.00336708,1.95184684,0.46588385,-0.05965798,-0.04277572,-0.08539565,0.00336708
0.01859591,0.14707220,0.37055561,3.19352984,0.03215774,0.12704318,0.01859591,0.14707220
0.11225243,0.21722781,0.32566187,3.10386300,0.12592771,0.22730557,0.11225243,0.21722781
0.17075070,0.20809023,0.34953347,3.16440487,0.18392799,0.23176882,0.17075070,0.20809023
0.17686389,0.13448587,2.25376129,0.21078636,0.18176899,0.16311110,0.17686389,0.13448587
0.12582695,0.02606378,2.31934023,0.23871335,0.12776076,0.04092163,0.12582695,0.02606378
0.02692987,-0.08204892,2.16234493,-1.12308455,0.02921714,-0.07925502,0.02692987,-0.08204892
-0.09874258,-0.15931045,0.72740358,-2.62222838,-0.10508188,-0.17948421,-0.09874258,-0.15931045
-0.22387697,-0.18763728,0.19006562,-2.77689195,-0.24296074,-0.22373760,-0.22387697,-0.18763728
-0.32224113,-0.16500401,0.48685071,-2.43965292,-0.36208264,-0.19804557,-0.32224113,-0.16500401
-0.37560231,-0.10408034,-0.94671059,0.14044841,-0.42746444,-0.13045667,-0.37560231,-0.10408034
-0.37818872,-0.02672604,-3.08482456,2.73000908,-0.42731634,-0.04854261,-0.37818872,-0.02672604
-0.33735108,0.04366790,-1.07427561,1.81680512,-0.38695029,0.01756290,-0.33735108,0.04366790
-0.27024941,0.08951361,-1.05645239,1.83960283,-0.31978067,0.05876038,-0.27024941,0.08951361
-0.19764589,0.10385038,-1.01510966,1.88845718,-0.25282318,0.07097796,-0.19764589,0.10385038
-0.13682528,0.09140962,-0.08648896,2.79799366,-0.18584667,0.06206241,-0.13682528,0.09140962
-0.09597126,0.06592252,0.35863072,3.17127895,-0.14421149,0.04131961,-0.09597126,0.06592252
-0.07187963,0.04482899,2.10608625,0.15064415,-0.12721580,0.02373081,-0.07187963,0.04482899
-0.05180990,0.04325754,2.01247478,0.42661127,-0.10041882,0.02487992,-0.05180990,0.04325754
-0.01890194,0.06921966,2.01132870,0.10653188,-0.05433455,0.06987696,-0.01890194,0.06921966
0.04063943,0.12142194,1.95600450,0.08850004,0.01091414,0.13207159,0.04063943,0.12142194
0.13105069,0.19015883,1.92406774,0.15630944,0.11525131,0.21815558,0.13105069,0.19015883
0.24352601,0.26073665,0.52119362,3.19598198,0.25987568,0.30358405,0.24352601,0.26073665
