I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual,I_out_ideal,Q_out_ideal
0.03430427,0.14861896,0.34160501,1.26755583,0.02704088,0.20634848,0.03430427,0.14861896
-0.09978095,0.06443323,-0.52535623,0.11691362,-0.12556315,0.09228701,-0.09978095,0.06443323
-0.22343150,-0.01552786,-2.30505514,0.00320083,-0.25857322,-0.00593642,-0.22343150,-0.01552786
-0.31617253,-0.07294674,-2.15265703,-0.42449331,-0.36542172,-0.08756400,-0.31617253,-0.07294674
-0.36397829,-0.09475705,-2.17620969,-0.36009812,-0.42832320,-0.11058007,-0.36397829,-0.09475705
-0.36278091,-0.07585726,-2.21494770,-0.25623068,-0.41558890,-0.09430932,-0.36278091,-0.07585726
-0.31904792,-0.01993695,-2.30242324,0.03464768,-0.37000866,-0.05220443,-0.31904792,-0.01993695
-0.24729014,0.06165364,-2.41571188,0.60496068,-0.29002506,0.02706536,-0.24729014,0.06165364
-0.16543407,0.15263278,-1.62588203,1.45939505,-0.20786603,0.13870831,-0.16543407,0.15263278
-0.08970596,0.23543735,-0.96420771,2.42069602,-0.13048239,0.23451481,-0.08970596,0.23543735
-0.03076102,0.29495970,-0.41421235,2.97193599,-0.07379041,0.31467859,-0.03076102,0.29495970
0.00777212,0.32156293,-0.14277539,3.18684053,-0.03056723,0.36122822,0.00777212,0.32156293
0.02814351,0.31275919,0.07900799,3.21741438,-0.00537593,0.35363747,0.02814351,0.31275919
0.03554999,0.27325214,0.11524616,2.77011275,-0.00420384,0.31425132,0.03554999,0.27325214
0.03487246,0.21341706,0.01205256,2.21050000,-0.00696066,0.25285077,0.03487246,0.21341706
0.02855018,0.14664116,0.30152085,1.42407107,-0.00799617,0.17624692,0.02855018,0.14664116
0.01645989,0.08619377,-0.05439818,0.57720208,-0.01735271,0.10966128,0.01645989,0.08619377
-0.00229113,0.04238138,-0.09366672,0.29355067,-0.02147052,0.05891764,-0.00229113,0.04238138
-0.02666228,0.02064138,-0.35809276,0.02578769,-0.04737322,0.03093608,-0.02666228,0.02064138
-0.05155016,0.02096133,-0.60399115,0.07841970,-0.06337296,0.02342067,-0.05155016,0.02096133
-0.06754255,0.03864704,-0.69477910,0.14180715,-0.07934172,0.04027705,-0.06754255,0.03864704
-0.06309214,0.06610092,-0.65254897,0.38824612,-0.07234642,0.06974265,-0.06309214,0.06610092
-0.02857308,0.09501782,-0.09850270,0.92115742,-0.04287994,0.11242146,-0.02857308,0.09501782
0.03924848,0.11833600,0.60504770,1.16189802,0.02582676,0.14966213,0.03924848,0.11833600
0.13418683,0.13141908,1.37334347,1.44584060,0.13069892,0.16821662,0.13418683,0.13141908
0.24055329,0.13224665,2.36795115,1.34296751,0.25485361,0.17712280,0.24055329,0.13224665
0.33650930,0.12075566,3.28117371,1.32142544,0.37497729,0.17109257,0.33650930,0.12075566
0.40004846,0.09777538,3.94021988,1.07154250,0.45525052,0.14046616,0.40004846,0.09777538
0.41570652,0.06412557,4.15309811,0.72761559,0.47765916,0.09464833,0.41570652,0.06412557
0.37965617,0.02034889,3.78700233,0.29071212,0.44492154,0.06229944,0.37965617,0.02034889
0.30126672,-0.03274768,3.00863242,-0.37802985,0.35889399,0.01246318,0.30126672,-0.03274768
0.20038409,-0.09295535,1.92050076,-1.11373544,0.25122780,-0.05323968,0.20038409,-0.09295535
0.10110671,-0.15547644,1.03231871,-1.35088980,0.14830967,-0.12933127,0.10110671,-0.15547644
0.02413639,-0.21237266,0.48164865,-2.34891939,0.07008857,-0.20733292,0.02413639,-0.21237266
-0.01963064,-0.25320129,-0.03115746,-2.32492685,0.02619508,-0.26590296,-0.01963064,-0.25320129
-0.03198837,-0.26700702,-0.06326975,-2.32235217,0.01164905,-0.29552888,-0.03198837,-0.26700702
-0.02573688,-0.24531669,-0.13851319,-2.27149034,0.01555586,-0.28393213,-0.02573688,-0.24531669
-0.01904516,-0.18530930,-0.29859766,-2.16482949,0.02776048,-0.21456616,-0.01904516,-0.18530930
-0.02794779,-0.09208886,0.04233998,-0.57215762,0.00685289,-0.11200500,-0.02794779,-0.09208886
-0.05978472,0.02090716,-0.64989120,-0.13285096,-0.04202972,0.00826317,-0.05978472,0.02090716
-0.11007639,0.13386721,-0.87452173,1.37785602,-0.11515723,0.13402417,-0.11007639,0.13386721
-0.16406243,0.22473299,-1.83981037,2.51113129,-0.19106751,0.23733646,-0.16406243,0.22473299
-0.20237552,0.27456638,-2.15940714,2.79887962,-0.24685025,0.30368488,-0.20237552,0.27456638
-0.20872595,0.27271712,-2.14750791,2.80209064,-0.25533291,0.30677576,-0.20872595,0.27271712
-0.17664828,0.22025038,-1.74999952,2.36849236,-0.23287345,0.24056666,-0.17664828,0.22025038
-0.11264318,0.13047045,-0.99932039,1.29909098,-0.16435080,0.12925682,-0.11264318,0.13047045
-0.03436140,0.02614957,-0.40929160,-0.01475012,-0.06547702,0.01524953,-0.03436140,0.02614957
0.03564863,-0.06597886,0.08659966,-0.32945454,0.01862714,-0.08285598,0.03564863,-0.06597886
0.07836922,-0.12206168,0.65661424,-1.09964359,0.08360075,-0.14799588,0.07836922,-0.12206168
0.08572381,-0.12743786,0.59591794,-1.13215041,0.09888826,-0.14801065,0.08572381,-0.12743786
0.06403219,-0.08062985,0.57791108,-0.78312230,0.07815422,-0.09585050,0.06403219,-0.08062985
0.03196740,0.00616760,0.48610631,0.14997168,0.04300956,-0.00099371,0.03196740,0.00616760
0.01351798,0.11030848,0.17786931,1.09391201,0.01929658,0.12022169,0.01351798,0.11030848
0.02840686,0.20477740,0.37603417,2.02261925,0.02223342,0.23198071,0.02840686,0.20477740
0.08352614,0.26546081,0.85566521,2.53180099,0.07648780,0.30569417,0.08352614,0.26546081
0.16875913,0.27759220,1.74730754,2.56231976,0.17608320,0.33160139,0.16875913,0.27759220
0.25909063,0.23959251,2.65280175,2.28184342,0.28170105,0.29434107,0.25909063,0.23959251
0.32264541,0.16327126,3.23367095,1.60599744,0.35751678,0.21505320,0.32264541,0.16327126
0.33204991,0.07038265,3.26522422,0.42355701,0.36495765,0.11542099,0.33204991,0.07038265
0.27511642,-0.01345807,2.75655413,-0.33887407,0.30652282,0.02767242,0.27511642,-0.01345807
0.16085567,-0.06578756,1.60116410,-0.49302155,0.18942894,-0.03202765,0.16085567,-0.06578756
0.01829476,-0.07331796,0.11094093,-0.80173218,0.03336401,-0.04542468,0.01829476,-0.07331796
-0.11196029,-0.03537875,-1.68758869,-0.51571894,-0.11008945,-0.01976538,-0.11196029,-0.03537875
-0.19087230,0.03606845,-2.22064209,0.34361279,-0.19863093,0.04563361,-0.19087230,0.03606845
-0.19446989,0.11974763,-2.21444440,1.08435476,-0.21738301,0.13535654,-0.19446989,0.11974763
-0.12298608,0.19075629,-1.36563563,1.96877766,-0.14787745,0.21403318,-0.12298608,0.19075629
-0.00223286,0.22709309,0.02774784,2.32191992,-0.02094289,0.26670046,-0.00223286,0.22709309
0.12364803,0.21535184,1.24595201,2.29666877,0.11339963,0.25444884,0.12364803,0.21535184
0.20598017,0.15419542,2.10647035,1.51261365,0.21142686,0.19493422,0.20598017,0.15419542
0.20750168,0.05483023,2.06928802,0.41045955,0.21152241,0.08952562,0.20750168,0.05483023
0.11520390,-0.06154757,1.15031970,-0.15585281,0.11657972,-0.04914881,0.11520390,-0.06154757
-0.05430297,-0.16865923,-0.81451434,-1.88773680,-0.05592953,-0.17528294,-0.05430297,-0.16865923
-0.25886098,-0.24122856,-1.40757763,-1.42522502,-0.29249914,-0.27499104,-0.25886098,-0.24122856
-0.44313628,-0.26085933,-1.80041814,-0.90086102,-0.51996767,-0.27285875,-0.44313628,-0.26085933
-0.55540223,-0.22041428,-1.95727086,-0.59146857,-0.65210213,-0.20025449,-0.55540223,-0.22041428
-0.56336999,-0.12595680,-2.10954332,-0.19125696,-0.64514995,-0.10107532,-0.56336999,-0.12595680
-0.46400692,0.00416216,-2.27472210,0.53866249,-0.52679820,0.00233674,-0.46400692,0.00416216
-0.28425939,0.14290340,-2.35281634,1.48275042,-0.33003088,0.11216534,-0.28425939,0.14290340
-0.07257110,0.26010927,-0.91143990,2.27374578,-0.10081540,0.23968864,-0.07257110,0.26010927
0.11594378,0.32891326,1.30153620,3.38232470,0.09590094,0.34155137,0.11594378,0.32891326
0.23584098,0.33165177,2.46622658,3.33740759,0.24424867,0.35710979,0.23584098,0.33165177
0.26402731,0.26398921,2.73525381,2.76825047,0.28376703,0.29489565,0.26402731,0.26398921
0.20497185,0.13628635,2.08291292,1.38070869,0.20201142,0.17676763,0.20497185,0.13628635
0.08719705,-0.02820916,1.01446342,0.19212562,0.07086454,-0.00366927,0.08719705,-0.02820916
-0.04733521,-0.19808303,-0.66224855,-1.95467412,-0.05539776,-0.20405363,-0.04733521,-0.19808303
-0.15712465,-0.34043478,-0.64957172,-2.13315797,-0.17520769,-0.37513661,-0.15712465,-0.34043478
-0.21366854,-0.42805250,-0.65389335,-2.14950967,-0.25826566,-0.47436062,-0.21366854,-0.42805250
-0.20873050,-0.44541892,-0.63952374,-2.16324902,-0.25703355,-0.49656472,-0.20873050,-0.44541892
-0.15443909,-0.39209075,-0.60007077,-2.18571687,-0.17321165,-0.45744692,-0.15443909,-0.39209075
-0.07682061,-0.28258543,-0.50354403,-2.23420310,-0.05863425,-0.35003181,-0.07682061,-0.28258543
-0.00550479,-0.14276222,-0.45820805,-2.20744014,0.03988053,-0.19525138,-0.00550479,-0.14276222
0.03659929,-0.00358236,0.29392371,0.27942860,0.07177729,-0.02601893,0.03659929,-0.00358236
0.04017083,0.10617202,0.30064052,1.08824849,0.05911349,0.10259560,0.04017083,0.10617202
0.01088518,0.16635775,0.18021420,1.73432899,0.01041436,0.18062315,0.01088518,0.16635775
-0.03458118,0.16947415,-0.50257438,1.78200710,-0.05251904,0.19232412,-0.03458118,0.16947415
-0.07601421,0.12126574,-0.62668538,1.58492470,-0.10254226,0.13968725,-0.07601421,0.12126574
-0.09761001,0.03793926,-0.89711839,0.24928956,-0.13045600,0.04641014,-0.09761001,0.03793926
-0.09351274,-0.05904156,-0.78272039,-0.12710059,-0.11541996,-0.05950387,-0.09351274,-0.05904156
-0.06916149,-0.14897118,-0.28270814,-0.99954224,-0.08255549,-0.16531325,-0.06916149,-0.14897118
-0.03832613,-0.21696311,-0.15456297,-2.34672356,-0.03582865,-0.24373585,-0.03832613,-0.21696311
-0.01728181,-0.25668114,0.20083971,-2.56375003,0.00128607,-0.30125661,-0.01728181,-0.25668114
-0.01848688,-0.27016687,0.22751808,-2.60776281,0.00139098,-0.32451582,-0.01848688,-0.27016687
-0.04610709,-0.26513806,-0.21684463,-2.43706632,-0.02179417,-0.32171687,-0.04610709,-0.26513806
-0.09484983,-0.25091956,-0.58491033,-2.22988367,-0.07010442,-0.31355773,-0.09484983,-0.25091956
-0.15222987,-0.23453673,-0.91431022,-1.97346067,-0.14251698,-0.30038032,-0.15222987,-0.23453673
-0.20311881,-0.21833835,-1.19320035,-1.71626949,-0.20333610,-0.28180570,-0.20311881,-0.21833835
-0.23470611,-0.19989024,-1.45049036,-1.45602250,-0.24709844,-0.25834944,-0.23470611,-0.19989024
-0.24004850,-0.17401805,-1.58205986,-1.30049717,-0.26245653,-0.22972279,-0.24004850,-0.17401805
-0.21912480,-0.13608550,-1.68281293,-1.16115594,-0.24992740,-0.19154158,-0.21912480,-0.13608550
-0.17739704,-0.08515159,-1.81625044,-0.93419230,-0.19733570,-0.13997186,-0.17739704,-0.08515159
-0.12285120,-0.02571127,-1.17290378,0.16352594,-0.14648289,-0.07231479,-0.12285120,-0.02571127
-0.06296874,0.03273665,-0.80773437,0.20246775,-0.07851887,0.00193521,-0.06296874,0.03273665
-0.00290638,0.07823167,-0.08908500,0.78489810,-0.01284616,0.05823670,-0.00290638,0.07823167
0.05454599,0.10013913,0.65905261,1.01173556,0.05202846,0.09286090,0.05454599,0.10013913
0.10756461,0.09282827,1.09504974,1.13559365,0.10771448,0.10121301,0.10756461,0.09282827
0.15348198,0.05788744,1.55022883,0.98892409,0.16871283,0.07234976,0.15348198,0.05788744
0.18778515,0.00402123,1.86397898,0.34419432,0.21675891,0.02312134,0.18778515,0.00402123
0.20473142,-0.05540797,1.98285294,-0.28824636,0.23527648,-0.03333215,0.20473142,-0.05540797
0.19956964,-0.10638833,1.93045557,-0.91617405,0.23451635,-0.08633597,0.19956964,-0.10638833
0.17148403,-0.13844887,1.63683915,-1.14248300,0.21269841,-0.12613895,0.17148403,-0.13844887
0.12585191,-0.14758885,1.15066743,-0.82648921,0.16529188,-0.14353493,0.12585191,-0.14758885
0.07448495,-0.13694810,0.65661341,-0.72508097,0.10014087,-0.13720104,0.07448495,-0.13694810
0.03321919,-0.11502572,0.23778535,-0.70668608,0.05715375,-0.11861393,0.03321919,-0.11502572
0.01728020,-0.09213264,0.09963500,-0.61319786,0.03836983,-0.09899922,0.01728020,-0.09213264
0.03585829,-0.07639392,0.32756883,-0.61843383,0.05745380,-0.08401783,0.03585829,-0.07639392
0.08786042,-0.07076954,0.83443522,-0.63056719,0.11496175,-0.07609549,0.08786042,-0.07076954
0.16060424,-0.07217897,1.65796721,-0.76970679,0.19448105,-0.06349915,0.16060424,-0.07217897
0.23230897,-0.07303371,2.41410089,-0.86326510,0.28166039,-0.05905754,0.23230897,-0.07303371
0.27791954,-0.06458563,2.85274649,-0.62269473,0.33747199,-0.05194241,0.27791954,-0.06458563
0.27655657,-0.04081862,2.86375642,-0.35694009,0.33168669,-0.01968110,0.27655657,-0.04081862
0.21818749,-0.00139675,2.22807908,0.03232302,0.26783307,0.03289381,0.21818749,-0.00139675
0.10725276,0.04748164,1.13630474,0.96530128,0.13042759,0.08515816,0.10725276,0.04748164
-0.03806170,0.09470745,-0.44527876,1.18287301,-0.03496812,0.12237940,-0.03806170,0.09470745
-0.19076128,0.12782566,-2.01542687,1.05161870,-0.21767413,0.14909577,-0.19076128,0.12782566
-0.32261087,0.13727232,-2.30034733,1.33428645,-0.36866876,0.16056126,-0.32261087,0.13727232
-0.41186161,0.11974013,-2.29605532,1.34155226,-0.47265547,0.14947546,-0.41186161,0.11974013
-0.44863632,0.07942254,-2.25971484,0.92677617,-0.52368059,0.10524593,-0.44863632,0.07942254
-0.43632548,0.02664537,-2.20499325,0.54580843,-0.51514196,0.03913162,-0.43632548,0.02664537
-0.38876713,-0.02565279,-2.12893844,0.16338587,-0.46643210,-0.03857371,-0.38876713,-0.02565279
-0.32445372,-0.06633395,-2.02559066,-0.20776142,-0.39803174,-0.11316641,-0.32445372,-0.06633395
-0.25999096,-0.08976661,-1.89017618,-0.56073010,-0.32417481,-0.14822610,-0.25999096,-0.08976661
-0.20517681,-0.09746364,-1.81205213,-0.72450370,-0.25924657,-0.16313725,-0.20517681,-0.09746364
-0.16133588,-0.09703824,-1.66455436,-0.99822640,-0.19813369,-0.16574920,-0.16133588,-0.09703824
-0.12322954,-0.09884752,-1.43732750,-1.38520896,-0.14859222,-0.15603794,-0.12322954,-0.09884752
-0.08347304,-0.11155630,-0.81890970,-0.76577109,-0.09755197,-0.16737678,-0.08347304,-0.11155630
-0.03745865,-0.13827521,-0.34808388,-1.28953493,-0.03753768,-0.19178808,-0.03745865,-0.13827521
0.01333965,-0.17474685,0.30604374,-0.89599198,0.02199468,-0.22074562,0.01333965,-0.17474685
0.06108398,-0.21032716,0.88789225,-1.80342877,0.08165945,-0.25811002,0.06108398,-0.21032716
0.09444277,-0.23149493,1.17765117,-2.27011704,0.12767392,-0.28061175,0.09444277,-0.23149493
0.10342143,-0.22668816,1.17739391,-2.36761880,0.14390218,-0.27148459,0.10342143,-0.22668816
0.08411783,-0.19075351,0.92155880,-2.19434333,0.13062732,-0.22995927,0.08411783,-0.19075351
0.04134102,-0.12739838,0.47435725,-0.87133461,0.08448360,-0.15586500,0.04134102,-0.12739838
-0.01215507,-0.04872234,-0.14430948,-0.59300309,0.01689553,-0.06756608,-0.01215507,-0.04872234
-0.05972947,0.02806683,-0.48668027,-0.13761245,-0.04587914,0.02015289,-0.05972947,0.02806683
-0.08676288,0.08565084,-0.68617654,0.67119575,-0.08856702,0.08774198,-0.08676288,0.08565084
-0.08616003,0.11160736,-0.65100414,1.03905201,-0.09412919,0.11853346,-0.08616003,0.11160736
-0.06124218,0.10173337,-0.35963488,1.17636085,-0.07537454,0.11699766,-0.06124218,0.10173337
-0.02475429,0.06061730,-0.53386474,0.29011425,-0.03902757,0.07012613,-0.02475429,0.06061730
0.00582222,-0.00060090,-0.34496453,-0.14596111,-0.00141597,0.00466535,0.00582222,-0.00060090
0.01501194,-0.06832661,-0.08183506,-0.55656809,0.01391076,-0.06798245,0.01501194,-0.06832661
-0.00436098,-0.13086174,-0.03359383,-1.04433310,-0.00096843,-0.13830859,-0.00436098,-0.13086174
-0.04776153,-0.18137377,-0.35479191,-1.64557827,-0.04742276,-0.20520483,-0.04776153,-0.18137377
-0.09983874,-0.21844127,-0.78382486,-2.03651786,-0.10414091,-0.25191403,-0.09983874,-0.21844127
-0.13946369,-0.24413525,-0.82643586,-1.96650922,-0.14545135,-0.29197476,-0.13946369,-0.24413525
-0.14717370,-0.26062050,-0.77388883,-1.97238982,-0.15230155,-0.31048036,-0.14717370,-0.26062050
-0.11232861,-0.26690819,-0.70897686,-2.00418639,-0.11403428,-0.32536525,-0.11232861,-0.26690819
-0.03732306,-0.25739178,-0.27316552,-2.22300768,-0.02134101,-0.32014722,-0.03732306,-0.25739178
0.06275653,-0.22312410,0.84385562,-2.47190809,0.09653886,-0.27521243,0.06275653,-0.22312410
0.16496756,-0.15567299,1.89366245,-1.59145188,0.21376654,-0.19556274,0.16496756,-0.15567299
0.24609589,-0.05224183,2.66771865,-0.45803288,0.29998347,-0.06824501,0.24609589,-0.05224183
0.29019982,0.07999143,3.01787305,0.98638159,0.34645580,0.09199826,0.29019982,0.07999143
0.29332361,0.22235766,2.95873308,2.31107163,0.34977969,0.25567023,0.29332361,0.22235766
0.26365573,0.34723669,2.84410667,3.55026197,0.32943550,0.39503762,0.26365573,0.34723669
0.21714979,0.42451531,2.47095537,4.35218048,0.28148851,0.48787750,0.21714979,0.42451531
0.17038759,0.43034209,1.91308427,4.33626890,0.22505266,0.50897304,0.17038759,0.43034209
0.13356291,0.35550124,1.52614534,3.64083529,0.16273276,0.44008910,0.13356291,0.35550124
0.10645774,0.21051299,1.19878876,1.90939677,0.09890791,0.28561059,0.10645774,0.21051299
0.07914046,0.02534340,0.68784010,0.22619128,0.06762428,0.06811859,0.07914046,0.02534340
0.03724770,-0.15681911,0.43637124,-1.04656959,0.03346273,-0.13621463,0.03724770,-0.15681911
-0.03017577,-0.29036974,-0.17512082,-2.50778008,-0.02850980,-0.30358432,-0.03017577,-0.29036974
-0.12347482,-0.33973197,-0.43559733,-2.38010597,-0.13407326,-0.38027699,-0.12347482,-0.33973197
-0.22897431,-0.28975505,-1.10557544,-1.85250795,-0.25900155,-0.33223309,-0.22897431,-0.28975505
-0.32122225,-0.15078317,-1.79788899,-0.86044192,-0.36240223,-0.18980488,-0.32122225,-0.15078317
-0.37063185,0.04340852,-2.20316553,0.73658729,-0.41765731,0.03081806,-0.37063185,0.04340852
-0.35410525,0.24449642,-2.17691779,2.31773829,-0.40442787,0.25722283,-0.35410525,0.24449642
-0.26483670,0.40288973,-1.88358486,3.70642614,-0.30559501,0.44962409,-0.26483670,0.40288973
-0.11745915,0.48157182,-1.02582848,4.84387016,-0.13415114,0.53828191,-0.11745915,0.48157182
0.05388958,0.46640014,0.74159080,4.33147240,0.05299530,0.51898309,0.05388958,0.46640014
0.20458998,0.36976598,2.22217965,3.40770817,0.19936489,0.40986159,0.20458998,0.36976598
0.29307993,0.22649078,3.18564868,2.20857763,0.28168142,0.26509213,0.29307993,0.22649078
0.29452536,0.08317820,3.20343113,0.60579878,0.29138051,0.12081286,0.29452536,0.08317820
0.20989870,-0.01577545,2.34099126,-0.28452283,0.21087122,0.01304201,0.20989870,-0.01577545
0.06706669,-0.04130480,0.62083089,-0.57657969,0.06369782,-0.01109937,0.06706669,-0.04130480
-0.08691752,0.01199104,-1.11812234,0.63410228,-0.10362394,0.03015120,-0.08691752,0.01199104
-0.20013237,0.12474835,-2.00443029,1.42877531,-0.22945979,0.13987775,-0.20013237,0.12474835
-0.23218352,0.25920251,-2.10053205,2.47975636,-0.26716821,0.29764693,-0.23218352,0.25920251
-0.16728874,0.37098876,-1.46677780,4.03608370,-0.18463997,0.43314259,-0.16728874,0.37098876
-0.01964038,0.42274421,-0.29024014,4.29575062,-0.02308504,0.48677603,-0.01964038,0.42274421
0.17084994,0.39539520,1.71453822,3.97766876,0.18748447,0.45350459,0.17084994,0.39539520
0.35110774,0.29378793,3.53470325,3.17865515,0.38759077,0.34237028,0.35110774,0.29378793
0.47162970,0.14508428,4.72623205,1.57413077,0.51903010,0.16394472,0.47162970,0.14508428
0.50184799,-0.00945957,5.13063669,0.15263188,0.54802978,-0.00593446,0.50184799,-0.00945957
0.43904239,-0.12676087,4.16233969,-1.09645009,0.48479477,-0.12337768,0.43904239,-0.12676087
0.30792333,-0.17452271,3.12745738,-1.59412539,0.35307801,-0.14879217,0.30792333,-0.17452271
0.15119751,-0.14049053,1.41761935,-1.26952779,0.19716633,-0.09898108,0.15119751,-0.14049053
0.01449632,-0.03574533,-0.17784204,-0.66176027,0.04219044,0.00626995,0.01449632,-0.03574533
-0.06906892,0.10875578,-0.93514776,0.77894378,-0.05978067,0.15513855,-0.06906892,0.10875578
-0.08941213,0.25120289,-0.75578678,2.45378447,-0.09156805,0.30730504,-0.08941213,0.25120289
-0.06152021,0.35077945,-0.64295506,3.55840611,-0.06087578,0.42100712,-0.06152021,0.35077945
-0.01852628,0.37889481,-0.17760549,3.69259977,-0.00841767,0.44663230,-0.01852628,0.37889481
0.00155948,0.32668459,-0.04247886,3.15734410,-0.01059499,0.38843795,0.00155948,0.32668459
-0.02936401,0.20684657,-0.27455270,2.26315904,-0.05964602,0.24119260,-0.02936401,0.20684657
-0.11848624,0.04954675,-0.52435613,0.34765261,-0.15807284,0.05183759,-0.11848624,0.04954675
-0.24877101,-0.10622012,-2.03137922,-0.86132050,-0.29871132,-0.12939280,-0.24877101,-0.10622012
-0.38447607,-0.22325947,-1.92084539,-1.10481536,-0.46884887,-0.24248108,-0.38447607,-0.22325947
-0.48351067,-0.27583739,-2.00449038,-0.95795286,-0.59197981,-0.27242333,-0.48351067,-0.27583739
-0.51222441,-0.25584126,-2.06275177,-0.84869313,-0.61493638,-0.24208932,-0.51222441,-0.25584126
-0.45738142,-0.17398904,-2.17711926,-0.61517662,-0.54075966,-0.18002172,-0.45738142,-0.17398904
-0.33109031,-0.05603270,-2.32953525,-0.21463650,-0.37743323,-0.09887568,-0.33109031,-0.05603270
-0.16695722,0.06477856,-2.13545895,0.88464147,-0.18753969,0.01405970,-0.16695722,0.06477856
-0.00881629,0.15680526,-0.04242732,0.87103659,-0.02478398,0.12702488,-0.00881629,0.15680526
0.10402040,0.19823952,0.94792110,2.02639699,0.09857264,0.18786317,0.10402040,0.19823952
0.14986405,0.18234642,1.45483661,1.76565659,0.14544639,0.18444455,0.14986405,0.18234642
0.13158407,0.11849927,1.22262657,1.07826185,0.12826694,0.12254076,0.13158407,0.11849927
0.07503411,0.02891239,0.70971811,0.18651249,0.06821351,0.03228551,0.07503411,0.02891239
0.01958483,-0.05792826,0.04663639,-0.58389932,0.01457000,-0.06350982,0.01958483,-0.05792826
0.00408239,-0.11533437,0.18880002,-0.99203968,0.01008112,-0.12680972,0.00408239,-0.11533437
0.05306806,-0.12585282,0.43547103,-1.16232312,0.07517727,-0.13988111,0.05306806,-0.12585282
0.16792615,-0.08614170,1.54258502,-0.82584786,0.20496255,-0.08410585,0.16792615,-0.08614170
0.32587066,-0.00802664,3.15459657,-0.10357768,0.38570333,0.00953282,0.32587066,-0.00802664
0.48698007,0.08454652,4.72258472,0.73479086,0.58439209,0.07992696,0.48698007,0.08454652
0.60679716,0.16190085,6.13718033,1.69467914,0.72776388,0.10703029,0.60679716,0.16190085
0.65024365,0.19672986,6.64158344,1.99868202,0.77014727,0.12496021,0.65024365,0.19672986
0.60232568,0.17180559,6.01649809,1.63078368,0.71976030,0.12223968,0.60232568,0.17180559
0.47235415,0.08523187,4.56920910,0.66568524,0.56517341,0.09841948,0.47235415,0.08523187
0.29067832,-0.04824368,2.69795895,-0.70588720,0.34593904,0.01102194,0.29067832,-0.04824368
0.09940584,-0.20035957,1.13691473,-1.97329485,0.13478191,-0.14914719,0.09940584,-0.20035957
-0.05959390,-0.33624916,-0.25675911,-2.49642444,-0.02914768,-0.32220531,-0.05959390,-0.33624916
-0.15551111,-0.42341933,-0.40515777,-2.46282768,-0.15977753,-0.44275463,-0.15551111,-0.42341933
-0.17509668,-0.44044977,-0.51490015,-2.41917515,-0.20436300,-0.48025256,-0.17509668,-0.44044977
-0.12342475,-0.38302985,-0.47995764,-2.42995691,-0.12855230,-0.43242820,-0.12342475,-0.38302985
-0.01952324,-0.26557105,-0.14161688,-2.55357265,0.02141513,-0.31565398,-0.01952324,-0.26557105
0.11093406,-0.11777874,0.89729798,-0.75070918,0.17016607,-0.14402392,0.11093406,-0.11777874
0.24305059,0.02305353,2.44749832,0.10713135,0.31297228,0.01453399,0.24305059,0.02305353
0.35787551,0.12202947,3.45891619,1.12826896,0.44034045,0.12815507,0.35787551,0.12202947
0.44420066,0.15619248,4.28481817,1.51832449,0.54033414,0.14584822,0.44420066,0.15619248
0.49735634,0.12092539,4.77747154,1.13582826,0.59261506,0.10527139,0.49735634,0.12092539
0.51649309,0.03131251,5.03495550,0.37834191,0.60899647,0.01111129,0.51649309,0.03131251
0.50216923,-0.08204233,4.71451902,-0.83381206,0.58513225,-0.11053395,0.50216923,-0.08204233
0.45554818,-0.18165878,4.22460985,-1.65488398,0.52419794,-0.20932869,0.45554818,-0.18165878
0.37943404,-0.23387460,3.57579112,-2.04299498,0.45015473,-0.25022005,0.37943404,-0.23387460
0.28025352,-0.21852579,2.71065831,-2.26484942,0.35585720,-0.22644985,0.28025352,-0.21852579
0.16944313,-0.13477976,1.75953972,-1.24927187,0.24280910,-0.12603679,0.16944313,-0.13477976
0.06282889,-0.00137347,0.47450745,0.04166118,0.11779477,0.01903912,0.06282889,-0.00137347
-0.02254410,0.14885964,-0.39689711,1.25745797,0.00824170,0.16855664,-0.02254410,0.14885964
-0.07342680,0.27858934,-0.71722651,2.79515386,-0.06377744,0.31037539,-0.07342680,0.27858934
-0.08544005,0.35687750,-0.85922378,3.73722839,-0.08854457,0.41110040,-0.08544005,0.35687750
-0.06601198,0.36810442,-0.62836957,3.74863553,-0.06683263,0.43136974,-0.06601198,0.36810442
-0.03349448,0.31624836,-0.34596747,3.12630248,-0.05575180,0.37249402,-0.03349448,0.31624836
-0.01208124,0.22322575,-0.22782931,2.35505223,-0.05220960,0.26725663,-0.01208124,0.22322575
-0.02379047,0.12179891,-0.34658584,0.82184118,-0.07173583,0.14542392,-0.02379047,0.12179891
-0.08011172,0.04521818,-0.74752659,0.15780294,-0.13679299,0.06055216,-0.08011172,0.04521818
-0.17638386,0.01677111,-1.78691900,0.19824824,-0.23503721,0.01998457,-0.17638386,0.01677111
-0.29130495,0.04244943,-2.44379759,0.56854969,-0.35871965,0.03617514,-0.29130495,0.04244943
-0.39233083,0.10899603,-2.49887109,1.17318356,-0.47254254,0.12200499,-0.39233083,0.10899603
-0.44564157,0.18794801,-2.50354290,1.79349327,-0.52009403,0.22535454,-0.44564157,0.18794801
-0.42758759,0.24445526,-2.47457314,2.29044318,-0.49201299,0.29051546,-0.42758759,0.24445526
-0.33374569,0.24819290,-2.47534490,2.28878260,-0.40070658,0.26622887,-0.33374569,0.24819290
