I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual
-0.16631885,0.10456587,-0.29829496,0.09302922,-0.18155731,0.14106917
-0.36238311,0.08568582,-0.50063068,0.08614045,-0.40726044,0.12048130
-0.49997612,0.07942612,-0.62812036,0.10417202,-0.56615743,0.13753309
-0.54937345,0.09582332,-0.65654868,0.13745515,-0.61964411,0.16708599
-0.49812364,0.13762266,-0.59182274,0.15316221,-0.57288492,0.19148809
-0.35527793,0.19757990,-0.45300663,0.18013752,-0.42795704,0.22305274
-0.15023140,0.25928383,-0.24772032,0.23014823,-0.21028947,0.26103074
0.07378025,0.30153115,0.04770390,0.28590417,0.02424596,0.30903283
0.26992641,0.30498047,0.28240940,0.26983625,0.26381307,0.33643091
0.39903914,0.25890974,0.42339996,0.20899448,0.43511398,0.27743492
0.43881394,0.16573876,0.44983205,0.10904844,0.49138118,0.17572803
0.38845944,0.04163013,0.39018887,-0.02858062,0.43223345,0.06152643
0.26762185,-0.08725937,0.21184465,-0.19678275,0.30504506,-0.06473118
0.11007305,-0.19186554,0.05642287,-0.30054003,0.14017124,-0.17741816
-0.04585552,-0.24850093,-0.11632218,-0.33665049,-0.01899385,-0.25770811
-0.16724760,-0.24576261,-0.25258633,-0.30375564,-0.16045763,-0.27747784
-0.23416079,-0.18790232,-0.32822946,-0.22725482,-0.23560950,-0.22996459
-0.24282315,-0.09361538,-0.33004829,-0.11906970,-0.25098629,-0.13025009
-0.20395646,0.00934870,-0.28609577,-0.00014800,-0.20984392,-0.02476459
-0.13723322,0.09205769,-0.20100988,0.09727733,-0.14567397,0.06419870
-0.06398878,0.13233330,-0.10496648,0.14044167,-0.07168662,0.11710250
-0.00067835,0.12040716,-0.01863541,0.12274642,-0.00557979,0.11869509
0.04489590,0.06075920,0.04607476,0.04398064,0.04588413,0.06831118
0.07366753,-0.03014676,0.08475436,-0.06726454,0.08777364,-0.03015823
0.09212365,-0.12925104,0.11065356,-0.17735597,0.10436164,-0.13054526
0.10740204,-0.21356422,0.12843369,-0.27218407,0.13389494,-0.22361754
0.12272679,-0.26605252,0.14434041,-0.32753831,0.16012926,-0.28231233
0.13499864,-0.27914145,0.15026040,-0.34207380,0.18479384,-0.30249236
0.13546444,-0.25515795,0.14125670,-0.32192463,0.19761263,-0.28158673
0.11318704,-0.20406517,0.10926310,-0.26506868,0.17598010,-0.23014108
0.05995957,-0.13963196,0.04947547,-0.18853673,0.11519853,-0.15848662
-0.02525728,-0.07547908,-0.04837408,-0.11644022,0.01170388,-0.09601459
-0.13415115,-0.02220928,-0.18532573,-0.02922962,-0.11657756,-0.04415335
-0.25010521,0.01379144,-0.32144877,0.05328488,-0.25956411,-0.01794832
-0.35229296,0.03002211,-0.41416001,0.09388331,-0.39616446,0.00833430
-0.42152924,0.02669129,-0.46868628,0.08465420,-0.48320754,0.02307555
-0.44592882,0.00555476,-0.47171393,0.04310740,-0.52265084,0.00964494
-0.42445232,-0.03060817,-0.44483191,-0.00698523,-0.50848057,-0.04286701
-0.36712324,-0.07775012,-0.40331653,-0.05624362,-0.44708100,-0.10741970
-0.29183110,-0.12993067,-0.35576493,-0.11780950,-0.36084096,-0.18359007
-0.21879405,-0.17899864,-0.28959471,-0.17840728,-0.26731072,-0.24542041
-0.16453394,-0.21520969,-0.21334712,-0.22023755,-0.20134846,-0.28942866
-0.13734660,-0.22900558,-0.16405536,-0.23301712,-0.15280540,-0.29805652
-0.13569255,-0.21360573,-0.15669836,-0.21344513,-0.14105373,-0.28732011
-0.14989390,-0.16756192,-0.16964737,-0.15960827,-0.15996962,-0.23514361
-0.16637500,-0.09623549,-0.18962359,-0.07627498,-0.17690995,-0.15583694
-0.17283588,-0.01138864,-0.19516310,0.02276643,-0.19364291,-0.05878902
-0.16249192,0.07131587,-0.18236715,0.11745436,-0.19289935,0.03499661
-0.13593034,0.13634660,-0.13538286,0.18779618,-0.17179607,0.11110534
-0.10005697,0.17266888,-0.08092367,0.23308782,-0.13861097,0.16041177
-0.06469180,0.17699318,-0.03350087,0.24618907,-0.10849585,0.17002458
-0.03822028,0.15471991,-0.00633546,0.21638943,-0.07919434,0.15852040
-0.02401275,0.11811300,0.00262302,0.15928094,-0.05861035,0.11883006
-0.01898548,0.08217517,0.00587534,0.09935440,-0.05029627,0.08781959
-0.01482931,0.05952863,0.00562734,0.06481548,-0.04433421,0.07245801
-0.00140034,0.05601968,0.02923168,0.05594732,-0.02367048,0.07112370
0.02905996,0.06859238,0.07571041,0.07545750,0.01466609,0.09293038
0.07851991,0.08625062,0.14258115,0.10011084,0.06781646,0.11949313
0.14189527,0.09388407,0.20397513,0.09966327,0.13883026,0.13273634
0.20843290,0.07772792,0.26811552,0.07391618,0.21919421,0.12636511
0.26522873,0.03061561,0.31881401,0.00871226,0.29220468,0.07310099
0.30154961,-0.04480644,0.34823000,-0.09723474,0.34212695,-0.01489585
0.31232194,-0.13608685,0.34390292,-0.21902114,0.35969215,-0.11998133
0.29947466,-0.22431180,0.32926273,-0.30982304,0.35022588,-0.22614137
0.27066125,-0.28975461,0.28538260,-0.38029009,0.32096962,-0.31094972
0.23591216,-0.31799387,0.23938493,-0.40108132,0.29150686,-0.34517835
0.20358902,-0.30446253,0.20236433,-0.37391233,0.26401020,-0.32849235
0.17729772,-0.25588430,0.17961894,-0.31678909,0.24773068,-0.27146663
0.15504531,-0.18807907,0.16499065,-0.24189882,0.22408074,-0.19515574
0.13102448,-0.12083498,0.15129901,-0.16629149,0.20421989,-0.11980467
0.09932156,-0.07153649,0.11872260,-0.11012404,0.15692047,-0.05925741
0.05799644,-0.04966849,0.06961736,-0.08757347,0.10337694,-0.04157612
0.01172616,-0.05403476,0.01473546,-0.09072068,0.04682326,-0.05354315
-0.02832748,-0.07362714,-0.02975332,-0.10582697,-0.00528028,-0.08147695
-0.04771703,-0.09185973,-0.04908310,-0.12155844,-0.02962594,-0.10111475
-0.03401716,-0.09275103,-0.03096633,-0.11680305,-0.01313679,-0.11148123
0.01768400,-0.06697364,0.02878798,-0.08604209,0.04308336,-0.08003217
0.10131875,-0.01571774,0.13088907,-0.01757076,0.12702682,-0.02032387
0.20004455,0.04897810,0.23538233,0.06816214,0.23544578,0.06475632
0.29050730,0.10762299,0.32063273,0.13241920,0.34872238,0.13115916
0.35002836,0.13937210,0.37756741,0.15686727,0.41342470,0.16433505
0.36435252,0.12891566,0.38894337,0.14084142,0.43383845,0.15731731
0.33315146,0.07197434,0.35854435,0.08835559,0.40084090,0.10370083
0.27104602,-0.02236065,0.29170480,0.00162263,0.32151215,0.00683772
0.20336055,-0.13323198,0.21086621,-0.12124269,0.24611915,-0.11358770
0.15768233,-0.23314799,0.14371459,-0.23281492,0.20344853,-0.23479044
0.15391739,-0.29516744,0.12954263,-0.29398745,0.20038863,-0.31998623
0.19630190,-0.30007455,0.16668300,-0.31203151,0.24271630,-0.33706533
0.27040551,-0.24152749,0.24490042,-0.26884574,0.33740520,-0.27833048
0.34661955,-0.12780128,0.33048645,-0.15557362,0.42564016,-0.14694494
0.38943443,0.02024351,0.38997456,0.02688126,0.47895320,0.01441309
0.36971381,0.17427353,0.39583641,0.21157844,0.46800229,0.19055348
0.27591604,0.30518709,0.30692208,0.35250264,0.36054832,0.35083977
0.12028876,0.38960086,0.14798851,0.44109681,0.17138179,0.46540922
-0.06247674,0.41451864,-0.03789748,0.46376139,-0.04169005,0.50635617
-0.22423023,0.37921146,-0.22537176,0.41371381,-0.24104583,0.47475070
-0.31749982,0.29416201,-0.34940475,0.32239893,-0.35976187,0.38447171
-0.31042027,0.17769008,-0.39222321,0.19719625,-0.38402471,0.23754340
-0.19760008,0.05136912,-0.30677265,0.05459541,-0.26570033,0.05265190
-0.00319478,-0.06453117,-0.04834428,-0.08456416,-0.02872719,-0.08305352
0.22513119,-0.15456376,0.21514712,-0.18494178,0.23803115,-0.16977563
0.42973107,-0.21001860,0.40328655,-0.26727030,0.47256439,-0.25680912
0.55987378,-0.22916765,0.50212753,-0.31997898,0.60628823,-0.33226788
0.58669710,-0.21618006,0.52524608,-0.31538001,0.63149634,-0.32828701
0.51142996,-0.17925825,0.47038457,-0.26398897,0.57915855,-0.25648582
0.36421583,-0.12855346,0.35222343,-0.18270405,0.44441198,-0.14763367
0.19389797,-0.07427726,0.21043134,-0.08720218,0.26215950,-0.05013061
0.05207092,-0.02522522,0.05306644,-0.02576812,0.09707601,0.00042629
-0.02341989,0.01224246,-0.03856310,0.04732942,0.00301202,0.03484525
-0.02017125,0.03481010,-0.03730448,0.08485301,-0.00509990,0.04640858
0.04565959,0.04245813,0.05454274,0.08512905,0.06673550,0.04995043
0.13574215,0.03836620,0.18056376,0.06830114,0.16603636,0.04639805
0.20325734,0.02843343,0.26014736,0.04393778,0.24348278,0.04818823
0.20927784,0.02038280,0.26927879,0.02781466,0.25613146,0.03630980
0.13638872,0.02247631,0.19366319,0.02568825,0.17544271,0.04255047
-0.00494444,0.04197039,-0.00298578,0.04116716,0.01292032,0.06263065
-0.17930745,0.08354796,-0.22509186,0.11746234,-0.18718262,0.09447578
-0.33751986,0.14803014,-0.36148381,0.18842623,-0.37721722,0.17803190
-0.43230962,0.23166677,-0.40790847,0.28304586,-0.48356855,0.30667113
-0.43330042,0.32622300,-0.37703991,0.38974303,-0.47362150,0.42235127
-0.33645226,0.41993695,-0.26888606,0.46357581,-0.36358019,0.51047000
-0.16501794,0.49925441,-0.07111230,0.53738630,-0.17914057,0.57631427
0.03807194,0.55108757,0.16511191,0.58739197,0.04032212,0.61394188
0.22368037,0.56522768,0.37148488,0.58380592,0.25213870,0.61199260
0.35125570,0.53648269,0.49446264,0.53371263,0.40757465,0.55912036
0.40015138,0.46612001,0.52284247,0.46472421,0.45750794,0.48378321
0.37402373,0.36227121,0.46619135,0.37459067,0.41634647,0.40117037
0.29729368,0.23909761,0.36302221,0.27604440,0.30943395,0.30570939
0.20532529,0.11471609,0.22813788,0.14744125,0.19715589,0.18254679
0.13196133,0.00812501,0.13511106,0.01240707,0.12398881,0.06880326
0.09871780,-0.06438328,0.09337483,-0.08310040,0.09839456,-0.01978675
0.10911062,-0.09263811,0.10810313,-0.10937579,0.12304117,-0.06065557
0.14962161,-0.07506261,0.15146263,-0.08269499,0.17928819,-0.04640467
0.19644096,-0.01951257,0.19794478,-0.00831611,0.23468753,0.01105586
0.22519201,0.05793005,0.23673846,0.08932236,0.26833612,0.09416739
0.22000195,0.13617725,0.24720351,0.18387920,0.26019563,0.17885803
0.17876770,0.19381348,0.20397946,0.25005686,0.20988437,0.24935662
0.11303828,0.21421273,0.12174643,0.28015113,0.13559726,0.27462871
0.04297345,0.18981746,0.03991518,0.25979781,0.04085273,0.25394260
-0.01041328,0.12437017,-0.02610062,0.17481183,-0.01905852,0.17519642
-0.03268050,0.03231430,-0.04879974,0.05714976,-0.04160369,0.06279015
-0.02033833,-0.06470767,-0.02887558,-0.05964470,-0.01965537,-0.04645198
0.01921225,-0.14351086,0.02742670,-0.14238925,0.03839978,-0.13796151
0.07180071,-0.18573979,0.09803686,-0.18209296,0.10463496,-0.19422557
0.12275140,-0.18318047,0.15562211,-0.17652376,0.17114017,-0.19705124
0.16264501,-0.14040381,0.19026388,-0.12604403,0.22089397,-0.15232055
0.19026267,-0.07379922,0.19372889,-0.04822929,0.25448950,-0.07880182
0.21163096,-0.00706918,0.19669674,0.02394113,0.27622214,0.00992264
0.23571834,0.03567171,0.24650992,0.08240369,0.29782508,0.05902634
0.26871991,0.03724558,0.30782583,0.07928331,0.33575331,0.06092034
0.30946425,-0.00700196,0.36025727,0.02271538,0.37988124,0.01868807
0.34804961,-0.08718454,0.39748695,-0.07668348,0.42382278,-0.08039787
0.36853033,-0.18124573,0.39835852,-0.18528266,0.43842314,-0.19659826
0.35482514,-0.26122955,0.36748913,-0.26717743,0.42683896,-0.29048549
0.29764915,-0.30172930,0.29155877,-0.32141608,0.36626467,-0.34022896
0.19972294,-0.28802233,0.18497965,-0.29963675,0.26771648,-0.31872589
0.07701943,-0.22135907,0.08312288,-0.23225380,0.14276939,-0.22856834
-0.04479371,-0.11961962,-0.06213068,-0.10706158,0.00380819,-0.12575710
-0.13777813,-0.01288769,-0.19357948,0.03695969,-0.10778462,-0.02526967
-0.18057748,0.06496738,-0.25160721,0.13866769,-0.17324529,0.05839260
-0.16561238,0.08633451,-0.23230571,0.15408538,-0.17155668,0.08147903
-0.10199775,0.03856250,-0.15278405,0.08387528,-0.10763321,0.02829042
-0.01299980,-0.07136490,-0.03727854,-0.06104178,-0.01052299,-0.09301144
0.07124768,-0.21775003,0.05156229,-0.24027973,0.09403257,-0.25087251
0.12336580,-0.36263778,0.07325706,-0.39819968,0.14270282,-0.42927050
0.12743778,-0.46608596,0.04433958,-0.49380353,0.12377409,-0.55916281
0.08384268,-0.49734322,-0.01205595,-0.49951491,0.06691053,-0.59544908
0.00860033,-0.44369245,-0.06816408,-0.43093967,-0.00082847,-0.52459506
-0.07247453,-0.31434827,-0.12195107,-0.29991233,-0.05423466,-0.38473228
-0.13271364,-0.13821796,-0.19518848,-0.11029990,-0.10224215,-0.19069422
-0.15349658,0.04387405,-0.21892817,0.09926151,-0.13730224,0.00521521
-0.13005946,0.19027591,-0.19056711,0.26322275,-0.13747030,0.17113348
-0.07232154,0.26972457,-0.11444318,0.34562436,-0.08778869,0.27348818
-0.00065015,0.26948261,-0.00621434,0.35428637,-0.01542623,0.28561133
0.06172116,0.19811982,0.06894348,0.27437258,0.04002041,0.21434754
0.09677718,0.08225539,0.10636441,0.12245865,0.08117989,0.08919926
0.09739543,-0.04165489,0.11299608,-0.02907337,0.09394109,-0.04316650
0.06869232,-0.13798849,0.07355596,-0.13222572,0.07370911,-0.14938778
0.02479155,-0.18194249,0.01316009,-0.18146601,0.03285258,-0.19993644
-0.01752424,-0.16599769,-0.03917443,-0.16080944,-0.00589771,-0.18275118
-0.04570274,-0.10115116,-0.06688364,-0.08928268,-0.03394710,-0.11542612
-0.05616259,-0.01280043,-0.06782577,0.01281150,-0.05116389,-0.01983795
-0.05510816,0.06727564,-0.07293897,0.10947938,-0.05732776,0.06888995
-0.05521651,0.11032986,-0.08532528,0.15242456,-0.06517388,0.11912522
-0.06962245,0.09867526,-0.11637797,0.13059793,-0.09685421,0.10400350
-0.10568234,0.03011992,-0.16298203,0.05158229,-0.13550091,0.01968708
-0.16107518,-0.08221059,-0.22777866,-0.06659300,-0.19133259,-0.11509471
-0.22387196,-0.21426373,-0.28596482,-0.17837755,-0.26479069,-0.26504979
-0.27663051,-0.33806490,-0.34918433,-0.29470199,-0.35054879,-0.39263154
-0.30296188,-0.42910740,-0.40510961,-0.35853100,-0.39670706,-0.48447896
-0.29399544,-0.47199120,-0.40706995,-0.37259391,-0.39088292,-0.52530217
-0.25214822,-0.46290682,-0.35480776,-0.36635855,-0.33134460,-0.53133651
-0.19060662,-0.40865586,-0.26748264,-0.35258737,-0.23728684,-0.49420007
-0.12858348,-0.32298216,-0.20271952,-0.32245621,-0.13047350,-0.41056815
-0.08409026,-0.22171555,-0.14227794,-0.25119960,-0.06239156,-0.30522862
-0.06700841,-0.11840080,-0.13068254,-0.15734591,-0.03571936,-0.18378982
-0.07523028,-0.02169289,-0.16161826,-0.04917700,-0.05971535,-0.06948094
-0.09553825,0.06497017,-0.20402290,0.04703944,-0.09514922,0.03626629
-0.10909066,0.14176072,-0.23117162,0.12655680,-0.12480593,0.12229648
-0.09955462,0.20990114,-0.20965464,0.20318078,-0.13377200,0.21135092
-0.06077369,0.26934491,-0.13336907,0.27209881,-0.09734600,0.29000616
-0.00085515,0.31764736,-0.02451624,0.33965328,-0.02595622,0.35677764
0.05923973,0.35039136,0.06649048,0.38201863,0.03994223,0.40447525
0.09251784,0.36285700,0.11158318,0.39435688,0.08395695,0.42630010
0.07601893,0.35211613,0.08777475,0.37582204,0.06326989,0.42109445
0.00056303,0.31858153,-0.02559196,0.32732323,-0.03098563,0.39122178
-0.12352223,0.26629215,-0.20245166,0.25771743,-0.17700557,0.32770844
-0.26717838,0.20176155,-0.34490481,0.22143598,-0.33974124,0.25800090
-0.39018467,0.13183567,-0.47541985,0.19883227,-0.47831726,0.19029718
-0.45338520,0.06145048,-0.54841983,0.16067575,-0.55635590,0.11500770
-0.43165908,-0.00773225,-0.52725762,0.07675778,-0.53871140,0.02445015
-0.32323740,-0.07714717,-0.40365317,-0.05708904,-0.41565076,-0.08771873
-0.15200857,-0.14954954,-0.17330977,-0.20624126,-0.21378614,-0.19501695
0.03830603,-0.22625937,0.04801229,-0.30866453,0.01565545,-0.28341298
0.19652866,-0.30452287,0.15298407,-0.38576984,0.20079036,-0.36848504
0.27915122,-0.37617226,0.20569579,-0.45968163,0.29014590,-0.46205971
0.26342537,-0.42839361,0.18662004,-0.49191961,0.26479014,-0.52595126
0.15424443,-0.44669220,0.09550444,-0.49078649,0.16259341,-0.53945492
-0.01734722,-0.41931856,-0.04937931,-0.45005319,-0.00177911,-0.49120274
-0.20345959,-0.34178321,-0.21980245,-0.36215600,-0.19961826,-0.40101182
-0.35341219,-0.21988882,-0.38573343,-0.20229580,-0.36636195,-0.26974986
-0.42802588,-0.07004849,-0.47185871,-0.03274299,-0.45651194,-0.09837068
-0.40972359,0.08354279,-0.47196195,0.11138810,-0.44133630,0.06620043
-0.30556300,0.21430891,-0.37174132,0.24438453,-0.33727681,0.20813292
-0.14277062,0.29980631,-0.19727901,0.32774040,-0.17005302,0.30336847
0.04118037,0.32743801,0.06143538,0.36643633,0.03088962,0.34551030
0.21025971,0.29760682,0.27080393,0.32030421,0.21516449,0.33052822
0.33936395,0.22328005,0.41079617,0.21938948,0.37511813,0.25321093
0.41873446,0.12603021,0.48219401,0.10524114,0.47119901,0.14867269
0.45249488,0.02972109,0.49505481,-0.00196488,0.51568508,0.04915219
0.45268692,-0.04623925,0.48035371,-0.08901054,0.51130778,-0.02745648
0.43171609,-0.09200958,0.45784205,-0.14056726,0.49664446,-0.07217126
0.39645331,-0.10923827,0.41924059,-0.16018467,0.46411849,-0.07890734
0.34630132,-0.10926492,0.35687900,-0.15960327,0.41693462,-0.07074520
0.27573506,-0.10826057,0.25377291,-0.15440427,0.33526486,-0.07169429
0.17988986,-0.12094343,0.16039202,-0.16422719,0.23372464,-0.09139816
0.06046568,-0.15494808,0.02929808,-0.19540332,0.10659007,-0.14157854
-0.07094620,-0.20768889,-0.15316142,-0.22227801,-0.04248112,-0.22249980
-0.19396419,-0.26672430,-0.29866552,-0.25473887,-0.19264345,-0.30804290
-0.28495323,-0.31347800,-0.37944373,-0.27521190,-0.31957332,-0.36389132
-0.32509254,-0.32908711,-0.41817299,-0.26335436,-0.37965394,-0.37940270
-0.30785222,-0.30048349,-0.40205580,-0.22600321,-0.35951829,-0.35542195
-0.24274408,-0.22478112,-0.34626308,-0.16848452,-0.27261866,-0.28407811
-0.15346022,-0.11063662,-0.25700834,-0.08441986,-0.15840429,-0.16852918
-0.07058389,0.02374398,-0.14920248,0.05360518,-0.06809147,-0.01190539
-0.02118439,0.15520930,-0.10158571,0.21475723,-0.02498775,0.14337318
-0.01897093,0.26135884,-0.09395590,0.34610185,-0.03069423,0.27067139
-0.05872101,0.32557913,-0.13103883,0.40986717,-0.08137580,0.35512654
-0.11733897,0.34002722,-0.19719566,0.41845164,-0.14438903,0.37931270
-0.16158354,0.30596433,-0.25532445,0.38186884,-0.20211674,0.33985035
-0.16005130,0.23177282,-0.27290887,0.31154153,-0.21541016,0.25774822
-0.09531611,0.12971389,-0.20911022,0.19863354,-0.15024602,0.13277242
0.02814499,0.01275519,-0.03029423,0.03457852,0.00232503,0.00965714
0.18330774,-0.10745777,0.15500210,-0.10022923,0.18676419,-0.11379609
0.32784993,-0.22106417,0.26840481,-0.26405251,0.36580129,-0.25193620
0.41713907,-0.31923385,0.33444080,-0.40234420,0.45825839,-0.39570581
0.41871155,-0.39311757,0.33364794,-0.48075613,0.43750365,-0.49220131
0.32334388,-0.43355554,0.24802367,-0.49985036,0.34215117,-0.52094905
0.14887095,-0.43223051,0.09513394,-0.46040195,0.17784151,-0.49652710
-0.06467148,-0.38422245,-0.12587966,-0.36527616,-0.03596487,-0.43275447
-0.26704335,-0.29112688,-0.35300851,-0.20760092,-0.26344674,-0.33228916
-0.41294257,-0.16337539,-0.49660948,-0.05277114,-0.43821879,-0.18735065
-0.47521563,-0.02039805,-0.52329636,0.08579017,-0.52519992,-0.01652445
-0.45174496,0.11214831,-0.48868620,0.20152180,-0.50297193,0.12672022
-0.36384390,0.20785846,-0.41497737,0.29089856,-0.41614368,0.21441833
-0.24697066,0.24646059,-0.31001124,0.33126810,-0.30314908,0.24416758
-0.13725366,0.22005431,-0.20670851,0.30005899,-0.19122301,0.21512348
-0.05874834,0.13656290,-0.10929144,0.19294167,-0.10733778,0.11984075
-0.01600555,0.01891727,-0.03656869,0.03121556,-0.05057829,-0.00470609
0.00545680,-0.10025869,0.00438465,-0.12182070,-0.00921439,-0.12829230
0.03111391,-0.18723448,0.01972483,-0.21828610,0.03779236,-0.21522335
0.08497164,-0.21663266,0.05560054,-0.26327813,0.11275707,-0.24498551
0.17750207,-0.17890117,0.13518070,-0.23997040,0.21961601,-0.19024637
0.29871587,-0.08339157,0.28372118,-0.12677634,0.35604863,-0.08426579
0.41927974,0.04409168,0.44400099,0.01840294,0.49114425,0.04575761
0.49964702,0.16869833,0.52353722,0.13286126,0.59650387,0.15961073
0.50416751,0.25672861,0.53864700,0.21398236,0.61624100,0.24126947
0.41516710,0.28550486,0.45829612,0.27473956,0.50857292,0.30123786
0.24177466,0.24984125,0.27021071,0.26782399,0.29197061,0.31318773
0.01994188,0.16307311,-0.05613406,0.15705468,0.01129069,0.22148518
-0.19690003,0.05232890,-0.33794311,0.04557998,-0.23057464,0.08982604
-0.35380809,-0.05042076,-0.47293308,-0.02464737,-0.41333219,-0.03276523
-0.41174833,-0.11863234,-0.49347481,-0.06513562,-0.49270527,-0.10082150
-0.36060127,-0.13944245,-0.45258617,-0.09746499,-0.43742049,-0.13402255
-0.22320319,-0.11723442,-0.33150026,-0.11875643,-0.26824526,-0.14694224
-0.04879149,-0.07139515,-0.12069585,-0.10917004,-0.05292879,-0.09996057
0.10224251,-0.02906090,0.07244340,-0.06863698,0.11519939,-0.04372798
0.17744065,-0.01530997,0.16555111,-0.03106452,0.19895971,-0.01580476
0.14900256,-0.04410318,0.13494651,-0.06472440,0.17740692,-0.04463839
0.02266786,-0.11301736,-0.02265139,-0.14692275,0.04174004,-0.12493062
-0.16416313,-0.20354831,-0.26189604,-0.19309171,-0.16467149,-0.23743014
-0.35444859,-0.28690105,-0.43885288,-0.19554909,-0.40695146,-0.32697993
-0.48971464,-0.33336037,-0.58258033,-0.16227202,-0.58893539,-0.33751511
-0.52850383,-0.32214999,-0.61668682,-0.13484938,-0.64161136,-0.31004539
-0.45909826,-0.24853753,-0.53353083,-0.11107391,-0.54838821,-0.27088434
-0.30251158,-0.12586552,-0.40771699,-0.07294093,-0.34938978,-0.19503958
-0.10499616,0.01812986,-0.19860162,0.03478201,-0.11027643,-0.05009145
0.07724734,0.14948070,0.02409918,0.21189308,0.08365234,0.11446446
0.19599031,0.23796207,0.18806840,0.32858217,0.21467939,0.23670692
0.22564466,0.26568055,0.22866879,0.36084491,0.26138419,0.28476196
0.17004569,0.23160820,0.14554130,0.32986450,0.18868320,0.26815751
0.05945816,0.15078667,-0.01452597,0.22229832,0.05658779,0.18717708
-0.06080428,0.04869592,-0.15632103,0.07985780,-0.08295312,0.07207872
-0.14604847,-0.04717202,-0.25766945,-0.02508209,-0.18248185,-0.03980353
-0.16681271,-0.11567922,-0.28344849,-0.09344503,-0.20215079,-0.12083953
-0.11765000,-0.14765923,-0.22912712,-0.13310754,-0.14058694,-0.16726666
-0.01745872,-0.14715040,-0.11476066,-0.14382981,-0.01560922,-0.16554474
0.09832926,-0.12816325,0.02574102,-0.13132431,0.11736205,-0.14977906
0.19068653,-0.10840538,0.12758629,-0.10992484,0.22578037,-0.12239832
0.23045940,-0.10233536,0.16467945,-0.10238303,0.28046498,-0.11024858
0.20781006,-0.11600589,0.13836740,-0.11778201,0.25902711,-0.12707431
0.13464422,-0.14539184,0.05946176,-0.15223302,0.17623668,-0.14384814
0.03954398,-0.17858182,-0.05043974,-0.18276361,0.07405923,-0.19027698
-0.04271912,-0.20082310,-0.16089804,-0.18895400,-0.01989101,-0.22265744
-0.08328231,-0.20043789,-0.21694209,-0.17763548,-0.07009001,-0.22692698
-0.06873091,-0.17339996,-0.20762523,-0.15284777,-0.05548624,-0.19459160
-0.00497840,-0.12492746,-0.12050351,-0.11672305,0.00977992,-0.14686564
0.08554292,-0.06758207,0.00482915,-0.06864421,0.11262649,-0.07382142
0.17209229,-0.01664663,0.11427364,0.00570992,0.21579954,-0.01237693
0.22617987,0.01547715,0.18740682,0.05017152,0.27242876,0.02327342
0.23078692,0.02378704,0.19578245,0.06004333,0.28325964,0.03945167
0.18521275,0.01247221,0.13752370,0.04030943,0.23717536,0.03363896
0.10416822,-0.00666699,0.03743468,0.00277508,0.13939116,0.01171403
0.01177323,-0.01861025,-0.07958722,-0.01592730,0.03015229,-0.00468624
-0.06718105,-0.01077052,-0.17137076,0.00167430,-0.06565680,0.00042845
-0.11554247,0.02206988,-0.22645479,0.04752366,-0.12292025,0.02746820
-0.12884512,0.07525734,-0.24492881,0.11558667,-0.15207158,0.08394851
-0.11554303,0.13507224,-0.22950454,0.18880458,-0.14397425,0.14329019
-0.09263115,0.18259566,-0.20368171,0.24219511,-0.13259878,0.20026274
-0.07844543,0.19938624,-0.19095317,0.25675958,-0.12173039,0.21308848
-0.08532608,0.17315795,-0.20288511,0.21986786,-0.12894540,0.18362645
-0.11475082,0.10170389,-0.22857054,0.13494460,-0.16311076,0.09970582
-0.15657446,-0.00607312,-0.26160333,0.00136577,-0.19872124,-0.02256485
-0.19252511,-0.13222074,-0.27821192,-0.12997139,-0.23519816,-0.17404220
-0.20263828,-0.25414788,-0.27265760,-0.23905694,-0.24891374,-0.31216632
-0.17235694,-0.35001358,-0.23496206,-0.33679420,-0.22221838,-0.41454451
-0.09788215,-0.40356998,-0.14899404,-0.40489721,-0.13420222,-0.48301262
0.01196953,-0.40725975,-0.02140661,-0.44530043,0.00003990,-0.49010780
0.13792882,-0.36300947,0.13646083,-0.42465448,0.15895290,-0.44939971
0.25565725,-0.28086721,0.26809552,-0.33302251,0.30435323,-0.36328032
0.34255822,-0.17617090,0.35671785,-0.20225124,0.41651145,-0.23872784
0.38386494,-0.06615923,0.40026280,-0.07404082,0.47289915,-0.10817376
0.37620398,0.03315851,0.38777989,0.05144380,0.47083293,0.01906734
0.32772582,0.10936355,0.34018639,0.14860402,0.41617919,0.12461396
0.25500151,0.15506044,0.25802383,0.20858432,0.32056525,0.20032614
0.17784042,0.16846715,0.17183106,0.23282890,0.22514208,0.22157137
0.11370259,0.15331936,0.10134045,0.22598197,0.13852580,0.21205863
0.07334351,0.11817441,0.04953424,0.18269195,0.08345662,0.17239873
0.05880855,0.07509132,0.02864645,0.12428133,0.05883345,0.11246652
0.06410091,0.03763815,0.03242330,0.07362716,0.06933871,0.07223623
0.07805137,0.01830707,0.05373690,0.04895583,0.08688647,0.04856313
0.08835431,0.02567840,0.07074348,0.05995906,0.10227901,0.05788042
0.08553226,0.06195785,0.07058034,0.10991725,0.09446433,0.09729707
0.06575419,0.12165901,0.04356698,0.18648994,0.06656400,0.16571883
0.03185638,0.19208837,0.01253019,0.28045446,0.01770290,0.24003370
-0.00755748,0.25587804,-0.02447368,0.35281268,-0.03009017,0.31376833
-0.04058115,0.29519444,-0.05609932,0.39006627,-0.07593983,0.35972723
-0.05535238,0.29662857,-0.07655319,0.39264613,-0.09997003,0.35681086
