I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual,I_out_ideal,Q_out_ideal
0.06258511,-0.35666515,-0.72171104,-0.13566323,0.13182382,-0.39932325,0.62585106,-3.56665149
0.12597257,-0.39395833,-0.72171807,-0.13568735,0.18549477,-0.45601055,1.25972571,-3.93958334
0.22473950,-0.42193548,-0.72171760,-0.13571206,0.27609110,-0.50276559,2.24739503,-4.21935484
0.32722012,-0.41868034,-0.72171330,-0.13573606,0.37840592,-0.51594686,3.27220124,-4.18680336
0.40205152,-0.37090042,-0.72170991,-0.13575323,0.45627935,-0.47678842,4.02051521,-3.70900421
0.42744705,-0.27948814,-0.72171199,-0.13575895,0.50164467,-0.37394780,4.27447046,-2.79488141
0.39697148,-0.15999844,-0.72171789,-0.13575539,0.50408982,-0.21901814,3.96971476,-1.59998438
0.32040387,-0.03788244,-0.72172302,-0.13574781,0.43063348,-0.04768772,3.20403870,-0.37882443
0.21988331,0.05983676,-0.72171986,-0.13573977,0.30840284,0.09236861,2.19883308,0.59836757
0.12291271,0.11352293,-0.72170734,-0.13572903,0.18604139,0.16454279,1.22912710,1.13522926
0.05454384,0.11739168,-0.72169018,-0.13571616,0.09260450,0.16579197,0.54543836,1.17391683
0.03102824,0.08123911,-0.72167885,-0.13570848,0.05605050,0.11970882,0.31028236,0.81239109
0.05650866,0.02684742,-0.72167885,-0.13571012,0.07729043,0.05482195,0.56508659,0.26847417
0.12325364,-0.01967520,-0.72168672,-0.13572060,0.14985140,0.00031333,1.23253636,-0.19675197
0.21488226,-0.03697129,-0.72169673,-0.13573541,0.24699539,-0.02034478,2.14882259,-0.36971286
0.31129895,-0.01581179,-0.72170359,-0.13574629,0.35934678,0.00191968,3.11298955,-0.15811785
0.39381568,0.03773416,-0.72170591,-0.13574722,0.45310525,0.04853857,3.93815678,0.37734162
0.44915904,0.10438895,-0.72170407,-0.13573800,0.52638991,0.11015284,4.49159039,1.04388954
0.47158331,0.15827203,-0.72169769,-0.13572349,0.56652126,0.16101497,4.71583310,1.58272031
0.46292228,0.17576107,-0.72168446,-0.13571009,0.55437935,0.19275782,4.62922280,1.75761070
0.43092610,0.14362216,-0.72166294,-0.13570300,0.51693288,0.16963289,4.30926101,1.43622165
0.38653841,0.06371551,-0.72163552,-0.13570499,0.45757926,0.10373256,3.86538409,0.63715512
0.34086099,-0.04722606,-0.72161067,-0.13571443,0.39807341,-0.01244064,3.40860986,-0.47226065
0.30248034,-0.16258443,-0.72159553,-0.13572364,0.36265560,-0.13949731,3.02480343,-1.62584434
0.27566491,-0.25388443,-0.72159696,-0.13573226,0.32952131,-0.25270523,2.75664906,-2.53884426
0.25973713,-0.29919785,-0.72161067,-0.13573912,0.31491045,-0.32123648,2.59737130,-2.99197852
0.24970406,-0.28923623,-0.72162670,-0.13574165,0.30766260,-0.32587247,2.49704058,-2.89236229
0.23799489,-0.22931540,-0.72163606,-0.13573660,0.31051125,-0.26155900,2.37994895,-2.29315397
0.21691455,-0.13680937,-0.72163522,-0.13572390,0.29376987,-0.14715149,2.16914551,-1.36809372
0.18121589,-0.03520146,-0.72162688,-0.13570791,0.25665946,-0.02408481,1.81215893,-0.35201463
0.13008799,0.05311826,-0.72161525,-0.13569517,0.18735176,0.07924525,1.30087993,0.53118265
0.06792483,0.11290004,-0.72160274,-0.13568927,0.10283795,0.14536307,0.67924827,1.12900039
0.00351393,0.13908646,-0.72158521,-0.13568559,0.01635836,0.17186173,0.03513926,1.39086458
-0.05226906,0.13619047,-0.72156554,-0.13568497,-0.05285133,0.15739524,-0.52269064,1.36190467
-0.08967407,0.11463798,-0.72154945,-0.13568582,-0.10759276,0.12966851,-0.89674067,1.14637984
-0.10323033,0.08572113,-0.72154325,-0.13568763,-0.12674652,0.09219489,-1.03230330,0.85721134
-0.09377128,0.05716615,-0.72154856,-0.13569191,-0.11485767,0.05391611,-0.93771279,0.57166148
-0.06852824,0.03093424,-0.72155946,-0.13569875,-0.09041945,0.01996307,-0.68528243,0.30934235
-0.03908289,0.00391760,-0.72156250,-0.13570341,-0.05485826,-0.01545243,-0.39082893,0.03917598
-0.01770982,-0.02896319,-0.72154880,-0.13569984,-0.02059099,-0.05265104,-0.17709820,-0.28963186
-0.01327238,-0.07068029,-0.72151881,-0.13568483,-0.01060299,-0.09671081,-0.13272378,-0.70680288
-0.02810508,-0.11882096,-0.72148657,-0.13566288,-0.02174580,-0.15567751,-0.28105075,-1.18820962
-0.05708132,-0.16457236,-0.72146678,-0.13564442,-0.04876391,-0.20691594,-0.57081321,-1.64572363
-0.08936097,-0.19455443,-0.72146899,-0.13563839,-0.08593445,-0.24784948,-0.89360971,-1.94554430
-0.11235724,-0.19498476,-0.72148854,-0.13564798,-0.10872840,-0.25310197,-1.12357238,-1.94984761
-0.11659523,-0.15673794,-0.72150880,-0.13566445,-0.11512660,-0.21367325,-1.16595225,-1.56737945
-0.09969211,-0.07945719,-0.72151607,-0.13567743,-0.10026950,-0.12635722,-0.99692114,-0.79457195
-0.06787796,0.02686261,-0.72150904,-0.13568287,-0.07532179,-0.00297804,-0.67877961,0.26862612
-0.03427943,0.14356433,-0.72149527,-0.13568145,-0.04238958,0.13319159,-0.34279426,1.43564332
-0.01435354,0.24791510,-0.72148573,-0.13568021,-0.03420436,0.26261645,-0.14353537,2.47915097
-0.01997296,0.31920609,-0.72148526,-0.13568692,-0.04290442,0.35138535,-0.19972961,3.19206091
-0.05430194,0.34443559,-0.72149098,-0.13570310,-0.07708631,0.39122228,-0.54301941,3.44435591
-0.10948386,0.32175162,-0.72149551,-0.13572116,-0.14634992,0.36981085,-1.09483861,3.21751624
-0.16827287,0.26055248,-0.72149390,-0.13572913,-0.22475245,0.30520779,-1.68272867,2.60552485
-0.20935818,0.17823330,-0.72149080,-0.13572387,-0.27666176,0.20638978,-2.09358177,1.78233296
-0.21473217,0.09465439,-0.72149181,-0.13571273,-0.28316191,0.10089183,-2.14732171,0.94654388
-0.17656306,0.02612809,-0.72150147,-0.13571055,-0.23838769,0.01879829,-1.76563056,0.26128093
-0.10101700,-0.01916031,-0.72151637,-0.13572718,-0.14211016,-0.03242855,-1.01016999,-0.19160313
-0.00739915,-0.04289233,-0.72152930,-0.13575767,-0.02926553,-0.05519178,-0.07399148,-0.42892327
0.07743081,-0.05506848,-0.72153503,-0.13578917,0.07598333,-0.06344328,0.77430806,-0.55068483
0.12770580,-0.06980120,-0.72153342,-0.13580956,0.13783160,-0.07476265,1.27705803,-0.69801200
0.12758835,-0.09991375,-0.72153389,-0.13582352,0.14411445,-0.10390969,1.27588346,-0.99913746
0.07708157,-0.15214267,-0.72153962,-0.13583438,0.09952665,-0.16407076,0.77081567,-1.52142669
-0.00723427,-0.22447677,-0.72154731,-0.13583781,0.01240382,-0.25187965,-0.07234266,-2.24476765
-0.09716719,-0.30641560,-0.72155023,-0.13583426,-0.09011164,-0.35712012,-0.97167187,-3.06415601
-0.16211196,-0.38196085,-0.72154987,-0.13583210,-0.18466614,-0.44564296,-1.62111960,-3.81960850
-0.17944743,-0.43429121,-0.72154945,-0.13583767,-0.21707343,-0.50502419,-1.79447425,-4.34291206
-0.14254662,-0.45059248,-0.72155011,-0.13584182,-0.17742007,-0.53243915,-1.42546623,-4.50592482
-0.06351471,-0.42555421,-0.72155362,-0.13584229,-0.07483844,-0.51185330,-0.63514708,-4.25554213
0.03047821,-0.36255965,-0.72155976,-0.13584018,0.05165050,-0.45205078,0.30478210,-3.62559650
0.10618740,-0.27238926,-0.72156650,-0.13583754,0.16129718,-0.33984022,1.06187401,-2.72389261
0.13562280,-0.17005026,-0.72157186,-0.13583781,0.20695414,-0.21574303,1.35622803,-1.70050255
0.10583142,-0.07087533,-0.72157699,-0.13583784,0.17142036,-0.08915132,1.05831419,-0.70875327
0.02369606,0.01285401,-0.72158486,-0.13583384,0.06730602,0.00657145,0.23696058,0.12854012
-0.08601101,0.07381614,-0.72159481,-0.13582449,-0.07546625,0.07643984,-0.86011010,0.73816139
-0.18874649,0.10974484,-0.72160137,-0.13580836,-0.20261428,0.10888273,-1.88746490,1.09744843
-0.25173733,0.12202469,-0.72159719,-0.13578886,-0.28638497,0.12569859,-2.51737326,1.22024694
-0.25495626,0.11358584,-0.72158182,-0.13577414,-0.30130133,0.11769461,-2.54956262,1.13585845
-0.19770007,0.08705547,-0.72156042,-0.13576952,-0.24300986,0.07896200,-1.97700068,0.87055470
-0.09845922,0.04391844,-0.72154254,-0.13577625,-0.13914645,0.02809990,-0.98459220,0.43918440
0.01187122,-0.01503183,-0.72153538,-0.13579151,-0.00857330,-0.02865925,0.11871225,-0.15031834
0.10102192,-0.08822615,-0.72153890,-0.13580921,0.10526942,-0.10376564,1.01021919,-0.88226151
0.14667794,-0.17154341,-0.72154707,-0.13582341,0.16872883,-0.19709363,1.46677939,-1.71543408
0.14403989,-0.25709291,-0.72155136,-0.13582797,0.17049811,-0.29484149,1.44039890,-2.57092912
0.10689196,-0.33325683,-0.72154975,-0.13581905,0.13189159,-0.38804267,1.06891962,-3.33256826
0.06179028,-0.38626636,-0.72154534,-0.13580087,0.07761555,-0.45206892,0.61790277,-3.86266364
0.03748868,-0.40304573,-0.72154605,-0.13578546,0.04978559,-0.46880070,0.37488682,-4.03045734
0.05348305,-0.37459051,-0.72155315,-0.13578331,0.07348939,-0.44241586,0.53483049,-3.74590508
0.11192868,-0.29890657,-0.72156006,-0.13579243,0.15477856,-0.35438660,1.11928679,-2.98906568
0.19601196,-0.18259760,-0.72155976,-0.13580664,0.25817664,-0.21600414,1.96011962,-1.82597595
0.27553882,-0.04052998,-0.72155321,-0.13582546,0.34507834,-0.04987710,2.75538820,-0.40529982
0.31786148,0.10648481,-0.72154778,-0.13584608,0.39069595,0.11785470,3.17861481,1.06484814
0.30025541,0.23552377,-0.72155190,-0.13586526,0.37124486,0.26734653,3.00255415,2.35523774
0.21922059,0.32604219,-0.72156936,-0.13588065,0.27921708,0.37314515,2.19220587,3.26042195
0.09317357,0.36400163,-0.72159266,-0.13589382,0.13110874,0.43415484,0.93173566,3.64001627
-0.04270669,0.34471866,-0.72160816,-0.13590416,-0.04199688,0.42472695,-0.42706688,3.44718658
-0.14791740,0.27383159,-0.72160286,-0.13590427,-0.17943381,0.34720383,-1.47917402,2.73831585
-0.19048700,0.16621296,-0.72157550,-0.13588862,-0.23876524,0.21663381,-1.90486997,1.66212961
-0.15840145,0.04309125,-0.72153890,-0.13586184,-0.21021646,0.05989698,-1.58401448,0.43091245
-0.06448312,-0.07201104,-0.72150993,-0.13583598,-0.09327769,-0.07518345,-0.64483124,-0.72011042
0.05719408,-0.15771998,-0.72150326,-0.13582429,0.05226412,-0.16847987,0.57194082,-1.57719979
0.16234525,-0.19879974,-0.72151774,-0.13583209,0.18727916,-0.21495484,1.62345246,-1.98799740
0.21133711,-0.18896916,-0.72154409,-0.13585287,0.24883790,-0.21006903,2.11337108,-1.88969164
0.18284025,-0.13204811,-0.72156930,-0.13587204,0.22937849,-0.14279214,1.82840246,-1.32048109
0.08156981,-0.04122542,-0.72158593,-0.13587961,0.10887305,-0.03623078,0.81569813,-0.41225416
-0.06262145,0.06344290,-0.72159296,-0.13587378,-0.07071441,0.06640622,-0.62621455,0.63442901
-0.20410713,0.15888917,-0.72159058,-0.13585952,-0.23512200,0.16931879,-2.04107125,1.58889175
-0.29623663,0.22356826,-0.72158027,-0.13584554,-0.34996743,0.25387367,-2.96236628,2.23568261
-0.30656083,0.24182859,-0.72156370,-0.13583933,-0.36821901,0.28010145,-3.06560829,2.41828585
-0.22746078,0.20724793,-0.72154438,-0.13584261,-0.29229486,0.22657686,-2.27460779,2.07247927
-0.07867018,0.12419937,-0.72152781,-0.13585070,-0.12659831,0.11782037,-0.78670178,1.24199370
0.09907405,0.00722138,-0.72151822,-0.13585666,0.08231792,0.00088805,0.99074050,0.07221377
0.25704374,-0.12179408,-0.72151858,-0.13585697,0.27780250,-0.14097192,2.57043737,-1.21794082
0.35379786,-0.23809367,-0.72152305,-0.13585041,0.39872603,-0.29505456,3.53797859,-2.38093670
0.36766713,-0.31931242,-0.72152519,-0.13584255,0.40602192,-0.39595372,3.67667133,-3.19312423
0.30244212,-0.35032102,-0.72152090,-0.13583525,0.35080689,-0.42260616,3.02442118,-3.50321021
0.18464410,-0.32654021,-0.72151297,-0.13583021,0.24483877,-0.37545040,1.84644097,-3.26540209
0.05361973,-0.25490800,-0.72150701,-0.13582945,0.11529436,-0.28064195,0.53619732,-2.54907999
-0.05194783,-0.15222748,-0.72150779,-0.13583404,-0.00200495,-0.16138607,-0.51947827,-1.52227483
-0.10646561,-0.04126154,-0.72151512,-0.13584399,-0.07736773,-0.03677547,-1.06465612,-0.41261537
-0.10471292,0.05449213,-0.72152370,-0.13585579,-0.09322193,0.05636362,-1.04712922,0.54492129
-0.06182626,0.11607353,-0.72152704,-0.13586496,-0.05862073,0.12636381,-0.61826261,1.16073529
-0.00641593,0.13309800,-0.72152650,-0.13587090,-0.01087960,0.14394958,-0.06415930,1.33098004
0.03043989,0.10560262,-0.72152805,-0.13587838,0.02392667,0.11396164,0.30439888,1.05602624
0.02631491,0.04332132,-0.72153646,-0.13589321,0.01965937,0.04248694,0.26314906,0.43321321
-0.02515667,-0.03732454,-0.72154897,-0.13591374,-0.03353952,-0.04830681,-0.25156675,-0.37324544
-0.11290762,-0.11766044,-0.72155815,-0.13593523,-0.12092765,-0.14576457,-1.12907620,-1.17660441
-0.21319508,-0.18143322,-0.72156006,-0.13595718,-0.23950890,-0.21489648,-2.13195079,-1.81433219
-0.29843824,-0.21854441,-0.72155458,-0.13597302,-0.34327173,-0.25456243,-2.98438238,-2.18544414
-0.34678096,-0.22697443,-0.72154689,-0.13597880,-0.40388653,-0.26612528,-3.46780963,-2.26974427
-0.34897638,-0.21254958,-0.72154438,-0.13597624,-0.40730820,-0.24777093,-3.48976376,-2.12549576
-0.31035270,-0.18677391,-0.72154754,-0.13596813,-0.35965551,-0.23243715,-3.10352695,-1.86773908
-0.24751416,-0.16340965,-0.72154778,-0.13595189,-0.27993546,-0.22813846,-2.47514159,-1.63409651
-0.18133935,-0.15473163,-0.72153872,-0.13593590,-0.20418899,-0.23061772,-1.81339354,-1.54731630
-0.12907270,-0.16836394,-0.72151566,-0.13591994,-0.14278200,-0.24710228,-1.29072697,-1.68363935
-0.09845215,-0.20537110,-0.72148472,-0.13590732,-0.10689615,-0.28398487,-0.98452155,-2.05371100
-0.08588148,-0.25991592,-0.72145659,-0.13590360,-0.09638860,-0.35193110,-0.85881484,-2.59915919
-0.07903835,-0.32042474,-0.72143734,-0.13591228,-0.09247064,-0.41130837,-0.79038352,-3.20424741
-0.06264227,-0.37191104,-0.72142619,-0.13593115,-0.08517004,-0.47245439,-0.62642275,-3.71911039
-0.02500904,-0.39894656,-0.72141349,-0.13595082,-0.03471730,-0.49689474,-0.25009042,-3.98946559
0.03712943,-0.38873306,-0.72139269,-0.13595946,0.04745996,-0.47988379,0.37129427,-3.88733056
0.11725207,-0.33377861,-0.72136343,-0.13594888,0.15822386,-0.41830372,1.17252068,-3.33778611
0.20142330,-0.23377383,-0.72133464,-0.13592240,0.27029077,-0.29402364,2.01423298,-2.33773834
0.27326868,-0.09636445,-0.72131646,-0.13589244,0.35285359,-0.12288224,2.73268683,-0.96364451
0.31947931,0.06337413,-0.72131217,-0.13587448,0.40799080,0.06709462,3.19479306,0.63374134
0.33370351,0.22481682,-0.72131586,-0.13587564,0.42512446,0.24387138,3.33703508,2.24816819
0.31746355,0.36488956,-0.72131670,-0.13589074,0.41342946,0.40224804,3.17463552,3.64889565
0.27802140,0.46201395,-0.72131038,-0.13591067,0.38320497,0.51156019,2.78021400,4.62013949
0.22438053,0.50026104,-0.72130114,-0.13592665,0.31741567,0.56709344,2.24380526,5.00261036
0.16333871,0.47288543,-0.72129625,-0.13593346,0.23096020,0.56334718,1.63338710,4.72885434
0.09741009,0.38437061,-0.72130102,-0.13593268,0.11099986,0.48163902,0.97410088,3.84370605
0.02555822,0.25030175,-0.72131163,-0.13592847,-0.00783974,0.34469915,0.25558220,2.50301751
-0.05361378,0.09480301,-0.72131950,-0.13592264,-0.10740253,0.15299388,-0.53613779,0.94803010
-0.13774892,-0.05413993,-0.72131526,-0.13591368,-0.18622684,-0.03312221,-1.37748922,-0.54139935
-0.21779378,-0.17054891,-0.72129720,-0.13589966,-0.27418244,-0.17860215,-2.17793784,-1.70548907
-0.27800660,-0.23615554,-0.72127026,-0.13588138,-0.34283534,-0.25728337,-2.78006597,-2.36155544
-0.29958014,-0.24447270,-0.72124290,-0.13586384,-0.36668445,-0.27560305,-2.99580145,-2.44472703
-0.26703741,-0.20207645,-0.72122210,-0.13585369,-0.31941097,-0.24430386,-2.67037411,-2.02076453
-0.17524367,-0.12661675,-0.72121149,-0.13585468,-0.20034095,-0.18107436,-1.75243674,-1.26616749
-0.03429663,-0.04195699,-0.72121078,-0.13586594,-0.03843240,-0.07929026,-0.34296631,-0.41956991
0.13000677,0.02832034,-0.72121960,-0.13588122,0.13530061,0.01027217,1.30006771,0.28320344
0.28105819,0.06727463,-0.72123277,-0.13588716,0.30649559,0.06850247,2.81058187,0.67274635
0.38075358,0.06903136,-0.72124302,-0.13587499,0.43387839,0.06700229,3.80753581,0.69031362
0.40061605,0.03997033,-0.72124320,-0.13584840,0.45851645,0.03640447,4.00616054,0.39970326
0.33120427,-0.00370101,-0.72123075,-0.13581935,0.38610414,0.00897542,3.31204270,-0.03701006
0.18655260,-0.04129398,-0.72120631,-0.13579322,0.22859882,-0.02198954,1.86552596,-0.41293976
0.00180044,-0.05431005,-0.72117829,-0.13577633,0.02133794,-0.04709638,0.01800437,-0.54310049
-0.17570593,-0.03240476,-0.72116113,-0.13577442,-0.17589090,-0.03920029,-1.75705932,-0.32404761
-0.29941208,0.02320761,-0.72116506,-0.13578957,-0.32070119,0.00661040,-2.99412075,0.23207610
-0.33679330,0.09999815,-0.72118658,-0.13581207,-0.37263177,0.10196817,-3.36793303,0.99998148
-0.27875197,0.17798349,-0.72121322,-0.13582975,-0.31161260,0.18566579,-2.78751973,1.77983492
-0.14219870,0.23603190,-0.72123158,-0.13583530,-0.16935969,0.24449249,-1.42198695,2.36031901
0.03506702,0.25865185,-0.72123730,-0.13582538,0.01347904,0.28542211,0.35067016,2.58651855
0.20565397,0.24111072,-0.72123426,-0.13580428,0.20889796,0.28002758,2.05653969,2.41110725
0.32659076,0.19121897,-0.72123230,-0.13578884,0.35933962,0.23048489,3.26590758,1.91218968
0.37174517,0.12713918,-0.72123837,-0.13579009,0.41062426,0.16328723,3.71745166,1.27139175
0.33887249,0.07182428,-0.72124571,-0.13579574,0.37525409,0.11892993,3.38872487,0.71824285
0.24923376,0.04576511,-0.72124887,-0.13579829,0.27175192,0.10188163,2.49233756,0.45765112
0.14007340,0.06029162,-0.72124982,-0.13579874,0.14482341,0.11388578,1.40073405,0.60291620
0.05246246,0.11354073,-0.72125590,-0.13579987,0.04279694,0.17269929,0.52462463,1.13540729
0.01839309,0.19040976,-0.72127235,-0.13580391,0.00237684,0.25097288,0.18393090,1.90409756
0.05113261,0.26660131,-0.72129846,-0.13581362,0.03881658,0.33511995,0.51132613,2.66601307
0.14170464,0.31560808,-0.72132581,-0.13582546,0.15300781,0.38624951,1.41704640,3.15608079
0.26236052,0.31657426,-0.72133946,-0.13582586,0.30114497,0.38014569,2.62360523,3.16574260
0.37569976,0.26068547,-0.72133529,-0.13581565,0.43936674,0.30696109,3.75699757,2.60685466
0.44639674,0.15416733,-0.72131902,-0.13579896,0.52221255,0.17516427,4.46396744,1.54167326
0.45181093,0.01697896,-0.72130406,-0.13578239,0.51704343,0.02543482,4.51810928,0.16978961
0.38826925,-0.12243872,-0.72130209,-0.13577089,0.44455395,-0.11254269,3.88269251,-1.22438722
0.27130047,-0.23484603,-0.72131270,-0.13576007,0.32582260,-0.22517379,2.71300471,-2.34846031
0.13005660,-0.29811363,-0.72133166,-0.13575754,0.17965492,-0.29650789,1.30056595,-2.98113626
-0.00205768,-0.30311907,-0.72134680,-0.13575493,0.04465508,-0.31126298,-0.02057680,-3.03119071
-0.09746062,-0.25600834,-0.72135246,-0.13574544,-0.06845602,-0.27163188,-0.97460622,-2.56008341
-0.14203542,-0.17626475,-0.72135270,-0.13573329,-0.11673027,-0.19605494,-1.42035420,-1.76264751
-0.13812320,-0.09121560,-0.72135621,-0.13572733,-0.11444372,-0.11498764,-1.38123201,-0.91215604
-0.10221040,-0.02857040,-0.72136611,-0.13573261,-0.08636333,-0.05202458,-1.02210398,-0.28570402
-0.05832966,-0.00905989,-0.72137749,-0.13574913,-0.04380935,-0.02761403,-0.58329663,-0.09059895
-0.02946418,-0.04112513,-0.72138274,-0.13577099,-0.01429644,-0.07197008,-0.29464179,-0.41125132
-0.02974451,-0.11896044,-0.72137642,-0.13578750,-0.01456651,-0.15485554,-0.29744506,-1.18960441
-0.05984761,-0.22425856,-0.72136003,-0.13579015,-0.04649688,-0.27777091,-0.59847608,-2.24258559
-0.10691545,-0.33102517,-0.72134179,-0.13577837,-0.11242508,-0.40201572,-1.06915447,-3.31025168
-0.14887558,-0.41209100,-0.72133034,-0.13576090,-0.17584719,-0.49104166,-1.48875578,-4.12091005
-0.16171657,-0.44562706,-0.72132885,-0.13574943,-0.20099649,-0.53024361,-1.61716572,-4.45627061
-0.12743442,-0.42010459,-0.72133517,-0.13575184,-0.14288043,-0.50032428,-1.27434419,-4.20104586
-0.04023950,-0.33665056,-0.72134358,-0.13576752,-0.01904974,-0.42441423,-0.40239503,-3.36650560
0.09080527,-0.20845687,-0.72135061,-0.13578768,0.15242285,-0.27567848,0.90805271,-2.08456874
0.24346119,-0.05760622,-0.72135657,-0.13580133,0.32488010,-0.09208596,2.43461193,-0.57606217
0.38779881,0.08979029,-0.72136414,-0.13580650,0.48052038,0.06662035,3.87798811,0.89790290
0.49392209,0.20898713,-0.72137547,-0.13580601,0.61468157,0.17511871,4.93922093,2.08987131
0.53977340,0.28139622,-0.72138637,-0.13579971,0.66649306,0.23273979,5.39773398,2.81396220
0.51688356,0.29789335,-0.72139406,-0.13579006,0.64117361,0.26262998,5.16883564,2.97893354
0.43253209,0.26013940,-0.72139794,-0.13578025,0.52857247,0.27658031,4.32532090,2.60139398
0.30777685,0.17983170,-0.72140050,-0.13577543,0.36839125,0.24207328,3.07776848,1.79831701
0.17192347,0.07616863,-0.72140342,-0.13577895,0.19587794,0.14551743,1.71923466,0.76168628
0.05493678,-0.02791888,-0.72140211,-0.13578552,0.05774611,0.02562297,0.54936777,-0.27918883
-0.02018656,-0.11005938,-0.72139233,-0.13579263,-0.01882508,-0.08597979,-0.20186557,-1.10059383
-0.04308724,-0.15250750,-0.72137618,-0.13580047,-0.03544608,-0.14697656,-0.43087244,-1.52507504
-0.01830095,-0.14530333,-0.72135854,-0.13580388,-0.00147202,-0.15298650,-0.18300949,-1.45303328
0.03643358,-0.08800483,-0.72134835,-0.13580175,0.05914326,-0.08345065,0.36433578,-0.88004830
0.09530884,0.01028703,-0.72135186,-0.13579595,0.12105308,0.01978349,0.95308840,0.10287028
0.13161858,0.13260235,-0.72136670,-0.13578755,0.14729090,0.16409626,1.31618580,1.32602350
0.12503756,0.25717070,-0.72138053,-0.13577236,0.13964783,0.30910285,1.25037557,2.57170700
0.06708350,0.36132665,-0.72138137,-0.13575140,0.07281990,0.43235307,0.67083502,3.61326645
-0.03665187,0.42553981,-0.72136575,-0.13572723,-0.04144587,0.50736712,-0.36651870,4.25539813
-0.16802557,0.43683632,-0.72134238,-0.13570690,-0.18604366,0.53139925,-1.68025570,4.36836322
-0.30112148,0.39100274,-0.72132474,-0.13569875,-0.34721154,0.49101786,-3.01121476,3.91002742
-0.40891708,0.29320786,-0.72132361,-0.13570976,-0.47994814,0.38676975,-4.08917079,2.93207864
-0.46999848,0.15698652,-0.72133738,-0.13573715,-0.56341009,0.23195660,-4.69998478,1.56986516
-0.47353463,0.00183356,-0.72135520,-0.13576928,-0.58390068,0.03465676,-4.73534635,0.01833557
-0.42127560,-0.15010990,-0.72136486,-0.13579102,-0.53697800,-0.16315540,-4.21275597,-1.50109896
-0.32622458,-0.27767332,-0.72136182,-0.13579161,-0.42444291,-0.32763159,-3.26224581,-2.77673321
-0.20858160,-0.36396999,-0.72134990,-0.13577290,-0.28717656,-0.44802809,-2.08581603,-3.63969987
-0.09028239,-0.39889772,-0.72133553,-0.13574430,-0.13479519,-0.50158819,-0.90282395,-3.98897715
0.01025001,-0.38047913,-0.72132200,-0.13571788,-0.00093847,-0.48456715,0.10250006,-3.80479133
0.08173262,-0.31487894,-0.72130936,-0.13570425,0.10576752,-0.41280882,0.81732624,-3.14878940
0.12124005,-0.21512045,-0.72129464,-0.13570222,0.16653685,-0.28404474,1.21240049,-2.15120452
0.13303174,-0.09869716,-0.72128147,-0.13570845,0.18703943,-0.12714646,1.33031739,-0.98697158
0.12573109,0.01556505,-0.72127712,-0.13571846,0.16473799,0.01305609,1.25731089,0.15565053
0.10900110,0.11089946,-0.72128618,-0.13572097,0.14178748,0.12760694,1.09001103,1.10899459
0.09083329,0.17565034,-0.72130662,-0.13572000,0.10421331,0.20757249,0.90833294,1.75650340
0.07615412,0.20537270,-0.72132885,-0.13572329,0.08568571,0.24693081,0.76154120,2.05372697
0.06684092,0.20346913,-0.72134000,-0.13572565,0.06909747,0.24721345,0.66840924,2.03469135
0.06267703,0.18009797,-0.72133201,-0.13572067,0.06174797,0.22158282,0.62677026,1.80097975
0.06248255,0.14945634,-0.72130781,-0.13570397,0.06087286,0.18970853,0.62482547,1.49456339
0.06473756,0.12596545,-0.72128296,-0.13568923,0.06290698,0.16966305,0.64737564,1.25965448
0.06741444,0.12024788,-0.72127026,-0.13568570,0.07133779,0.16292401,0.67414441,1.20247878
0.06726785,0.13596021,-0.72127378,-0.13569643,0.07455841,0.18701874,0.67267851,1.35960214
0.05924455,0.16843406,-0.72128803,-0.13571626,0.05853066,0.22051150,0.59244553,1.68434062
0.03676305,0.20566464,-0.72130299,-0.13573317,0.02111639,0.26612728,0.36763050,2.05664639
-0.00669880,0.23155031,-0.72131437,-0.13573870,-0.03332518,0.29632391,-0.06698801,2.31550314
-0.07488363,0.23060038,-0.72131997,-0.13572806,-0.11574917,0.29857845,-0.74883625,2.30600379
-0.16574756,0.19280883,-0.72132230,-0.13570443,-0.21800691,0.24739720,-1.65747560,1.92808827
-0.26943955,0.11723062,-0.72132206,-0.13567728,-0.34407770,0.15255709,-2.69439547,1.17230617
-0.36848943,0.01308807,-0.72131795,-0.13565563,-0.45758742,0.02883979,-3.68489434,0.13088071
-0.44083445,-0.10207087,-0.72130847,-0.13564292,-0.54826504,-0.09274503,-4.40834446,-1.02070867
-0.46533012,-0.20673756,-0.72129565,-0.13563778,-0.58437264,-0.20442828,-4.65330125,-2.06737559
-0.42835080,-0.28107939,-0.72128385,-0.13563465,-0.54609365,-0.29801102,-4.28350801,-2.81079390
-0.32938843,-0.31213335,-0.72127742,-0.13563012,-0.42735439,-0.36867501,-3.29388432,-3.12133354
-0.18352988,-0.29692600,-0.72127742,-0.13562505,-0.23951636,-0.38202969,-1.83529875,-2.96925999
-0.01944002,-0.24252955,-0.72128093,-0.13562243,-0.01973003,-0.33053107,-0.19440020,-2.42529551
0.12716879,-0.16307293,-0.72128373,-0.13562411,0.16152868,-0.23092951,1.27168791,-1.63072932
0.22305744,-0.07477144,-0.72128689,-0.13563350,0.27258005,-0.11234383,2.23057438,-0.74771441
0.24724545,0.00924932,-0.72129297,-0.13565283,0.30355964,-0.00413510,2.47245448,0.09249321
0.19793929,0.08245698,-0.72130144,-0.13567276,0.24113593,0.09998805,1.97939292,0.82456983
