I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual,I_out_ideal,Q_out_ideal
0.33244458,-0.02462682,0.45844787,-0.04386336,0.40146741,0.01247881,0.36268912,-0.02686727
0.29114140,-0.00954250,0.44156668,-0.05104766,0.35613578,0.03483484,0.31762833,-0.01041065
0.24589581,0.02687090,0.41127825,-0.06043440,0.29884016,0.08000350,0.26826648,0.02931552
0.20100788,0.08103551,0.38578555,-0.04361031,0.23742064,0.14495672,0.21929481,0.08840781
0.15624685,0.14091793,0.37567127,0.09549785,0.18038526,0.20550857,0.17046160,0.15373811
0.10776974,0.18851124,0.22172998,0.38388836,0.11789002,0.25116944,0.11757422,0.20566128
0.05074525,0.20515874,0.21911760,0.87801665,0.04425537,0.26661993,0.05536186,0.22382331
-0.01735779,0.17803188,0.18052007,0.74113441,-0.03342619,0.22949858,-0.01893694,0.19422854
-0.09413025,0.10548842,0.22834702,0.13531901,-0.12065823,0.12956761,-0.10269386,0.11508536
-0.17133489,-0.00074547,0.14205158,-0.12667327,-0.19978620,0.00117523,-0.18692229,-0.00081329
-0.23625894,-0.11764507,-1.13626790,-1.82040668,-0.27466342,-0.13341977,-0.25775289,-0.12834798
-0.27499055,-0.21686112,-1.04244244,-1.17823160,-0.31476611,-0.25232159,-0.30000814,-0.23659032
-0.27659440,-0.27287425,-1.06845927,-1.18410432,-0.32810166,-0.32426960,-0.30175791,-0.29769931
-0.23680215,-0.27076699,-1.12386417,-1.27598405,-0.26951647,-0.33063799,-0.25834551,-0.29540034
-0.15995126,-0.21106103,-0.39645955,-1.60944331,-0.16980998,-0.27912687,-0.17450302,-0.23026257
-0.05846398,-0.10995143,0.20159274,-0.15346012,-0.04932024,-0.16367082,-0.06378281,-0.11995439
0.05003684,0.00525812,0.26729107,-0.13426848,0.06750852,-0.02494618,0.05458900,0.00573648
0.14710347,0.10414504,0.33344206,-0.05914548,0.17146790,0.09473539,0.16048639,0.11361976
0.21798306,0.16207774,0.41416207,0.04664642,0.25201637,0.17237161,0.23781433,0.17682296
0.25491595,0.16723526,0.42539743,0.04127964,0.28862712,0.19037941,0.27810724,0.18244969
0.25828832,0.12355432,0.41287953,-0.01742986,0.29560537,0.14792929,0.28178641,0.13479483
0.23545337,0.04876860,0.36974901,-0.07372238,0.26947379,0.07579293,0.25687403,0.05320538
0.19780676,-0.03168760,0.32011122,-0.12546368,0.23283493,-0.00793230,0.21580246,-0.03457042
0.15723508,-0.09281784,0.30500630,-0.14960340,0.19154410,-0.07621393,0.17153973,-0.10126205
0.12316777,-0.11755729,0.30281082,-0.15819438,0.15790001,-0.09979372,0.13437311,-0.12825220
0.10112507,-0.10125553,0.30053285,-0.15705355,0.14204306,-0.08758332,0.11032504,-0.11046738
0.09300460,-0.05188509,0.29718551,-0.14741328,0.12693443,-0.03398277,0.10146581,-0.05660540
0.09863888,0.01380104,0.29772463,-0.12566282,0.13130679,0.03745676,0.10761267,0.01505661
0.11765838,0.07659224,0.31589749,-0.07180176,0.14775138,0.10917939,0.12836250,0.08356032
0.15060704,0.12130581,0.36805460,0.03975572,0.18270594,0.16451935,0.16430870,0.13234175
0.19861751,0.14120849,0.42474109,0.10939213,0.23123498,0.18929749,0.21668697,0.15405510
0.26163286,0.13901411,0.45061055,0.07476974,0.29754747,0.19289586,0.28543522,0.15166108
0.33589634,0.12440229,0.46321011,0.02364888,0.38299955,0.18176731,0.36645491,0.13571994
0.41192597,0.10926459,0.46776545,-0.00503666,0.47123642,0.14880487,0.44940143,0.11920507
0.47422372,0.10264696,0.47011751,-0.01554294,0.55065857,0.12798554,0.51736679,0.11198539
0.50348053,0.10736052,0.46726793,-0.01924056,0.58242419,0.12046604,0.54928528,0.11712778
0.48116378,0.11949792,0.46194047,-0.01725682,0.56368014,0.13908465,0.52493823,0.13036939
0.39540559,0.13091118,0.44895917,-0.00710413,0.47070544,0.17563676,0.43137809,0.14282098
0.24640268,0.13353186,0.43464205,0.03777094,0.29458164,0.20505132,0.26881946,0.14568009
0.04938005,0.12368788,0.27177396,0.16945209,0.06049918,0.19698812,0.05387245,0.13494054
-0.16631885,0.10456587,0.41400877,1.52186203,-0.18155731,0.14106917,-0.18144991,0.11407887
-0.36238311,0.08568582,-0.68905967,0.37583587,-0.40726044,0.12048130,-0.39535134,0.09348119
-0.49997612,0.07942612,-0.68553126,0.42692107,-0.56615743,0.13753309,-0.54546205,0.08665200
-0.54937345,0.09582332,-0.67705238,0.50039351,-0.61964411,0.16708599,-0.59935336,0.10454096
-0.49812364,0.13762266,-0.67041528,0.55199289,-0.57288492,0.19148809,-0.54344104,0.15014304
-0.35527793,0.19757990,-0.56925285,0.69099170,-0.42795704,0.22305274,-0.38759977,0.21555497
-0.15023140,0.25928383,0.05236570,1.24112284,-0.21028947,0.26103074,-0.16389888,0.28287249
0.07378025,0.30153115,0.24901694,1.63720894,0.02424596,0.30903283,0.08049250,0.32896331
0.26992641,0.30498047,0.26948443,0.92842734,0.26381307,0.33643091,0.29448329,0.33272643
0.39903914,0.25890974,0.29311267,0.47254676,0.43511398,0.27743492,0.43534220,0.28246436
0.43881394,0.16573876,0.45035875,0.03842211,0.49138118,0.17572803,0.47873556,0.18081704
0.38845944,0.04163013,0.45918161,-0.03256231,0.43223345,0.06152643,0.42380001,0.04541748
0.26762185,-0.08725937,0.45369941,-0.06326830,0.30504506,-0.06473118,0.29196907,-0.09519789
0.11007305,-0.19186554,0.38024336,-0.16144912,0.14017124,-0.17741816,0.12008708,-0.20932074
-0.04585552,-0.24850093,0.34596613,-0.20242716,-0.01899385,-0.25770811,-0.05002728,-0.27110860
-0.16724760,-0.24576261,0.00914270,-0.72751403,-0.16045763,-0.27747784,-0.18246315,-0.26812116
-0.23416079,-0.18790232,-1.21968150,-1.46509051,-0.23560950,-0.22996459,-0.25546385,-0.20499696
-0.24282315,-0.09361538,-1.32010126,-1.55895269,-0.25098629,-0.13025009,-0.26491428,-0.10213215
-0.20395646,0.00934870,0.02548108,-0.20662548,-0.20984392,-0.02476459,-0.22251165,0.01019921
-0.13723322,0.09205769,0.14709792,0.24164785,-0.14567397,0.06419870,-0.14971818,0.10043275
-0.06398878,0.13233330,0.19974829,0.72686791,-0.07168662,0.11710250,-0.06981023,0.14437248
-0.00067835,0.12040716,0.19077884,0.30651253,-0.00557979,0.11869509,-0.00074006,0.13136134
0.04489590,0.06075920,0.28316361,-0.05255150,0.04588413,0.06831118,0.04898036,0.06628684
0.07366753,-0.03014676,0.29064143,-0.14389721,0.08777364,-0.03015823,0.08036952,-0.03288940
0.09212365,-0.12925104,0.30944502,-0.17488743,0.10436164,-0.13054526,0.10050471,-0.14100980
0.10740204,-0.21356422,0.34220272,-0.20592204,0.13389494,-0.22361754,0.11717306,-0.23299348
0.12272679,-0.26605252,0.36986437,-0.21900377,0.16012926,-0.28231233,0.13389201,-0.29025697
0.13499864,-0.27914145,0.38974184,-0.21121275,0.18479384,-0.30249236,0.14728030,-0.30453668
0.13546444,-0.25515795,0.38071719,-0.19674818,0.19761263,-0.28158673,0.14778848,-0.27837125
0.11318704,-0.20406517,0.33774808,-0.17690124,0.17598010,-0.23014108,0.12348437,-0.22263025
0.05995957,-0.13963196,0.28301516,-0.15607646,0.11519853,-0.15848662,0.06541447,-0.15233515
-0.02525728,-0.07547908,0.22186679,-0.12939753,0.01170388,-0.09601459,-0.02755509,-0.08234588
-0.13415115,-0.02220928,0.15525335,-0.11725215,-0.11657756,-0.04415335,-0.14635571,-0.02422979
-0.25010521,0.01379144,-0.60601038,-0.29759645,-0.25956411,-0.01794832,-0.27285883,0.01504613
-0.35229296,0.03002211,-1.22491193,0.01536404,-0.39616446,0.00833430,-0.38434324,0.03275341
-0.42152924,0.02669129,-1.19129753,0.07955434,-0.48320754,0.02307555,-0.45987837,0.02911956
-0.44592882,0.00555476,-0.80486703,-0.32976383,-0.52265084,0.00964494,-0.48649773,0.00606011
-0.42445232,-0.03060817,-0.86542994,-0.70282251,-0.50848057,-0.04286701,-0.46306738,-0.03339279
-0.36712324,-0.07775012,-1.14519167,-1.05458939,-0.44708100,-0.10741970,-0.40052272,-0.08482354
-0.29183110,-0.12993067,-1.22887552,-1.23154390,-0.36084096,-0.18359007,-0.31838079,-0.14175127
-0.21879405,-0.17899864,-1.19237435,-1.33504522,-0.26731072,-0.24542041,-0.23869910,-0.19528326
-0.16453394,-0.21520969,-1.08851445,-1.99582171,-0.20134846,-0.28942866,-0.17950261,-0.23478865
-0.13734660,-0.22900558,-0.01100984,-0.65248346,-0.15280540,-0.29805652,-0.14984187,-0.24983963
-0.13569255,-0.21360573,0.01856828,-0.32769290,-0.14105373,-0.28732011,-0.14803735,-0.23303877
-0.14989390,-0.16756192,0.01208676,-0.32597241,-0.15996962,-0.23514361,-0.16353067,-0.18280607
-0.16637500,-0.09623549,0.01496539,-0.26797846,-0.17690995,-0.15583694,-0.18151117,-0.10499063
-0.17283588,-0.01138864,0.06556448,-0.19996980,-0.19364291,-0.05878902,-0.18855983,-0.01242473
-0.16249192,0.07131587,0.14695950,-0.03294466,-0.19289935,0.03499661,-0.17727481,0.07780391
-0.13593034,0.13634660,0.14897627,0.64721102,-0.17179607,0.11110534,-0.14829677,0.14875090
-0.10005697,0.17266888,0.23675203,1.35007620,-0.13861097,0.16041177,-0.10915977,0.18837764
-0.06469180,0.17699318,0.26117548,1.37412941,-0.10849585,0.17002458,-0.07057721,0.19309535
-0.03822028,0.15471991,0.19691917,0.82754910,-0.07919434,0.15852040,-0.04169741,0.16879574
-0.02401275,0.11811300,0.19686835,0.26766285,-0.05861035,0.11883006,-0.02619734,0.12885848
-0.01898548,0.08217517,0.26051775,0.02195336,-0.05029627,0.08781959,-0.02071270,0.08965116
-0.01482931,0.05952863,0.26500413,-0.06449865,-0.04433421,0.07245801,-0.01617842,0.06494431
-0.00140034,0.05601968,0.26417005,-0.08122161,-0.02367048,0.07112370,-0.00152774,0.06111614
0.02905996,0.06859238,0.26713371,-0.07148216,0.01466609,0.09293038,0.03170372,0.07483266
0.07851991,0.08625062,0.27671501,-0.05338438,0.06781646,0.11949313,0.08566335,0.09409738
0.14189527,0.09388407,0.30137050,-0.05456235,0.13883026,0.13273634,0.15480437,0.10242529
0.20843290,0.07772792,0.34867135,-0.06841316,0.21919421,0.12636511,0.22739534,0.08479931
0.26522873,0.03061561,0.39888480,-0.06772074,0.29220468,0.07310099,0.28935823,0.03340090
0.30154961,-0.04480644,0.44158539,-0.05918748,0.34212695,-0.01489585,0.32898345,-0.04888276
0.31232194,-0.13608685,0.48763463,-0.03993492,0.35969215,-0.11998133,0.34073580,-0.14846752
0.29947466,-0.22431180,0.51949143,-0.02487696,0.35022588,-0.22614137,0.32671972,-0.24471883
0.27066125,-0.28975461,0.52349228,-0.03806492,0.32096962,-0.31094972,0.29528498,-0.31611539
0.23591216,-0.31799387,0.50518769,-0.06542521,0.29150686,-0.34517835,0.25737456,-0.34692374
0.20358902,-0.30446253,0.47223109,-0.08749575,0.26401020,-0.32849235,0.22211077,-0.33216138
0.17729772,-0.25588430,0.44472799,-0.10223807,0.24773068,-0.27146663,0.19342759,-0.27916368
0.15504531,-0.18807907,0.41742659,-0.12263367,0.22408074,-0.19515574,0.16915075,-0.20518979
0.13102448,-0.12083498,0.38518411,-0.14147045,0.20421989,-0.11980467,0.14294459,-0.13182808
0.09932156,-0.07153649,0.35486969,-0.14750050,0.15692047,-0.05925741,0.10835746,-0.07804461
0.05799644,-0.04966849,0.29550782,-0.13055781,0.10337694,-0.04157612,0.06327274,-0.05418714
0.01172616,-0.05403476,0.26151228,-0.12215834,0.04682326,-0.05354315,0.01279296,-0.05895064
-0.02832748,-0.07362714,0.24886201,-0.12608658,-0.00528028,-0.08147695,-0.03090461,-0.08032546
-0.04771703,-0.09185973,0.24002331,-0.13110857,-0.02962594,-0.10111475,-0.05205815,-0.10021678
-0.03401716,-0.09275103,0.23400338,-0.13200401,-0.01313679,-0.11148123,-0.03711191,-0.10118917
0.01768400,-0.06697364,0.23227294,-0.12577094,0.04308336,-0.08003217,0.01929282,-0.07306665
0.10131875,-0.01571774,0.25129914,-0.10563797,0.12702682,-0.02032387,0.11053634,-0.01714768
0.20004455,0.04897810,0.42863739,-0.03079100,0.23544578,0.06475632,0.21824384,0.05343394
0.29050730,0.10762299,0.45190251,0.01855866,0.34872238,0.13115916,0.31693656,0.11741412
0.35002836,0.13937210,0.45538661,0.04763705,0.41342470,0.16433505,0.38187261,0.15205164
0.36435252,0.12891566,0.45443979,0.01713624,0.43383845,0.15731731,0.39749993,0.14064391
0.33315146,0.07197434,0.45348257,-0.02137488,0.40084090,0.10370083,0.36346031,0.07852230
0.27104602,-0.02236065,0.45959187,-0.03491646,0.32151215,0.00683772,0.29570476,-0.02439494
0.20336055,-0.13323198,0.44867343,-0.06445203,0.24611915,-0.11358770,0.22186153,-0.14535292
0.15768233,-0.23314799,0.39610267,-0.15639104,0.20344853,-0.23479044,0.17202767,-0.25435891
0.15391739,-0.29516744,0.41038287,-0.18098092,0.20038863,-0.31998623,0.16792021,-0.32202065
0.19630190,-0.30007455,0.44086489,-0.16838665,0.24271630,-0.33706533,0.21416070,-0.32737419
0.27040551,-0.24152749,0.50712740,-0.05082179,0.33740520,-0.27833048,0.29500597,-0.26350074
0.34661955,-0.12780128,0.49296919,-0.03086598,0.42564016,-0.14694494,0.37815369,-0.13942815
0.38943443,0.02024351,0.46223813,-0.03247150,0.47895320,0.01441309,0.42486370,0.02208519
0.36971381,0.17427353,0.45055172,0.08051102,0.46800229,0.19055348,0.40334897,0.19012827
0.27591604,0.30518709,0.28233224,0.90485537,0.36054832,0.35083977,0.30101783,0.33295186
0.12028876,0.38960086,0.32813329,1.27755749,0.17138179,0.46540922,0.13123217,0.42504527
-0.06247674,0.41451864,0.10111971,1.31260622,-0.04169005,0.50635617,-0.06816063,0.45222998
-0.22423023,0.37921146,-0.08259106,1.18957567,-0.24104583,0.47475070,-0.24462984,0.41371068
-0.31749982,0.29416201,-0.47145319,0.67928398,-0.35976187,0.38447171,-0.34638474,0.32092375
-0.31042027,0.17769008,-0.59562075,0.65145308,-0.38402471,0.23754340,-0.33866113,0.19385565
-0.19760008,0.05136912,-0.96753013,-0.59061140,-0.26570033,0.05265190,-0.21557699,0.05604249
-0.00319478,-0.06453117,0.25221720,-0.15740705,-0.02872719,-0.08305352,-0.00348543,-0.07040197
0.22513119,-0.15456376,0.41261041,-0.10950983,0.23803115,-0.16977563,0.24561277,-0.16862539
0.42973107,-0.21001860,0.51864815,-0.06552724,0.47256439,-0.25680912,0.46882637,-0.22912529
0.55987378,-0.22916765,0.52554077,-0.14415650,0.60628823,-0.33226788,0.61080897,-0.25001645
0.58669710,-0.21618006,0.52686530,-0.13310015,0.63149634,-0.32828701,0.64007257,-0.23584730
0.51142996,-0.17925825,0.51487339,-0.05615022,0.57915855,-0.25648582,0.55795792,-0.19556648
0.36421583,-0.12855346,0.48725775,-0.03667225,0.44441198,-0.14763367,0.39735081,-0.14024877
0.19389797,-0.07427726,0.40009800,-0.08871427,0.26215950,-0.05013061,0.21153807,-0.08103472
0.05207092,-0.02522522,0.28074598,-0.14087556,0.09707601,0.00042629,0.05680814,-0.02752011
-0.02341989,0.01224246,0.24143308,-0.12351502,0.00301202,0.03484525,-0.02555054,0.01335624
-0.02017125,0.03481010,0.22760671,-0.09673381,-0.00509990,0.04640858,-0.02200636,0.03797699
0.04565959,0.04245813,0.27732912,-0.08667526,0.06673550,0.04995043,0.04981353,0.04632081
0.13574215,0.03836620,0.40092915,-0.04073108,0.16603636,0.04639805,0.14809146,0.04185661
0.20325734,0.02843343,0.44451785,-0.02867200,0.24348278,0.04818823,0.22174892,0.03102019
0.20927784,0.02038280,0.44868037,-0.03246366,0.25613146,0.03630980,0.22831715,0.02223715
0.13638872,0.02247631,0.37177211,-0.07772647,0.17544271,0.04255047,0.14879685,0.02452112
-0.00494444,0.04197039,0.26499036,-0.01186246,0.01292032,0.06263065,-0.00539427,0.04578869
-0.17930745,0.08354796,-0.19215000,0.78674775,-0.18718262,0.09447578,-0.19562016,0.09114884
-0.33751986,0.14803014,-0.61652499,0.61174506,-0.37721722,0.17803190,-0.36822613,0.16149736
-0.43230962,0.23166677,-0.64055479,0.58132648,-0.48356855,0.30667113,-0.47163951,0.25274294
-0.43330042,0.32622300,-0.62087959,0.61311966,-0.47362150,0.42235127,-0.47272045,0.35590153
-0.33645226,0.41993695,-0.46597067,0.72694081,-0.36358019,0.51047000,-0.36706141,0.45814122
-0.16501794,0.49925441,0.03544550,1.15292084,-0.17914057,0.57631427,-0.18003065,0.54467468
0.03807194,0.55108757,0.38398683,1.55691409,0.04032212,0.61394188,0.04153558,0.60122342
0.22368037,0.56522768,0.31614074,1.15028405,0.25213870,0.61199260,0.24402996,0.61664995
0.35125570,0.53648269,0.26959315,1.01146662,0.40757465,0.55912036,0.38321161,0.58528985
0.40015138,0.46612001,0.26585957,0.97765726,0.45750794,0.48378321,0.43655563,0.50852584
0.37402373,0.36227121,0.27061057,0.94176567,0.41634647,0.40117037,0.40805099,0.39522927
0.29729368,0.23909761,0.26175168,0.47258073,0.30943395,0.30570939,0.32434033,0.26084981
0.20532529,0.11471609,0.44412425,0.04196332,0.19715589,0.18254679,0.22400501,0.12515253
0.13196133,0.00812501,0.35229945,-0.09647792,0.12398881,0.06880326,0.14396668,0.00886419
0.09871780,-0.06438328,0.30392146,-0.14938235,0.09839456,-0.01978675,0.10769877,-0.07024063
0.10911062,-0.09263811,0.31397983,-0.15431914,0.12304117,-0.06065557,0.11903709,-0.10106598
0.14962161,-0.07506261,0.34082437,-0.13515541,0.17928819,-0.04640467,0.16323362,-0.08189152
0.19644096,-0.01951257,0.40214616,-0.07790680,0.23468753,0.01105586,0.21431241,-0.02128775
0.22519201,0.05793005,0.43636400,-0.02648368,0.26833612,0.09416739,0.24567913,0.06320031
0.22000195,0.13617725,0.44310489,0.08479509,0.26019563,0.17885803,0.24001689,0.14856614
0.17876770,0.19381348,0.38932931,0.42710695,0.20988437,0.24935662,0.19503131,0.21144590
0.11303828,0.21421273,0.28177461,0.85159630,0.13559726,0.27462871,0.12332207,0.23370099
0.04297345,0.18981746,0.42400455,1.54662657,0.04085273,0.25394260,0.04688301,0.20708633
-0.01041328,0.12437017,0.17645463,0.30827641,-0.01905852,0.17519642,-0.01136065,0.13568490
-0.03268050,0.03231430,0.24440266,-0.11298969,-0.04160369,0.06279015,-0.03565365,0.03525413
-0.02033833,-0.06470767,0.24087274,-0.17260692,-0.01965537,-0.04645198,-0.02218863,-0.07059453
0.01921225,-0.14351086,0.27551353,-0.17938159,0.03839978,-0.13796151,0.02096011,-0.15656693
0.07180071,-0.18573979,0.33204180,-0.17901833,0.10463496,-0.19422557,0.07833287,-0.20263769
0.12275140,-0.18318047,0.35319501,-0.17000911,0.17114017,-0.19705124,0.13391886,-0.19984553
0.16264501,-0.14040381,0.35002220,-0.15797639,0.22089397,-0.15232055,0.17744184,-0.15317722
0.19026267,-0.07379922,0.35815641,-0.13110827,0.25448950,-0.07880182,0.20757204,-0.08051320
0.21163096,-0.00706918,0.39424655,-0.08535050,0.27622214,0.00992264,0.23088434,-0.00771231
0.23571834,0.03567171,0.42722043,-0.04603020,0.29782508,0.05902634,0.25716310,0.03891699
0.26871991,0.03724558,0.44450551,-0.03563098,0.33575331,0.06092034,0.29316703,0.04063404
0.30946425,-0.00700196,0.45900831,-0.03992076,0.37988124,0.01868807,0.33761813,-0.00763897
0.34804961,-0.08718454,0.48316756,-0.03778284,0.42382278,-0.08039787,0.37971384,-0.09511626
0.36853033,-0.18124573,0.51264071,-0.05008194,0.43842314,-0.19659826,0.40205782,-0.19773478
0.35482514,-0.26122955,0.52551383,-0.13564427,0.42683896,-0.29048549,0.38710579,-0.28499522
0.29764915,-0.30172930,0.47890815,-0.21629325,0.36626467,-0.34022896,0.32472814,-0.32917949
0.19972294,-0.28802233,0.42653507,-0.18469819,0.26771648,-0.31872589,0.21789297,-0.31422551
0.07701943,-0.22135907,0.35672069,-0.18011510,0.14276939,-0.22856834,0.08402637,-0.24149748
-0.04479371,-0.11961962,0.23694415,-0.16428852,0.00380819,-0.12575710,-0.04886887,-0.13050216
-0.13777813,-0.01288769,0.16762160,-0.14492458,-0.10778462,-0.02526967,-0.15031266,-0.01406017
-0.18057748,0.06496738,0.09475606,0.01185994,-0.17324529,0.05839260,-0.19700573,0.07087787
-0.16561238,0.08633451,0.10258619,0.13155608,-0.17155668,0.08147903,-0.18067917,0.09418890
-0.10199775,0.03856250,0.21488877,-0.11171350,-0.10763321,0.02829042,-0.11127711,0.04207077
-0.01299980,-0.07136490,0.25219178,-0.16740775,-0.01052299,-0.09301144,-0.01418247,-0.07785741
0.07124768,-0.21775003,0.31268746,-0.20084886,0.09403257,-0.25087251,0.07772953,-0.23756010
0.12336580,-0.36263778,0.32166409,-0.29882914,0.14270282,-0.42927050,0.13458915,-0.39562919
0.12743778,-0.46608596,0.26272646,-0.46257293,0.12377409,-0.55916281,0.13903159,-0.50848870
0.08384268,-0.49734322,0.24284463,-0.49736708,0.06691053,-0.59544908,0.09147037,-0.54258961
0.00860033,-0.44369245,0.26462764,-0.46168581,-0.00082847,-0.52459506,0.00938276,-0.48405790
-0.07247453,-0.31434827,0.19947010,-0.29746318,-0.05423466,-0.38473228,-0.07906798,-0.34294648
-0.13271364,-0.13821796,0.13684377,-0.20769148,-0.10224215,-0.19069422,-0.14478742,-0.15079251
-0.15349658,0.04387405,0.13966647,-0.06246299,-0.13730224,0.00521521,-0.16746111,0.04786554
-0.13005946,0.19027591,0.10554445,1.27789223,-0.13747030,0.17113348,-0.14189178,0.20758649
-0.07232154,0.26972457,0.09665775,1.26850784,-0.08778869,0.27348818,-0.07890108,0.29426309
-0.00065015,0.26948261,0.16930231,1.45223355,-0.01542623,0.28561133,-0.00070930,0.29399911
0.06172116,0.19811982,0.36609828,1.40867341,0.04002041,0.21434754,0.06733631,0.21614400
0.09677718,0.08225539,0.28038165,-0.07952162,0.08117989,0.08919926,0.10558160,0.08973867
0.09739543,-0.04165489,0.23784909,-0.12325808,0.09394109,-0.04316650,0.10625609,-0.04544449
0.06869232,-0.13798849,0.22835635,-0.14159721,0.07370911,-0.14938778,0.07494168,-0.15054216
0.02479155,-0.18194249,0.20591047,-0.16024268,0.03285258,-0.19993644,0.02704699,-0.19849493
-0.01752424,-0.16599769,0.17290483,-0.16986586,-0.00589771,-0.18275118,-0.01911853,-0.18109952
-0.04570274,-0.10115116,0.18251236,-0.17555583,-0.03394710,-0.11542612,-0.04986060,-0.11035351
-0.05616259,-0.01280043,0.22382157,-0.15618369,-0.05116389,-0.01983795,-0.06127205,-0.01396496
-0.05510816,0.06727564,0.24026193,-0.06764664,-0.05732776,0.06888995,-0.06012169,0.07339613
-0.05521651,0.11032986,0.23252970,0.18200430,-0.06517388,0.11912522,-0.06023990,0.12036725
-0.06962245,0.09867526,0.22577596,0.20847140,-0.09685421,0.10400350,-0.07595644,0.10765236
-0.10568234,0.03011992,0.22263893,-0.07613472,-0.13550091,0.01968708,-0.11529692,0.03286011
-0.16107518,-0.08221059,-0.01701004,-0.55288363,-0.19133259,-0.11509471,-0.17572918,-0.08968980
-0.22387196,-0.21426373,-1.15970528,-1.28107059,-0.26479069,-0.26504979,-0.24423898,-0.23375663
-0.27663051,-0.33806490,-1.24712670,-1.31184328,-0.35054879,-0.39263154,-0.30179730,-0.36882076
-0.30296188,-0.42910740,-1.25735831,-1.46989787,-0.39670706,-0.48447896,-0.33052420,-0.46814596
-0.29399544,-0.47199120,-1.20539606,-1.65841293,-0.39088292,-0.52530217,-0.32074203,-0.51493116
-0.25214822,-0.46290682,-1.15719342,-1.74808323,-0.33134460,-0.53133651,-0.27508771,-0.50502032
-0.19060662,-0.40865586,-1.13969028,-1.60426641,-0.23728684,-0.49420007,-0.20794728,-0.44583382
-0.12858348,-0.32298216,-1.01290095,-1.76974547,-0.13047350,-0.41056815,-0.14028152,-0.35236585
-0.08409026,-0.22171555,0.15359625,-0.25117287,-0.06239156,-0.30522862,-0.09174047,-0.24188639
-0.06700841,-0.11840080,0.24527583,-0.18626964,-0.03571936,-0.18378982,-0.07310458,-0.12917245
-0.07523028,-0.02169289,0.24838413,-0.14912315,-0.05971535,-0.06948094,-0.08207444,-0.02366642
-0.09553825,0.06497017,0.23758756,-0.00398569,-0.09514922,0.03626629,-0.10422996,0.07088091
-0.10909066,0.14176072,0.32320586,1.48288202,-0.12480593,0.12229648,-0.11901532,0.15465757
-0.09955462,0.20990114,0.17600460,1.51857126,-0.13377200,0.21135092,-0.10861172,0.22899714
-0.06077369,0.26934491,0.16953681,1.49868309,-0.09734600,0.29000616,-0.06630265,0.29384889
-0.00085515,0.31764736,0.20581125,1.59631515,-0.02595622,0.35677764,-0.00093295,0.34654571
0.05923973,0.35039136,0.26300150,1.65924203,0.03994223,0.40447525,0.06462914,0.38226863
0.09251784,0.36285700,0.31838784,1.62643683,0.08395695,0.42630010,0.10093476,0.39586835
0.07601893,0.35211613,0.30045331,1.60653663,0.06326989,0.42109445,0.08293485,0.38415032
0.00056303,0.31858153,0.21213850,1.61660683,-0.03098563,0.39122178,0.00061425,0.34756487
-0.12352223,0.26629215,0.06948439,1.27416110,-0.17700557,0.32770844,-0.13475982,0.29051840
-0.26717838,0.20176155,-0.52676827,0.65138930,-0.33974124,0.25800090,-0.29148525,0.22011705
-0.39018467,0.13183567,-0.63914514,0.44694355,-0.47831726,0.19029718,-0.42568219,0.14382957
-0.45338520,0.06145048,-0.80374902,0.26627880,-0.55635590,0.11500770,-0.49463247,0.06704101
-0.43165908,-0.00773225,-0.72906661,-0.42054927,-0.53871140,0.02445015,-0.47092978,-0.00843570
-0.32323740,-0.07714717,-0.77651554,-0.81786263,-0.41565076,-0.08771873,-0.35264432,-0.08416573
-0.15200857,-0.14954954,-0.86639363,-1.62155151,-0.21378614,-0.19501695,-0.16583774,-0.16315499
0.03830603,-0.22625937,0.29049960,-0.22082867,0.01565545,-0.28341298,0.04179096,-0.24684359
0.19652866,-0.30452287,0.43861887,-0.24290024,0.20079036,-0.36848504,0.21440809,-0.33222721
0.27915122,-0.37617226,0.47080591,-0.30895784,0.29014590,-0.46205971,0.30454733,-0.41039498
0.26342537,-0.42839361,0.40096623,-0.43254513,0.26479014,-0.52595126,0.28739081,-0.46736723
0.15424443,-0.44669220,0.28380436,-0.45476109,0.16259341,-0.53945492,0.16827700,-0.48733056
-0.01734722,-0.41931856,0.14464018,-0.53691536,-0.00177911,-0.49120274,-0.01892540,-0.45746657
-0.20345959,-0.34178321,-0.99996066,-1.15682483,-0.19961826,-0.40101182,-0.22196957,-0.37287735
-0.35341219,-0.21988882,-0.91281450,-1.04000902,-0.36636195,-0.26974986,-0.38556429,-0.23989347
-0.42802588,-0.07004849,-0.76118553,-0.75480765,-0.45651194,-0.09837068,-0.46696605,-0.07642123
-0.40972359,0.08354279,-0.65323055,0.35171831,-0.44133630,0.06620043,-0.44699868,0.09114320
-0.30556300,0.21430891,-0.57504559,0.59483194,-0.33727681,0.20813292,-0.33336196,0.23380592
-0.14277062,0.29980631,-0.04512053,1.32505763,-0.17005302,0.30336847,-0.15575935,0.32708155
0.04118037,0.32743801,0.40048319,1.61240506,0.03088962,0.34551030,0.04492681,0.35722707
0.21025971,0.29760682,0.27208757,0.91638982,0.21516449,0.33052822,0.22938834,0.32468196
0.33936395,0.22328005,0.38009956,0.41375741,0.37511813,0.25321093,0.37023800,0.24359322
0.41873446,0.12603021,0.45675907,-0.00276594,0.47119901,0.14867269,0.45682933,0.13749596
0.45249488,0.02972109,0.46657887,-0.03171713,0.51568508,0.04915219,0.49366115,0.03242500
