I_in,Q_in,I_out,Q_out,I_out_ideal,Q_out_ideal
-0.14324945,0.06810046,-0.21025434,0.01009520,-1.43249454,0.68100457
-0.08820000,0.15308781,-0.10358115,0.08769348,-0.88200004,1.53087813
-0.02841386,0.20576673,-0.02524854,0.11366583,-0.28413862,2.05766728
0.02500075,0.22027644,-0.01214430,0.10367404,0.25000746,2.20276437
0.05878053,0.20346000,-0.04083211,0.07211771,0.58780525,2.03460005
0.06226650,0.17149990,-0.10089889,0.05103350,0.62266498,1.71499897
0.03194454,0.14338761,-0.15976508,0.06475880,0.31944541,1.43387609
-0.02605222,0.13355606,-0.17271709,0.11569329,-0.26052215,1.33556055
-0.09669532,0.14632424,-0.09195158,0.18812475,-0.96695319,1.46324241
-0.16016112,0.17418420,0.02175528,0.24232811,-1.60161119,1.74184200
-0.19811703,0.20060283,0.06786268,0.28784853,-1.98117033,2.00602834
-0.20010580,0.20638887,0.04159688,0.32064155,-2.00105803,2.06388875
-0.16771480,0.17736555,0.00303660,0.33186895,-1.67714800,1.77365552
-0.11482951,0.11056868,-0.00943563,0.29924712,-1.14829509,1.10568682
-0.06355368,0.01665806,-0.02858435,0.23490185,-0.63553681,0.16658064
-0.03690934,-0.08246504,-0.05897003,0.15326639,-0.36909339,-0.82465036
-0.05066690,-0.16015519,-0.09684483,0.09458501,-0.50666896,-1.60155189
-0.10713217,-0.19348588,-0.14494802,0.05638376,-1.07132171,-1.93485882
-0.19321472,-0.17080261,-0.18989129,0.04657488,-1.93214718,-1.70802613
-0.28374314,-0.09577148,-0.20535661,0.06544400,-2.83743137,-0.95771482
-0.34921433,0.01347625,-0.19363125,0.15238747,-3.49214331,0.13476250
-0.36557314,0.12981629,-0.15766621,0.26593995,-3.65573140,1.29816289
-0.32278657,0.22535257,-0.09623179,0.39156136,-3.22786572,2.25352566
-0.22922949,0.27960640,-0.01772563,0.46161056,-2.29229489,2.79606401
-0.11019359,0.28496464,0.03981748,0.46531829,-1.10193594,2.84964638
-0.00075836,0.24769919,0.09220868,0.40089843,-0.00758364,2.47699193
0.06482486,0.18446288,0.09047861,0.31468540,0.64824858,1.84462883
0.06384734,0.11574860,0.03061972,0.24502666,0.63847341,1.15748599
-0.00754938,0.05879977,-0.00749160,0.21854538,-0.07549375,0.58799765
-0.13290900,0.02252708,0.00461942,0.21557923,-1.32908998,0.22527077
-0.28036442,0.00611453,-0.01979839,0.21236847,-2.80364422,0.06114532
-0.41232420,0.00152850,-0.09360946,0.20565253,-4.12324195,0.01528496
-0.49676547,-0.00136199,-0.14744440,0.20766713,-4.96765470,-0.01361989
-0.51643743,-0.00931705,-0.18933512,0.18564956,-5.16437428,-0.09317046
-0.47301316,-0.02224479,-0.19746938,0.13162075,-4.73013155,-0.22244792
-0.38496608,-0.03318939,-0.21587320,0.07623127,-3.84966077,-0.33189387
-0.28009028,-0.03182311,-0.21688984,0.04556106,-2.80090282,-0.31823106
-0.18539109,-0.00999558,-0.20367607,0.04858680,-1.85391092,-0.09995578
-0.11791857,0.03304023,-0.15210475,0.07591722,-1.17918574,0.33040233
-0.07971346,0.08810853,-0.07609307,0.12415391,-0.79713460,0.88108529
-0.05853076,0.13771896,-0.00684133,0.18172626,-0.58530761,1.37718958
-0.03393471,0.16163384,0.03093457,0.20443621,-0.33934713,1.61633842
0.01354955,0.14459657,0.03302319,0.17207351,0.13549555,1.44596570
0.09361677,0.08338351,0.03714336,0.09404989,0.93616765,0.83383508
0.20095064,-0.00967754,0.04548022,-0.02090706,2.00950642,-0.09677536
0.31554954,-0.10851053,0.08719249,-0.11424001,3.15549542,-1.08510532
0.40859389,-0.18038281,0.15493865,-0.15614128,4.08593891,-1.80382806
0.45186538,-0.19630577,0.19532208,-0.13266891,4.51865383,-1.96305767
0.42745586,-0.14139875,0.17494942,-0.04421583,4.27455860,-1.41398748
0.33437940,-0.02160710,0.14456822,0.08011244,3.34379396,-0.21607099
0.18976204,0.13584107,0.15025514,0.24644050,1.89762037,1.35841073
0.02415127,0.28889347,0.17832281,0.42929181,0.24151265,2.88893473
-0.12749652,0.39241015,0.19681647,0.50036281,-1.27496522,3.92410154
-0.23613052,0.41169484,0.16635409,0.52624172,-2.36130522,4.11694842
-0.28679568,0.33358198,0.10206220,0.48665631,-2.86795684,3.33581978
-0.28204672,0.17146265,-0.00271420,0.35575327,-2.82046719,1.71462649
-0.23960182,-0.03754042,-0.10899302,0.13275830,-2.39601815,-0.37540418
-0.18521948,-0.24258884,-0.14195102,-0.02187478,-1.85219480,-2.42588839
-0.14336443,-0.39339965,-0.13929163,-0.14657585,-1.43364432,-3.93399654
-0.12889060,-0.45447776,-0.11379334,-0.17275794,-1.28890603,-4.54477762
-0.14250906,-0.41501796,-0.10781746,-0.13018262,-1.42509063,-4.15017955
-0.17141897,-0.29154029,-0.14701743,-0.02338049,-1.71418970,-2.91540289
-0.19466973,-0.12258329,-0.17074779,0.13199471,-1.94669729,-1.22583286
-0.19122978,0.04279018,-0.15327306,0.28512016,-1.91229783,0.42790184
-0.14790068,0.15909483,-0.10279345,0.39917487,-1.47900680,1.59094826
-0.06438917,0.19689342,-0.05575826,0.44021973,-0.64389168,1.96893418
0.04607113,0.15006851,-0.01867826,0.41463792,0.46071133,1.50068511
0.16058838,0.03606456,-0.01113744,0.28519201,1.60588377,0.36064562
0.25351659,-0.11052490,-0.01017409,0.07409475,2.53516587,-1.10524903
0.30402602,-0.24869253,0.02633495,-0.11447776,3.04026023,-2.48692525
0.30191123,-0.34262875,0.03938154,-0.21627095,3.01911227,-3.42628749
0.24996254,-0.37078573,0.01778552,-0.24595635,2.49962543,-3.70785733
0.16247243,-0.33003509,-0.02081906,-0.21111751,1.62472433,-3.30035089
0.06071487,-0.23425224,-0.05838642,-0.11791921,0.60714866,-2.34252241
-0.03291374,-0.10839200,-0.06891406,0.00946518,-0.32913740,-1.08392004
-0.10021972,0.01965535,-0.04872459,0.14701056,-1.00219719,0.19655352
-0.13059914,0.12675511,0.00052364,0.25229129,-1.30599140,1.26755109
-0.12195018,0.19958233,0.05573620,0.33124003,-1.21950182,1.99582330
-0.07946979,0.23596112,0.10204525,0.37743828,-0.79469789,2.35961118
-0.01327623,0.24270648,0.13680710,0.39237437,-0.13276233,2.42706481
0.06410653,0.23123349,0.17002597,0.37354517,0.64106530,2.31233490
0.13971588,0.21269346,0.21100360,0.31948549,1.39715883,2.12693456
0.20144461,0.19425782,0.26117897,0.24956322,2.01444613,1.94257817
0.23901029,0.17753600,0.29067403,0.19770080,2.39010286,1.77536002
0.24509192,0.15926698,0.28123257,0.18717012,2.45091919,1.59266978
0.21687354,0.13367595,0.25137338,0.18086518,2.16873541,1.33675952
0.15772018,0.09546481,0.22496752,0.15848088,1.57720178,0.95464813
0.07821408,0.04238514,0.18952526,0.12129195,0.78214081,0.42385136
-0.00440565,-0.02334705,0.15049128,0.06209578,-0.04405650,-0.23347054
-0.06905160,-0.09506553,0.11619568,0.00491835,-0.69051602,-0.95065531
-0.09573755,-0.16292495,0.10005974,-0.05198784,-0.95737548,-1.62924953
-0.07160684,-0.21597162,0.08944452,-0.09518240,-0.71606843,-2.15971615
0.00378384,-0.24446766,0.07936736,-0.11946495,0.03783843,-2.44467661
0.11594752,-0.24198415,0.08466996,-0.13850319,1.15947516,-2.41984146
0.23718325,-0.20690526,0.11970228,-0.12017262,2.37183249,-2.06905264
0.33277122,-0.14310640,0.17717442,-0.06952472,3.32771223,-1.43106396
0.37036796,-0.05965989,0.21590669,0.00108911,3.70367962,-0.59659893
0.33002487,0.03048638,0.22104061,0.09889396,3.30024873,0.30486379
0.21168529,0.11277179,0.17328323,0.20808586,2.11685287,1.12771787
0.03746793,0.17392511,0.07464488,0.32714519,0.37467931,1.73925115
-0.15253414,0.20494793,0.00987993,0.38571316,-1.52534137,2.04947933
-0.31022401,0.20342159,-0.02006737,0.41698924,-3.10224012,2.03421587
-0.39261002,0.17436246,-0.04855724,0.41420668,-3.92610020,1.74362458
-0.37423331,0.12910459,-0.06055448,0.37094381,-3.74233315,1.29104591
-0.25507767,0.08221177,-0.08732594,0.31607023,-2.55077670,0.82211766
-0.06135184,0.04708673,-0.06357673,0.28973395,-0.61351844,0.47086729
0.16134393,0.03152952,0.05240040,0.25071791,1.61343934,0.31529516
0.36060321,0.03475119,0.23349281,0.22683267,3.60603209,0.34751192
0.49186371,0.04710200,0.35879567,0.22377288,4.91863709,0.47102003
0.53074784,0.05301580,0.39362425,0.22643058,5.30747838,0.53015805
0.47940283,0.03659581,0.33437648,0.24247883,4.79402830,0.36595815
0.36499715,-0.01178177,0.17471628,0.22373866,3.64997147,-0.11781768
0.23094632,-0.09009460,0.00497327,0.13577335,2.30946317,-0.90094597
0.12365038,-0.18268385,-0.10189010,0.04527311,1.23650380,-1.82683848
0.07882484,-0.26291091,-0.14222915,-0.00904511,0.78824835,-2.62910908
0.11150335,-0.30025658,-0.12310925,-0.00616464,1.11503355,-3.00256582
0.21252230,-0.27006180,-0.01715780,0.04304940,2.12522301,-2.70061802
0.35221187,-0.16293933,0.15915927,0.11082359,3.52211865,-1.62939332
0.48981220,0.00939026,0.33348036,0.20561914,4.89812202,0.09390257
0.58550917,0.21426976,0.46364319,0.32287660,5.85509173,2.14269760
0.61142159,0.40497557,0.49822223,0.41431385,6.11421593,4.04975572
0.55847544,0.53282411,0.46806115,0.50043249,5.58475435,5.32824110
0.43758926,0.56118133,0.39560503,0.56188637,4.37589263,5.61181327
0.27542059,0.47711769,0.27142793,0.60252142,2.75420586,4.77117694
0.10647287,0.29686040,0.08530691,0.53652984,1.06472869,2.96860403
-0.03582582,0.06289879,-0.09380104,0.34476259,-0.35825824,0.62898792
-0.12655851,-0.16688324,-0.15151438,0.10382457,-1.26558514,-1.66883235
-0.15360475,-0.33512812,-0.14363228,-0.06474952,-1.53604752,-3.35128124
-0.11832063,-0.40132332,-0.12607847,-0.10155641,-1.18320626,-4.01323325
-0.03326297,-0.35354494,-0.11052527,-0.04263558,-0.33262968,-3.53544942
0.08175061,-0.21191801,-0.06242493,0.11670730,0.81750611,-2.11918013
0.20390645,-0.02257503,0.04883476,0.28651997,2.03906452,-0.22575025
0.31107228,0.15616331,0.18968415,0.41554540,3.11072279,1.56163307
0.38458631,0.27120980,0.29010493,0.45031044,3.84586306,2.71209804
0.41132917,0.29040301,0.30557367,0.44387093,4.11329168,2.90403010
0.38537314,0.21166603,0.22937322,0.41083553,3.85373145,2.11666033
0.30926757,0.06288426,0.06945096,0.30602983,3.09267570,0.62884257
0.19460908,-0.10732239,-0.09267655,0.14493835,1.94609080,-1.07322392
0.06124701,-0.24491261,-0.17239238,0.01298150,0.61247008,-2.44912614
-0.06546441,-0.30695567,-0.18642546,-0.06294258,-0.65464406,-3.06955666
-0.15945096,-0.27425147,-0.18480362,-0.02189859,-1.59450962,-2.74251470
-0.20001656,-0.15628553,-0.16174604,0.11056127,-2.00016558,-1.56285527
-0.17773957,0.01269899,-0.11725618,0.27108529,-1.77739575,0.12698992
-0.09825686,0.18489032,-0.03594932,0.40960264,-0.98256858,1.84890317
0.01770603,0.31352876,0.08503735,0.49251825,0.17706031,3.13528761
0.13873382,0.36625208,0.20359714,0.50940788,1.38733821,3.66252083
0.23081768,0.33314578,0.27210841,0.47268885,2.30817677,3.33145779
0.26703839,0.22743249,0.26166642,0.41227639,2.67038392,2.27432495
0.23590391,0.07924361,0.16951814,0.33115435,2.35903914,0.79243614
0.14551955,-0.07488949,0.04845071,0.23845787,1.45519549,-0.74889490
0.02188366,-0.20302980,-0.03296076,0.14005324,0.21883664,-2.03029802
-0.09857639,-0.28573150,-0.06628988,0.05190460,-0.98576390,-2.85731497
-0.18016795,-0.31867714,-0.06350602,0.02862672,-1.80167948,-3.18677136
-0.19934579,-0.30994803,-0.05685023,0.03543528,-1.99345794,-3.09948034
-0.15262072,-0.27373872,-0.06275651,0.04593904,-1.52620724,-2.73738722
-0.05817652,-0.22342391,-0.06500380,0.06785298,-0.58176517,-2.23423906
0.04961498,-0.16681032,-0.03089916,0.08131146,0.49614979,-1.66810322
0.13123319,-0.10525014,0.03675972,0.08406943,1.31233194,-1.05250143
0.15511463,-0.03654930,0.08169162,0.11164309,1.55114632,-0.36549302
0.10850464,0.04003001,0.06992314,0.17636169,1.08504641,0.40030009
0.00234402,0.11926145,0.01713280,0.27119261,0.02344018,1.19261447
-0.13162483,0.18833272,-0.02777216,0.35434785,-1.31624827,1.88332718
-0.25077333,0.22930095,-0.06153444,0.38896775,-2.50773330,2.29300954
-0.31537623,0.22508238,-0.08982816,0.39069429,-3.15376232,2.25082376
-0.30174847,0.16684429,-0.10111792,0.35452113,-3.01748471,1.66844294
-0.21033091,0.05985483,-0.07954568,0.29397777,-2.10330913,0.59854827
-0.06594970,-0.07484413,-0.03881533,0.21521014,-0.65949701,-0.74844133
0.08993456,-0.20421494,0.00489586,0.12133969,0.89934562,-2.04214945
0.21248171,-0.29178701,0.03672569,0.02528501,2.12481709,-2.91787010
0.26785342,-0.30851747,0.06175141,-0.01171041,2.67853425,-3.08517474
0.24393779,-0.24243766,0.06277690,0.03283115,2.43937787,-2.42437663
0.15384445,-0.10374731,0.05047266,0.17891943,1.53844446,-1.03747315
0.03102383,0.07662623,0.07862833,0.38161996,0.31023831,0.76626227
-0.08231587,0.25489137,0.11932300,0.51646870,-0.82315874,2.54891367
-0.14956406,0.38644129,0.18168291,0.57558125,-1.49564062,3.86441290
-0.15198148,0.43842985,0.23864505,0.57712811,-1.51981482,4.38429847
-0.09476003,0.39899090,0.26322287,0.55734950,-0.94760035,3.98990897
-0.00485444,0.28027390,0.27856010,0.49165699,-0.04854445,2.80273902
0.07863725,0.11444961,0.26540905,0.35473353,0.78637247,1.14449611
0.11825288,-0.05592526,0.15791096,0.20156178,1.18252884,-0.55925260
0.09142511,-0.19005604,0.06249162,0.10771457,0.91425114,-1.90056045
-0.00126226,-0.25976870,-0.00429459,0.06526129,-0.01262258,-2.59768699
-0.13560028,-0.25586420,-0.04797802,0.07213317,-1.35600279,-2.55864199
-0.27122486,-0.18836514,-0.04336621,0.11698517,-2.71224861,-1.88365144
-0.36454831,-0.08110678,-0.02798874,0.19623394,-3.64548314,-0.81106781
-0.38288378,0.03708557,0.00500602,0.29583892,-3.82883777,0.37085573
-0.31514611,0.14145989,0.02755347,0.39039299,-3.15146113,1.41459887
-0.17569030,0.21766969,0.07706079,0.44130120,-1.75690305,2.17669689
-0.00012796,0.26360514,0.16649495,0.45339668,-0.00127963,2.63605138
0.16543404,0.28668129,0.29158750,0.42751241,1.65434042,2.86681294
0.27822360,0.29815960,0.37704125,0.39754301,2.78223599,2.98159599
0.31132159,0.30701601,0.39835593,0.40234539,3.11321589,3.07016008
0.26104920,0.31582543,0.35454056,0.43970755,2.61049198,3.15825430
0.14715835,0.32017201,0.28124601,0.48540881,1.47158350,3.20172010
0.00608492,0.31161304,0.20168637,0.51595920,0.06084921,3.11613035
-0.12035194,0.28279171,0.11725180,0.51565343,-1.20351941,2.82791707
-0.19716573,0.23244536,0.03972054,0.48783860,-1.97165733,2.32445363
-0.20565270,0.16809584,-0.02550460,0.43745503,-2.05652702,1.68095837
-0.14749567,0.10510767,-0.06806062,0.38551581,-1.47495666,1.05107668
-0.04275121,0.06221114,-0.08287689,0.33090836,-0.42751208,0.62211144
0.07715850,0.05498047,-0.05322486,0.29592708,0.77158502,0.54980471
0.17895547,0.08961421,0.01550059,0.30633047,1.78955475,0.89614209
0.23654905,0.15936744,0.11171901,0.35918617,2.36549050,1.59367445
0.23712051,0.24512682,0.18201534,0.43362615,2.37120512,2.45126822
0.18292629,0.32020469,0.23002455,0.48211893,1.82926286,3.20204685
0.08890805,0.35795873,0.24320555,0.50078195,0.88908049,3.57958735
-0.02262011,0.33983658,0.19291969,0.50096452,-0.22620113,3.39836580
-0.12831818,0.26125128,0.11869171,0.45588961,-1.28318182,2.61251285
-0.20935583,0.13337806,0.02908794,0.35209769,-2.09355831,1.33378057
-0.25487045,-0.01971714,-0.04181892,0.19401158,-2.54870454,-0.19717136
-0.26290793,-0.16770382,-0.07726450,0.07280052,-2.62907932,-1.67703823
-0.23917081,-0.28227764,-0.10731066,-0.02561157,-2.39170814,-2.82277640
-0.19437459,-0.34455612,-0.13042949,-0.08736009,-1.94374586,-3.44556120
-0.14112635,-0.34939338,-0.13285926,-0.10946986,-1.41126354,-3.49393376
-0.09106587,-0.30548811,-0.12959214,-0.09351492,-0.91065871,-3.05488105
-0.05270718,-0.23153044,-0.12280299,-0.02675387,-0.52707177,-2.31530445
-0.03015125,-0.14985119,-0.10325494,0.07574898,-0.30151254,-1.49851186
-0.02269503,-0.07971233,-0.06143652,0.18408477,-0.22695025,-0.79712334
-0.02532906,-0.03232281,-0.02928186,0.25147241,-0.25329059,-0.32322812
-0.03011037,-0.00894279,-0.01476905,0.27410179,-0.30110367,-0.08942793
-0.02831921,-0.00233655,-0.01218069,0.26691872,-0.28319209,-0.02336549
-0.01311459,-0.00073701,-0.00761702,0.25128067,-0.13114587,-0.00737011
0.01786220,0.00724433,0.01174704,0.25598434,0.17862200,0.07244332
0.06069714,0.02847981,0.05291776,0.28755853,0.60697139,0.28479813
0.10499312,0.06324870,0.11432657,0.33061016,1.04993122,0.63248701
0.13571110,0.10569209,0.17241263,0.36438608,1.35711100,1.05692086
0.13695851,0.14637152,0.20741729,0.38261989,1.36958506,1.46371515
0.09692022,0.17583116,0.19935697,0.39389381,0.96920217,1.75831156
0.01255065,0.18782435,0.14058779,0.41290480,0.12550650,1.87824349
-0.10755596,0.18110310,0.06136284,0.42870533,-1.07555963,1.81103098
-0.24337659,0.15926271,-0.00732271,0.42880413,-2.43376589,1.59262708
-0.36719113,0.12885358,-0.03313672,0.41619071,-3.67191134,1.28853579
-0.45017837,0.09656554,-0.04778257,0.40238613,-4.50178372,0.96565544
-0.47020012,0.06656749,-0.02411696,0.37231785,-4.70200121,0.66567491
-0.41852113,0.03897702,0.01222697,0.32206351,-4.18521128,0.38977017
-0.30332394,0.01000370,0.01930332,0.26177987,-3.03323944,0.10003700
-0.14870268,-0.02628324,-0.00494535,0.21401756,-1.48702676,-0.26283236
0.01086608,-0.07516664,-0.01980034,0.13910468,0.10866084,-0.75166636
0.13918036,-0.13842035,-0.02542485,0.05321735,1.39180357,-1.38420350
0.20768359,-0.21236203,-0.03133580,-0.01612013,2.07683588,-2.12362029
0.20284436,-0.28754229,-0.05764784,-0.07316603,2.02844361,-2.87542287
0.12939697,-0.35031456,-0.07786608,-0.12550065,1.29396965,-3.50314563
0.00853506,-0.38597890,-0.08250578,-0.14206780,0.08535062,-3.85978900
-0.12832115,-0.38271992,-0.09500714,-0.12154374,-1.28321148,-3.82719919
-0.24824299,-0.33528717,-0.10497371,-0.08318043,-2.48242992,-3.35287169
-0.32536757,-0.24736336,-0.08810008,-0.01670279,-3.25367571,-2.47363360
-0.34685543,-0.13183738,-0.07235732,0.06280462,-3.46855434,-1.31837380
-0.31468558,-0.00868744,-0.06311989,0.15501229,-3.14685575,-0.08687440
-0.24310967,0.09922044,-0.02740665,0.25738946,-2.43109669,0.99220438
-0.15293158,0.17153839,0.01708098,0.31879213,-1.52931578,1.71538392
-0.06466016,0.19575910,0.05395697,0.33123019,-0.64660157,1.95759103
0.00725795,0.17104576,0.07531534,0.30004722,0.07257946,1.71045760
0.05748500,0.10939401,0.06890614,0.22561680,0.57485004,1.09394014
0.08952384,0.03352498,0.04648011,0.14837232,0.89523844,0.33524975
0.11267271,-0.02828087,0.02733680,0.10390149,1.12672712,-0.28280867
0.13756984,-0.04934001,0.02237390,0.08339506,1.37569843,-0.49340011
0.17196600,-0.01197107,0.06498816,0.08774497,1.71966002,-0.11971068
0.21804768,0.08686019,0.15835641,0.14304373,2.18047676,0.86860189
0.27191403,0.23339176,0.29144809,0.23887126,2.71914032,2.33391764
0.32499852,0.39934225,0.40600809,0.35183981,3.24998521,3.99342250
0.36663132,0.54837516,0.45255131,0.44345197,3.66631320,5.48375163
0.38675029,0.64528804,0.46366557,0.48494151,3.86750293,6.45288038
0.37798939,0.66554661,0.47082296,0.49508527,3.77989391,6.65546613
0.33683774,0.60248655,0.46795037,0.47716555,3.36837736,6.02486547
0.26401873,0.46997922,0.43692243,0.42451227,2.64018733,4.69979223
0.16446749,0.29953004,0.32653829,0.38129285,1.64467488,2.99530036
0.04719876,0.13234582,0.16571186,0.32697949,0.47198756,1.32345815
-0.07496193,0.00841901,0.04265006,0.29597408,-0.74961927,0.08419011
-0.18615388,-0.04434169,0.00636188,0.31209233,-1.86153879,-0.44341686
-0.26926054,-0.01778989,0.02175382,0.35514423,-2.69260537,-0.17789887
-0.30895339,0.07427820,0.03964398,0.42740121,-3.08953385,0.74278197
-0.29569246,0.20017455,0.06933694,0.50136918,-2.95692463,2.00174553
-0.22968846,0.31948307,0.14170909,0.54310054,-2.29688461,3.19483066
-0.12335268,0.39466138,0.21828920,0.54778969,-1.23352677,3.94661378
-0.00079083,0.40164332,0.25747275,0.54740644,-0.00790825,4.01643322
0.10643314,0.33629616,0.27908349,0.49927983,1.06433145,3.36296155
0.16685091,0.21486106,0.25821811,0.40897605,1.66850909,2.14861058
0.15821846,0.06837018,0.17962401,0.28571901,1.58218456,0.68370180
0.07550552,-0.06710244,0.06471376,0.16439612,0.75505519,-0.67102443
-0.06512914,-0.16123473,-0.00890893,0.09072124,-0.65129135,-1.61234728
-0.22839202,-0.19791846,-0.04481980,0.07466820,-2.28392023,-1.97918458
-0.36822281,-0.17884514,-0.02897070,0.13917963,-3.68222814,-1.78845139
-0.44065464,-0.12131190,-0.02379591,0.26562428,-4.40654638,-1.21311900
-0.41757266,-0.05124319,0.04901624,0.35988393,-4.17572664,-0.51243194
-0.29701074,0.00604958,0.16318171,0.38421413,-2.97010745,0.06049579
-0.10626001,0.03419855,0.21860673,0.38629332,-1.06260009,0.34198555
0.10396424,0.03045784,0.27706960,0.34731957,1.03964239,0.30457838
0.27328029,0.00533136,0.33067852,0.29611334,2.73280287,0.05331360
0.34960797,-0.02246659,0.36960229,0.24617995,3.49607971,-0.22466591
0.30593240,-0.03373519,0.31999022,0.25019726,3.05932399,-0.33735195
0.15040517,-0.01634352,0.21407840,0.31110954,1.50405173,-0.16343520
-0.07391981,0.03008268,0.14050576,0.40086293,-0.73919813,0.30082680
-0.30032208,0.09395020,0.15303671,0.45599136,-3.00322084,0.93950201
-0.45773126,0.15593090,0.04548060,0.53813118,-4.57731262,1.55930901
-0.49247147,0.19601116,0.00446902,0.56267059,-4.92471469,1.96011164
-0.38570312,0.20074901,0.10070454,0.53250551,-3.85703123,2.00749006
-0.16087918,0.16809825,0.21684057,0.45134616,-1.60879183,1.68098254
0.12154103,0.10807747,0.33588055,0.33690655,1.21541026,1.08077474
0.38094975,0.03908750,0.46834773,0.22678111,3.80949753,0.39087500
0.54016098,-0.01874053,0.55497915,0.15335445,5.40160984,-0.18740532
0.54858556,-0.05072409,0.54708093,0.12674309,5.48585556,-0.50724091
0.39786235,-0.05272722,0.43027103,0.15099463,3.97862351,-0.52727219
0.12502413,-0.03235125,0.22933982,0.21844751,1.25024135,-0.32351249
-0.19790255,-0.00582958,0.09034653,0.32787594,-1.97902552,-0.05829581
-0.48475446,0.00819507,-0.08745097,0.41836995,-4.84754460,0.08195075
-0.66018392,-0.00429404,-0.26133856,0.45990577,-6.60183923,-0.04294042
-0.68109447,-0.04742425,-0.27099645,0.43214828,-6.81094470,-0.47424251
-0.54810137,-0.11386092,-0.14545113,0.33473539,-5.48101372,-1.13860919
-0.30373815,-0.18748255,-0.02524538,0.17911056,-3.03738146,-1.87482549
-0.01830284,-0.24929975,0.04574690,0.03736599,-0.18302839,-2.49299746
0.23194342,-0.28442586,0.20947088,-0.05480562,2.31943418,-2.84425859
0.38726695,-0.28752336,0.34952861,-0.07582281,3.87266945,-2.87523364
0.42070050,-0.26470948,0.38372448,-0.07125720,4.20700503,-2.64709479
0.34331572,-0.23120185,0.30521926,-0.07644892,3.43315725,-2.31201846
0.19747310,-0.20554698,0.16651899,-0.11810513,1.97473104,-2.05546978
0.04086088,-0.20253160,0.03963864,-0.15067883,0.40860877,-2.02531596
-0.07305372,-0.22737237,-0.07754243,-0.16761950,-0.73053724,-2.27372368
-0.11166342,-0.27333298,-0.14359286,-0.19138668,-1.11663425,-2.73332984
-0.07173635,-0.32369041,-0.16300878,-0.21731871,-0.71736353,-3.23690408
0.02246467,-0.35740876,-0.13511610,-0.24274924,0.22464673,-3.57408761
0.13016796,-0.35654372,-0.06858237,-0.25557688,1.30167957,-3.56543717
0.20991506,-0.31277278,0.01727746,-0.23632617,2.09915058,-3.12772775
0.23453233,-0.23074988,0.10363489,-0.19418243,2.34532334,-2.30749877
0.20012494,-0.12710325,0.12785803,-0.12422167,2.00124938,-1.27103251
0.12624331,-0.02542675,0.11928424,-0.02384058,1.26243309,-0.25426750
0.04753449,0.05099267,0.10968920,0.08084750,0.47534487,0.50992667
0.00013297,0.08620963,0.09749003,0.14890237,0.00132966,0.86209631
0.00777300,0.07605072,0.13574396,0.15463918,0.07773003,0.76050721
0.07256432,0.02853995,0.17686936,0.11987127,0.72564323,0.28539951
0.17363224,-0.03964510,0.22294544,0.06124042,1.73632236,-0.39645101
0.27402485,-0.10926784,0.27972606,-0.00570519,2.74024855,-1.09267841
0.33341970,-0.16492305,0.30121297,-0.02726688,3.33419698,-1.64923047
0.32220170,-0.19946554,0.30284354,-0.03480139,3.22201702,-1.99465539
0.23207943,-0.21502927,0.23909484,-0.02961496,2.32079434,-2.15029273
0.07965446,-0.22049573,0.17034860,-0.01743732,0.79654463,-2.20495734
-0.09820557,-0.22658488,0.06416024,0.02948172,-0.98205571,-2.26584879
-0.25557226,-0.24058251,-0.00753205,0.07656774,-2.55572260,-2.40582514
-0.35146625,-0.26278707,-0.07577644,0.09765401,-3.51466248,-2.62787071
-0.36206218,-0.28604821,-0.10443094,0.07037115,-3.62062182,-2.86048205
-0.28720584,-0.29855845,-0.08184966,0.00700899,-2.87205836,-2.98558452
-0.14935594,-0.28880589,-0.01257713,-0.03436099,-1.49355943,-2.88805893
0.01438291,-0.25076681,0.09258909,-0.03920261,0.14382905,-2.50766806
0.16423312,-0.18731457,0.19696152,0.00304078,1.64233124,-1.87314566
0.26963790,-0.11047393,0.28305811,0.05623199,2.69637902,-1.10473926
0.31722120,-0.03830852,0.33711147,0.10025316,3.17221199,-0.38308516
0.31246943,0.01053836,0.34523755,0.12439400,3.12469428,0.10538361
0.27502119,0.02277609,0.31156978,0.13147785,2.75021192,0.22776094
0.22962124,-0.00517039,0.25575691,0.13167328,2.29621242,-0.05170385
0.19617030,-0.06584525,0.19726308,0.12415566,1.96170302,-0.65845249
0.18244600,-0.14289342,0.17542613,0.08690092,1.82445999,-1.42893417
0.18197722,-0.21584843,0.17522947,0.03198556,1.81977217,-2.15848433
0.17764019,-0.26591581,0.18047889,-0.01229508,1.77640185,-2.65915808
0.14949107,-0.28084285,0.17866556,-0.03979167,1.49491073,-2.80842851
0.08386503,-0.25740308,0.15275143,-0.02542806,0.83865035,-2.57403076
-0.01964863,-0.20095436,0.09883967,0.05622856,-0.19648633,-2.00954359
-0.14597969,-0.12258861,0.06006933,0.18970878,-1.45979694,-1.22588610
-0.26805339,-0.03517822,0.04307434,0.31104118,-2.68053389,-0.35178215
-0.35493310,0.05013800,-0.00312543,0.40107787,-3.54933100,0.50138001
-0.38195666,0.12585593,-0.00595857,0.46015695,-3.81956660,1.25855930
-0.33946142,0.18801707,0.03644937,0.47619623,-3.39461415,1.88017068
-0.23710189,0.23463380,0.12453592,0.45886251,-2.37101885,2.34633802
-0.10217024,0.26373871,0.24652724,0.42350900,-1.02170237,2.63738710
