I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual,I_out_ideal,Q_out_ideal
0.06181172,0.19380723,0.41282547,-0.64282268,0.01847313,0.23327341,0.06743512,0.21143908
0.07848050,0.11423121,0.41236639,-0.64331633,0.04621676,0.13594793,0.08562036,0.12462353
0.04388787,0.06090947,0.41198897,-0.64370906,0.01439349,0.08291886,0.04788062,0.06645079
-0.03365807,0.04922354,0.41187763,-0.64389449,-0.05866502,0.06347647,-0.03672016,0.05370171
-0.13080743,0.08261306,0.41202021,-0.64387906,-0.16613859,0.09256912,-0.14270779,0.09012888
-0.21472160,0.15072660,0.41225347,-0.64372295,-0.26573934,0.16131388,-0.23425616,0.16443913
-0.25213593,0.23176943,0.41240183,-0.64348811,-0.31113938,0.25896772,-0.27507430,0.25285494
-0.21944870,0.29853671,0.41232783,-0.64325511,-0.26935605,0.34371161,-0.23941331,0.32569644
-0.11082989,0.32637327,0.41209185,-0.64305389,-0.15104909,0.36706596,-0.12091277,0.35606547
0.05827377,0.30059457,0.41187403,-0.64289039,0.02191185,0.34240912,0.06357529,0.32794152
0.25363191,0.22100098,0.41176361,-0.64285189,0.24664001,0.26700784,0.27670638,0.24110682
0.43037861,0.10201255,0.41181919,-0.64293265,0.46706529,0.12342937,0.46953282,0.11129326
0.54474278,-0.03164358,0.41194576,-0.64309502,0.60424196,-0.05833369,0.59430141,-0.03452239
0.56610911,-0.15231388,0.41209453,-0.64326090,0.62062141,-0.20526936,0.61761156,-0.16617081
0.48591976,-0.23749181,0.41216147,-0.64339221,0.53996221,-0.28116698,0.53012689,-0.25909791
0.32074114,-0.27600326,0.41215959,-0.64347845,0.38048962,-0.28871861,0.34992095,-0.30111299
0.10846822,-0.27038219,0.41208175,-0.64358670,0.16602602,-0.26126350,0.11833625,-0.29498053
-0.10136484,-0.23480970,0.41195223,-0.64374989,-0.05643555,-0.23096281,-0.11058663,-0.25617179
-0.26046294,-0.18947592,0.41186965,-0.64384866,-0.23986001,-0.19872699,-0.28415887,-0.20671372
-0.33419272,-0.15339110,0.41182873,-0.64381498,-0.33901163,-0.17195507,-0.36459630,-0.16734604
-0.31005892,-0.13812525,0.41183487,-0.64359325,-0.32506221,-0.17137743,-0.33826691,-0.15069136
-0.19994296,-0.14455149,0.41179487,-0.64325845,-0.19412044,-0.19278012,-0.21813301,-0.15770224
-0.03568445,-0.16356296,0.41159916,-0.64299417,-0.00978168,-0.21316294,-0.03893089,-0.17844330
0.14045362,-0.18032600,0.41123459,-0.64289415,0.18665347,-0.22532609,0.15323156,-0.19673137
0.28745637,-0.18041976,0.41078177,-0.64300644,0.34485547,-0.22790937,0.31360806,-0.19683367
0.37590109,-0.15561170,0.41044432,-0.64319098,0.44937493,-0.20313322,0.41009915,-0.16976866
0.39410586,-0.10722390,0.41037568,-0.64325821,0.47083330,-0.14392574,0.42996011,-0.11697873
0.34866599,-0.04596121,0.41062221,-0.64308542,0.42939926,-0.04584297,0.38038629,-0.05014259
0.25977584,0.01164653,0.41097575,-0.64271367,0.33136652,0.04138301,0.28340926,0.01270609
0.15331466,0.04885168,0.41115767,-0.64234149,0.20750825,0.09337655,0.16726264,0.05329602
0.05252226,0.05433935,0.41099289,-0.64217246,0.08185045,0.09205309,0.05730053,0.05928293
-0.02803710,0.02597774,0.41054720,-0.64225721,-0.00962341,0.05371988,-0.03058781,0.02834110
-0.08453598,-0.02853123,0.41005489,-0.64250213,-0.07481763,-0.02814483,-0.09222674,-0.03112690
-0.12179354,-0.09416924,0.40974167,-0.64277726,-0.12125312,-0.11561653,-0.13287385,-0.10273640
-0.14832696,-0.15325973,0.40970743,-0.64297187,-0.15165730,-0.19054178,-0.16182118,-0.16720272
-0.17076042,-0.19057410,0.40990299,-0.64305323,-0.17597197,-0.24537761,-0.18629555,-0.20791181
-0.18988407,-0.19717477,0.41008341,-0.64311200,-0.20638827,-0.26270717,-0.20715900,-0.21511298
-0.19989225,-0.17188438,0.41011792,-0.64318693,-0.21981894,-0.23456715,-0.21807768,-0.18752177
-0.19102831,-0.12022901,0.41005349,-0.64322507,-0.20758309,-0.17736156,-0.20840734,-0.13116699
-0.15451036,-0.05163662,0.41005459,-0.64317477,-0.17007198,-0.10009853,-0.16856713,-0.05633432
-0.08770187,0.02377719,0.41028351,-0.64298093,-0.10242387,0.00123361,-0.09568065,0.02594034
0.00264623,0.09752988,0.41068241,-0.64267898,-0.00395541,0.09064039,0.00288697,0.10640278
0.10057255,0.16345493,0.41101009,-0.64241630,0.09135923,0.17694142,0.10972226,0.17832543
0.18473721,0.21684458,0.41107121,-0.64231068,0.18820616,0.25249158,0.20154390,0.23657228
0.23477043,0.25290726,0.41083688,-0.64238364,0.24542122,0.29687988,0.25612895,0.27591580
0.23800434,0.26573768,0.41049197,-0.64253438,0.25465571,0.31763459,0.25965707,0.28991348
0.19420233,0.24877126,0.41030231,-0.64262480,0.19975588,0.30806655,0.21187012,0.27140352
0.11649399,0.19697752,0.41041252,-0.64261693,0.10552329,0.24803040,0.12709217,0.21489779
0.02796901,0.11013263,0.41072792,-0.64258760,0.00765084,0.14676777,0.03051352,0.12015208
-0.04514555,-0.00421139,0.41101661,-0.64259845,-0.06610784,0.01055770,-0.04925272,-0.00459453
-0.08160827,-0.12963807,0.41106415,-0.64269590,-0.09057510,-0.14062387,-0.08903268,-0.14143205
-0.07197188,-0.24276344,0.41084251,-0.64288652,-0.06999946,-0.27381769,-0.07851960,-0.26484913
-0.02183210,-0.31820426,0.41048801,-0.64305675,-0.01010193,-0.36816212,-0.02381830,-0.34715328
0.04960755,-0.33549082,0.41017985,-0.64319676,0.07356779,-0.38581399,0.05412066,-0.36601250
0.11528117,-0.28584880,0.41000393,-0.64338231,0.15634406,-0.33018500,0.12576901,-0.31185424
0.14856148,-0.17648743,0.40993831,-0.64365351,0.20186533,-0.20506522,0.16207704,-0.19254359
0.13155120,-0.03057996,0.40990853,-0.64400709,0.17709074,-0.02559322,0.14351923,-0.03336201
0.06081500,0.11761388,0.40982199,-0.64433151,0.07783760,0.13823343,0.06634771,0.12831395
-0.05117491,0.23145084,0.40967947,-0.64454037,-0.06308684,0.26065744,-0.05583060,0.25250736
-0.17926081,0.28203476,0.40953812,-0.64459568,-0.21267730,0.32361621,-0.19556927,0.30769321
-0.29244485,0.25672298,0.40950099,-0.64452106,-0.34206715,0.30422161,-0.31905037,0.28007866
-0.36226240,0.16328246,0.40958416,-0.64437413,-0.42899651,0.20293246,-0.39521966,0.17813728
-0.37022591,0.02821523,0.40976232,-0.64422238,-0.44668733,0.03525409,-0.40390766,0.03078215
-0.31228552,-0.11044129,0.40996751,-0.64405572,-0.38425435,-0.14141211,-0.34069607,-0.12048882
-0.19925136,-0.21378677,0.41014147,-0.64390272,-0.24738408,-0.27044800,-0.21737849,-0.23323628
-0.05336543,-0.25302367,0.41026852,-0.64385170,-0.06555407,-0.32190810,-0.05822041,-0.27604280
0.09770565,-0.21741359,0.41027743,-0.64401072,0.11787665,-0.27667263,0.10659454,-0.23719305
0.22758268,-0.11685379,0.41015324,-0.64440775,0.27243936,-0.15552872,0.24828729,-0.12748470
0.31673456,0.02160862,0.41000021,-0.64487690,0.37795706,0.01404296,0.34554986,0.02357449
0.35559851,0.16211856,0.40995273,-0.64523131,0.42705820,0.17519632,0.38794952,0.17686749
0.34484746,0.27053116,0.41011861,-0.64525312,0.42803378,0.29669030,0.37622037,0.29514306
0.29326291,0.32384145,0.41045219,-0.64489907,0.36042517,0.37182470,0.31994285,0.35330331
0.21426432,0.31573361,0.41079748,-0.64423925,0.25925280,0.38381600,0.23375728,0.34445785
0.12231085,0.25680346,0.41095096,-0.64355999,0.13153111,0.33544507,0.13343823,0.28016646
0.03014524,0.16975448,0.41084233,-0.64309812,0.00316350,0.22941719,0.03288774,0.18519810
-0.05265561,0.08142851,0.41059640,-0.64289349,-0.08753937,0.11371942,-0.05744601,0.08883657
-0.11990380,0.01440214,0.41041407,-0.64284462,-0.15315588,0.02739935,-0.13081219,0.01571240
-0.16826291,-0.01919123,0.41045499,-0.64278156,-0.20217152,-0.01655156,-0.18357083,-0.02093717
-0.19653056,-0.01988760,0.41068369,-0.64269787,-0.23320144,-0.02943572,-0.21441016,-0.02169690
-0.20517600,0.00112747,0.41089037,-0.64265054,-0.23763874,-0.01337446,-0.22384214,0.00123005
-0.19626857,0.02716456,0.41084963,-0.64271301,-0.23001045,0.00768901,-0.21412433,0.02963589
-0.17363269,0.04226138,0.41053939,-0.64289773,-0.20548345,0.03041277,-0.18942913,0.04610616
-0.14289747,0.03631043,0.41013503,-0.64313269,-0.16944639,0.02564558,-0.15589774,0.03961382
-0.11113223,0.00750883,0.40983745,-0.64328736,-0.13406900,-0.00869125,-0.12124261,0.00819196
-0.08594758,-0.03834317,0.40986928,-0.64325333,-0.10597303,-0.05878254,-0.09376677,-0.04183148
-0.07419689,-0.09100975,0.41015321,-0.64302832,-0.08962931,-0.11464746,-0.08094704,-0.09928947
-0.08061792,-0.13997036,0.41039199,-0.64278251,-0.09486071,-0.17163291,-0.08795223,-0.15270433
-0.10682096,-0.17789314,0.41034755,-0.64264590,-0.11984523,-0.22584527,-0.11653913,-0.19407718
-0.15093279,-0.20222578,0.40998629,-0.64265233,-0.16772459,-0.25989346,-0.16466408,-0.22062351
-0.20799323,-0.21456557,0.40951887,-0.64278507,-0.22779232,-0.28236109,-0.22691567,-0.23408593
-0.27096345,-0.21838904,0.40923309,-0.64297837,-0.30472779,-0.28693880,-0.29561468,-0.23825724
-0.33203820,-0.21633477,0.40925807,-0.64318633,-0.37191094,-0.27954993,-0.36224577,-0.23601608
-0.38391560,-0.20832298,0.40946648,-0.64336777,-0.43183852,-0.26542317,-0.41884279,-0.22727541
-0.42076640,-0.19135827,0.40969005,-0.64352268,-0.47994323,-0.24158416,-0.45904613,-0.20876732
-0.43880342,-0.16109877,0.40977436,-0.64359796,-0.49927062,-0.20348741,-0.47872409,-0.17575493
-0.43650182,-0.11450470,0.40966371,-0.64352828,-0.49822281,-0.15440058,-0.47621310,-0.12492191
-0.41459337,-0.05241146,0.40951151,-0.64330184,-0.47735427,-0.09747249,-0.45231150,-0.05717965
-0.37593280,0.01911622,0.40946469,-0.64299548,-0.44216135,-0.01819056,-0.41013374,0.02085534
-0.32524267,0.08931800,0.40954056,-0.64269185,-0.38453437,0.05241567,-0.35483201,0.09744381
-0.26865286,0.14509118,0.40964431,-0.64249384,-0.33239016,0.11832851,-0.29309388,0.15829102
-0.21293316,0.17439141,0.40964407,-0.64244801,-0.27494955,0.15625621,-0.23230501,0.19025688
-0.16440380,0.16951506,0.40951923,-0.64251584,-0.23251596,0.15537379,-0.17936064,0.18493690
-0.12767763,0.12915850,0.40934357,-0.64258879,-0.18482604,0.11555738,-0.13929325,0.14090885
-0.10456058,0.05862692,0.40924019,-0.64261210,-0.15289206,0.04522744,-0.11407310,0.06396057
-0.09352031,-0.03174233,0.40934131,-0.64257652,-0.13781198,-0.05699752,-0.10202843,-0.03463012
-0.09005200,-0.12925125,0.40963697,-0.64249504,-0.12181123,-0.16059963,-0.09824459,-0.14101003
-0.08802001,-0.22160125,0.41004828,-0.64234924,-0.10548330,-0.26122999,-0.09602774,-0.24176169
-0.08170372,-0.29884088,0.41038784,-0.64214635,-0.09672832,-0.34740640,-0.08913682,-0.32602829
-0.06795485,-0.35406070,0.41054201,-0.64192390,-0.08555929,-0.41864859,-0.07413713,-0.38627179
-0.04772297,-0.38299753,0.41048333,-0.64172471,-0.05491592,-0.45752103,-0.05206462,-0.41784119
-0.02631621,-0.38318819,0.41025519,-0.64163607,-0.02589320,-0.46248058,-0.02871036,-0.41804920
-0.01213398,-0.35345401,0.40997300,-0.64172435,-0.00071396,-0.42569646,-0.01323788,-0.38560992
-0.01412933,-0.29423994,0.40979391,-0.64194143,0.01201735,-0.35607674,-0.01541477,-0.32100877
-0.03874913,-0.20878853,0.40978399,-0.64214456,-0.00884096,-0.26392289,-0.04227438,-0.22778332
-0.08736797,-0.10454669,0.40993860,-0.64225012,-0.06421866,-0.14051138,-0.09531638,-0.11405795
-0.15515243,0.00614156,0.41015372,-0.64224154,-0.15412438,-0.01601222,-0.16926761,0.00670029
-0.23186115,0.10691902,0.41028193,-0.64219677,-0.26026097,0.09542803,-0.25295500,0.11664611
-0.30443536,0.18021138,0.41022700,-0.64221048,-0.35014548,0.18656821,-0.33213173,0.19660632
-0.36058954,0.21147826,0.41002932,-0.64232433,-0.41820596,0.23973905,-0.39339461,0.23071775
-0.39221571,0.19371551,0.40979424,-0.64242631,-0.46116061,0.22746138,-0.42789801,0.21133901
-0.39743087,0.13062829,0.40967011,-0.64236385,-0.47713206,0.15166562,-0.43358762,0.14251236
-0.38054576,0.03709445,0.40970495,-0.64208257,-0.46297198,0.03788338,-0.41516637,0.04046917
-0.34996931,-0.06369347,0.40985772,-0.64167678,-0.43265832,-0.08965206,-0.38180819,-0.06948806
-0.31482446,-0.14591513,0.40994033,-0.64132690,-0.39704758,-0.18708161,-0.34346599,-0.15918993
-0.28155015,-0.18809315,0.40982080,-0.64118749,-0.35400478,-0.23975040,-0.30716451,-0.20520515
-0.25179767,-0.17920323,0.40954837,-0.64124972,-0.30864053,-0.24173784,-0.27470527,-0.19550646
-0.22246046,-0.12189436,0.40936187,-0.64131075,-0.26825471,-0.18348905,-0.24269907,-0.13298384
-0.18786056,-0.03163282,0.40947384,-0.64116746,-0.22639515,-0.08716482,-0.20495140,-0.03451065
-0.14324945,0.06810046,0.40993601,-0.64073151,-0.18126934,0.03135758,-0.15628174,0.07429598
-0.08820000,0.15308781,0.41054827,-0.64012349,-0.13043751,0.13871515,-0.09622411,0.16701516
-0.02841386,0.20576673,0.41100308,-0.63956165,-0.07156018,0.20835717,-0.03099885,0.22448660
0.02500075,0.22027644,0.41108215,-0.63929635,-0.01293058,0.23659948,0.02727522,0.24031635
0.05878053,0.20346000,0.41079509,-0.63941741,0.01855170,0.23113658,0.06412815,0.22197002
0.06226650,0.17149990,0.41042024,-0.63976336,0.02326949,0.20048900,0.06793127,0.18710231
0.03194454,0.14338761,0.41022241,-0.64017791,-0.00561902,0.17443051,0.03485073,0.15643247
-0.02605222,0.13355606,0.41031495,-0.64054096,-0.06463477,0.16625232,-0.02842235,0.14570648
-0.09669532,0.14632424,0.41058069,-0.64077783,-0.13423870,0.17211353,-0.10549229,0.15963626
-0.16016112,0.17418420,0.41076675,-0.64091748,-0.21028883,0.20628133,-0.17473197,0.19003082
-0.19811703,0.20060283,0.41072321,-0.64096534,-0.25399255,0.23551904,-0.21614097,0.21885292
-0.20010580,0.20638887,0.41047996,-0.64092922,-0.26014459,0.24196881,-0.21831067,0.22516535
-0.16771480,0.17736555,0.41019815,-0.64086020,-0.22671264,0.20827582,-0.18297286,0.19350160
-0.11482951,0.11056868,0.41010216,-0.64077151,-0.16678094,0.12583703,-0.12527626,0.12062780
-0.06355368,0.01665806,0.41024333,-0.64069927,-0.09934481,0.02195158,-0.06933555,0.01817355
-0.03690934,-0.08246504,0.41047928,-0.64070666,-0.05904250,-0.08536293,-0.04026721,-0.08996739
-0.05066690,-0.16015519,0.41063297,-0.64078540,-0.07187772,-0.17347647,-0.05527638,-0.17472550
-0.10713217,-0.19348588,0.41057801,-0.64086396,-0.12616227,-0.22723004,-0.11687865,-0.21108849
-0.19321472,-0.17080261,0.41042739,-0.64087421,-0.22384398,-0.20782185,-0.21079266,-0.18634159
-0.28374314,-0.09577148,0.41030863,-0.64080584,-0.33236228,-0.12617666,-0.30955701,-0.10448441
-0.34921433,0.01347625,0.41037264,-0.64068270,-0.40650735,-0.00488597,-0.38098452,0.01470227
-0.36557314,0.12981629,0.41059163,-0.64054632,-0.42343213,0.13068071,-0.39883160,0.14162648
-0.32278657,0.22535257,0.41085973,-0.64041734,-0.38172314,0.24068675,-0.35215247,0.24585429
-0.22922949,0.27960640,0.41105965,-0.64025170,-0.28418710,0.30117612,-0.25008392,0.30504393
-0.11019359,0.28496464,0.41112351,-0.64006096,-0.15659213,0.29354614,-0.12021859,0.31088964
-0.00075836,0.24769919,0.41114649,-0.63985878,-0.03830143,0.26501134,-0.00082736,0.27023392
0.06482486,0.18446288,0.41118947,-0.63974011,0.03220539,0.20639444,0.07072238,0.20124462
0.06384734,0.11574860,0.41122937,-0.63981801,0.03379610,0.13544392,0.06965593,0.12627897
-0.00754938,0.05879977,0.41122657,-0.64006674,-0.03599588,0.07475666,-0.00823619,0.06414914
-0.13290900,0.02252708,0.41120565,-0.64038956,-0.16768350,0.02350914,-0.14500055,0.02457651
-0.28036442,0.00611453,0.41121516,-0.64061660,-0.33307222,-0.00091754,-0.30587091,0.00667081
-0.41232420,0.00152850,0.41126320,-0.64066911,-0.48713575,0.01535963,-0.44983588,0.00166755
-0.49676547,-0.00136199,0.41133064,-0.64051032,-0.58194073,0.03158359,-0.54195931,-0.00148590
-0.51643743,-0.00931705,0.41134292,-0.64025950,-0.60117015,0.02418869,-0.56342094,-0.01016468
-0.47301316,-0.02224479,0.41128996,-0.64001906,-0.55724867,-0.00799848,-0.51604610,-0.02426854
-0.38496608,-0.03318939,0.41125935,-0.63979059,-0.47026619,-0.05248466,-0.41998883,-0.03620883
-0.28009028,-0.03182311,0.41136751,-0.63949770,-0.34709050,-0.07531350,-0.30557183,-0.03471825
-0.18539109,-0.00999558,0.41155449,-0.63920176,-0.23926764,-0.05670182,-0.20225727,-0.01090494
-0.11791857,0.03304023,0.41165715,-0.63901967,-0.16273868,-0.00583339,-0.12864636,0.03604611
-0.07971346,0.08810853,0.41156429,-0.63909316,-0.12172884,0.06670935,-0.08696549,0.09612431
-0.05853076,0.13771896,0.41126880,-0.63948792,-0.10092154,0.13070482,-0.06385567,0.15024811
-0.03393471,0.16163384,0.41089493,-0.64015806,-0.07441567,0.16794230,-0.03702196,0.17633867
0.01354955,0.14459657,0.41067141,-0.64078367,-0.01854971,0.16143237,0.01478224,0.15775142
0.09361677,0.08338351,0.41076007,-0.64118111,0.07858170,0.10866416,0.10213366,0.09096942
0.20095064,-0.00967754,0.41112265,-0.64123499,0.21355299,0.01925721,0.21923237,-0.01055796
0.31554954,-0.10851053,0.41154489,-0.64100963,0.35397985,-0.10004043,0.34425704,-0.11838241
0.40859389,-0.18038281,0.41177216,-0.64070708,0.47482699,-0.19612881,0.44576621,-0.19679335
0.45186538,-0.19630577,0.41162631,-0.64050972,0.52053503,-0.23511619,0.49297438,-0.21416492
0.42745586,-0.14139875,0.41124627,-0.64042425,0.50578619,-0.16906668,0.46634417,-0.15426267
0.33437940,-0.02160710,0.41093844,-0.64034015,0.41482981,0.00327237,0.36479996,-0.02357283
0.18976204,0.13584107,0.41094565,-0.64014161,0.24244141,0.19665635,0.20702587,0.14819938
0.02415127,0.28889347,0.41128817,-0.63983601,0.04691758,0.36102345,0.02634846,0.31517590
-0.12749652,0.39241015,0.41176733,-0.63950539,-0.11456313,0.48971113,-0.13909567,0.42811014
-0.23613052,0.41169484,0.41207561,-0.63933963,-0.23377167,0.52255330,-0.25761278,0.44914928
-0.28679568,0.33358198,0.41209480,-0.63936490,-0.31642266,0.43234455,-0.31288727,0.36393000
-0.28204672,0.17146265,0.41198608,-0.63947225,-0.34724128,0.22537513,-0.30770626,0.18706167
-0.23960182,-0.03754042,0.41199240,-0.63948607,-0.31040036,-0.03218020,-0.26139988,-0.04095570
-0.18521948,-0.24258884,0.41221112,-0.63937283,-0.23844323,-0.27677584,-0.20207004,-0.26465865
-0.14336443,-0.39339965,0.41257811,-0.63914645,-0.20329977,-0.44433905,-0.15640718,-0.42918966
-0.12889060,-0.45447776,0.41287929,-0.63888597,-0.19270355,-0.52246385,-0.14061658,-0.49582442
-0.14250906,-0.41501796,0.41293743,-0.63866329,-0.19128046,-0.48575644,-0.15547400,-0.45277471
-0.17141897,-0.29154029,0.41275567,-0.63852042,-0.19243613,-0.35760695,-0.18701402,-0.31806352
-0.19466973,-0.12258329,0.41250861,-0.63848001,-0.19300390,-0.18056303,-0.21238004,-0.13373545
-0.19122978,0.04279018,0.41239011,-0.63855243,-0.19605695,0.00171147,-0.20862714,0.04668307
-0.14790068,0.15909483,0.41253021,-0.63874632,-0.16680333,0.14206836,-0.16135612,0.17356867
-0.06438917,0.19689342,0.41285276,-0.63898820,-0.08547707,0.19041049,-0.07024705,0.21480603
0.04607113,0.15006851,0.41318041,-0.63918120,0.03487763,0.14634138,0.05026251,0.16372117
0.16058838,0.03606456,0.41340265,-0.63924265,0.16211330,0.03023321,0.17519810,0.03934558
0.25351659,-0.11052490,0.41349015,-0.63914168,0.28294525,-0.12383362,0.27658056,-0.12058004
0.30402602,-0.24869253,0.41346911,-0.63892412,0.34767271,-0.29302465,0.33168516,-0.27131763
0.30191123,-0.34262875,0.41338485,-0.63876253,0.33890705,-0.41472349,0.32937796,-0.37379981
0.24996254,-0.37078573,0.41328263,-0.63880950,0.28970219,-0.43961819,0.27270319,-0.40451841
0.16247243,-0.33003509,0.41317612,-0.63908404,0.21797356,-0.37863769,0.17725356,-0.36006043
0.06071487,-0.23425224,0.41308320,-0.63947034,0.12852979,-0.25711553,0.06623847,-0.25556362
-0.03291374,-0.10839200,0.41302329,-0.63979483,0.01868862,-0.11525612,-0.03590811,-0.11825310
-0.10021972,0.01965535,0.41298407,-0.63995779,-0.06538499,0.02502744,-0.10933733,0.02144352
-0.13059914,0.12675511,0.41293931,-0.63999373,-0.12418596,0.14082238,-0.14248055,0.13828681
-0.12195018,0.19958233,0.41287455,-0.63999003,-0.13413461,0.22666993,-0.13304475,0.21773957
-0.07946979,0.23596112,0.41278508,-0.64001709,-0.10505723,0.26893845,-0.08669965,0.25742796
-0.01327623,0.24270648,0.41267365,-0.64004529,-0.04790952,0.27844424,-0.01448405,0.26478699
0.06410653,0.23123349,0.41259059,-0.64004642,0.03030434,0.26725295,0.06993870,0.25227023
0.13971588,0.21269346,0.41254628,-0.63999408,0.11903839,0.25686125,0.15242670,0.23204350
0.20144461,0.19425782,0.41249761,-0.63994068,0.18492046,0.24505973,0.21977128,0.21193066
0.23901029,0.17753600,0.41232672,-0.64000046,0.24300472,0.23866401,0.26075453,0.19368755
0.24509192,0.15926698,0.41198933,-0.64021569,0.25837733,0.22330398,0.26738945,0.17375648
0.21687354,0.13367595,0.41157669,-0.64047152,0.23264442,0.19495831,0.23660387,0.14583728
0.15772018,0.09546481,0.41128579,-0.64063579,0.16326122,0.15400056,0.17206896,0.10414984
0.07821408,0.04238514,0.41125309,-0.64060855,0.07546129,0.08781516,0.08532970,0.04624118
-0.00440565,-0.02334705,0.41145071,-0.64034337,-0.01089517,-0.00098261,-0.00480646,-0.02547108
-0.06905160,-0.09506553,0.41171044,-0.63999361,-0.07654765,-0.08843570,-0.07533365,-0.10371423
-0.09573755,-0.16292495,0.41180429,-0.63977444,-0.10064570,-0.18060828,-0.10444739,-0.17774725
-0.07160684,-0.21597162,0.41165629,-0.63976949,-0.06795412,-0.25596602,-0.07812136,-0.23561989
0.00378384,-0.24446766,0.41143039,-0.63987857,0.02068524,-0.29002618,0.00412808,-0.26670840
0.11594752,-0.24198415,0.41139236,-0.63997722,0.14605003,-0.28835651,0.12649598,-0.26399894
0.23718325,-0.20690526,0.41162893,-0.63998008,0.28651193,-0.24818458,0.25876128,-0.22572872
0.33277122,-0.14310640,0.41203243,-0.63993245,0.40145077,-0.17566083,0.36304548,-0.15612567
0.37036796,-0.05965989,0.41237569,-0.63992363,0.45173709,-0.07706168,0.40406263,-0.06508752
0.33002487,0.03048638,0.41243568,-0.64004058,0.41487931,0.03963374,0.36004928,0.03325991
0.21168529,0.11277179,0.41222376,-0.64023864,0.27121609,0.15866502,0.23094361,0.12303134
0.03746793,0.17392511,0.41199556,-0.64035130,0.06082344,0.22629255,0.04087662,0.18974816
-0.15253414,0.20494793,0.41204485,-0.64023763,-0.16180025,0.25024308,-0.16641111,0.22359332
-0.31022401,0.20342159,0.41248655,-0.63985360,-0.34310586,0.24572548,-0.33844701,0.22192811
-0.39261002,0.17436246,0.41310269,-0.63937092,-0.44905316,0.22252425,-0.42832819,0.19022529
-0.37423331,0.12910459,0.41355217,-0.63899177,-0.43908717,0.15969185,-0.40827964,0.14085004
-0.25507767,0.08221177,0.41360748,-0.63885838,-0.31388392,0.07596577,-0.27828367,0.08969108
-0.06135184,0.04708673,0.41331431,-0.63898051,-0.09324592,0.02888112,-0.06693340,0.05137050
0.16134393,0.03152952,0.41292357,-0.63925660,0.15607293,0.02637267,0.17602239,0.03439795
0.36060321,0.03475119,0.41268089,-0.63960576,0.39489781,0.03679898,0.39340952,0.03791272
0.49186371,0.04710200,0.41267335,-0.63993853,0.55680201,0.03180852,0.53661160,0.05138716
0.53074784,0.05301580,0.41280609,-0.64019161,0.60711160,0.02746138,0.57903326,0.05783898
0.47940283,0.03659581,0.41294539,-0.64031792,0.55091258,0.03083484,0.52301708,0.03992516
0.36499715,-0.01178177,0.41292417,-0.64029419,0.42399564,0.01377264,0.39820320,-0.01285363
0.23094632,-0.09009460,0.41272813,-0.64015830,0.27875390,-0.04846179,0.25195694,-0.09829106
0.12365038,-0.18268385,0.41248873,-0.64001447,0.16593224,-0.15409073,0.13489962,-0.19930373
0.07882484,-0.26291091,0.41237643,-0.63993973,0.11732360,-0.26130848,0.08599602,-0.28682954
0.11150335,-0.30025658,0.41233131,-0.64003986,0.16254346,-0.32130575,0.12164751,-0.32757279
0.21252230,-0.27006180,0.41228923,-0.64027292,0.27602160,-0.30183855,0.23185677,-0.29463100
0.35221187,-0.16293933,0.41225407,-0.64052981,0.43077424,-0.19732443,0.38425476,-0.17776293
0.48981220,0.00939026,0.41220260,-0.64073622,0.59057304,-0.02562688,0.53437346,0.01024455
0.58550917,0.21426976,0.41212800,-0.64086825,0.71524832,0.16383411,0.63877657,0.23376321
0.61142159,0.40497557,0.41207513,-0.64099383,0.77116812,0.32490715,0.66704641,0.44181871
0.55847544,0.53282411,0.41211936,-0.64113700,0.73320501,0.46201939,0.60928341,0.58129842
0.43758926,0.56118133,0.41221088,-0.64135295,0.60785579,0.54364270,0.47739947,0.61223547
0.27542059,0.47711769,0.41233703,-0.64152366,0.39428734,0.54180671,0.30047730,0.52052405
0.10647287,0.29686040,0.41248783,-0.64149106,0.13286651,0.40842943,0.11615937,0.32386763
-0.03582582,0.06289879,0.41259587,-0.64123547,-0.06308615,0.13959004,-0.03908512,0.06862108
-0.12655851,-0.16688324,0.41261551,-0.64086437,-0.14412437,-0.14038453,-0.13807233,-0.18206564
-0.15360475,-0.33512812,0.41249427,-0.64058906,-0.18211792,-0.34714149,-0.16757913,-0.36561681
-0.11832063,-0.40132332,0.41223633,-0.64056534,-0.14625020,-0.44520395,-0.12908499,-0.43783420
-0.03326297,-0.35354494,0.41193381,-0.64080143,-0.03709321,-0.41134793,-0.03628911,-0.38570912
0.08175061,-0.21191801,0.41172892,-0.64116168,0.12108895,-0.25803272,0.08918797,-0.23119751
0.20390645,-0.02257503,0.41172659,-0.64145845,0.26388512,-0.03766114,0.22245709,-0.02462882
0.31107228,0.15616331,0.41190091,-0.64157945,0.37687487,0.16435657,0.33937245,0.17037045
0.38458631,0.27120980,0.41208529,-0.64152938,0.47190038,0.28017825,0.41957451,0.29588344
0.41132917,0.29040301,0.41210580,-0.64136916,0.50383899,0.29549414,0.44875033,0.31682277
0.38537314,0.21166603,0.41191676,-0.64114863,0.46217510,0.23327245,0.42043293,0.23092260
0.30926757,0.06288426,0.41163275,-0.64085114,0.35710584,0.09645399,0.33740356,0.06860523
0.19460908,-0.10732239,0.41142443,-0.64046085,0.22623744,-0.07321014,0.21231388,-0.11708618
0.06124701,-0.24491261,0.41140857,-0.64004183,0.09117053,-0.24377425,0.06681903,-0.26719383
