I_in,Q_in,I_out,Q_out,I_out_ideal,Q_out_ideal
-0.10004228,0.14581402,-0.77637959,1.38391221,-1.00042280,1.45814024
-0.03362183,0.15925627,-0.09930242,1.61622202,-0.33621835,1.59256266
0.05524200,0.17833554,0.66549718,1.90327549,0.55241997,1.78335538
0.14510130,0.19386737,1.49190772,2.13209772,1.45101298,1.93867365
0.21441846,0.19266721,1.72366667,2.15922213,2.14418461,1.92667209
0.24809383,0.16387610,1.71601069,1.92400527,2.48093825,1.63876104
0.24163525,0.10446147,1.61826050,1.34769595,2.41635253,1.04461470
0.20166962,0.02168924,1.45752394,0.60437632,2.01669623,0.21689245
0.14280397,-0.06840929,1.13694549,-0.39571491,1.42803973,-0.68409289
0.08210381,-0.14597850,0.64373910,-0.93127304,0.82103812,-1.45978496
0.03322695,-0.19378371,0.26603365,-1.05652857,0.33226949,-1.93783712
0.00227841,-0.20271805,0.08590280,-1.06442165,0.02278410,-2.02718054
-0.01324828,-0.17434768,-0.00989764,-1.07421243,-0.13248283,-1.74347685
-0.02223367,-0.11966812,-0.15804565,-1.00483656,-0.22233672,-1.19668122
-0.03537597,-0.05473267,-0.44754073,-0.72570366,-0.35375965,-0.54732673
-0.06009148,0.00499610,-0.70842654,-0.17865089,-0.60091477,0.04996104
-0.09678974,0.04929750,-0.98465800,0.39308348,-0.96789743,0.49297503
-0.13789942,0.07507524,-1.07338428,0.81779271,-1.37899424,0.75075243
-0.17000946,0.08492047,-1.01054466,0.76121849,-1.70009464,0.84920468
-0.17837850,0.08324223,-1.11370361,0.65554118,-1.78378503,0.83242234
-0.15224443,0.07191728,-0.98955321,0.66982919,-1.52244429,0.71917283
-0.08910808,0.04765322,-0.83548605,0.27113232,-0.89108081,0.47653223
0.00346346,0.00255521,-0.13703094,-0.53128350,0.03463458,0.02555205
0.10912103,-0.07200504,0.81720299,-0.68516159,1.09121029,-0.72005044
0.20669643,-0.17964721,0.89432782,-0.66986477,2.06696434,-1.79647207
0.27559945,-0.31383045,0.77021962,-0.85697478,2.75599452,-3.13830448
0.30101240,-0.45582976,0.64089870,-0.97904402,3.01012402,-4.55829761
0.27739710,-0.57739153,0.53042901,-1.05042243,2.77397096,-5.77391528
0.20943289,-0.64788496,0.44524017,-1.08699179,2.09432885,-6.47884956
0.11032810,-0.64391796,0.33643508,-1.11286378,1.10328097,-6.43917963
-0.00179316,-0.55814540,0.14425051,-1.11771071,-0.01793159,-5.58145404
-0.10826475,-0.40389940,-0.17081764,-1.04948997,-1.08264750,-4.03899403
-0.19379352,-0.21344817,-0.65488476,-0.75985825,-1.93793522,-2.13448174
-0.24900981,-0.02979711,-1.18575084,0.03613795,-2.49009808,-0.29797107
-0.27127588,0.10573378,-1.17865384,1.22192931,-2.71275881,1.05733776
-0.26391529,0.16623175,-1.21964908,1.80099595,-2.63915292,1.66231749
-0.23440617,0.14789025,-1.18490589,1.60882950,-2.34406175,1.47890253
-0.19221358,0.07148266,-1.17682195,0.60683823,-1.92213583,0.71482658
-0.14683463,-0.02426609,-1.01645970,-0.12899697,-1.46834631,-0.24266094
-0.10638895,-0.09552254,-0.75007910,-0.67591006,-1.06388955,-0.95522538
-0.07682808,-0.10827202,-0.63576746,-0.82802022,-0.76828085,-1.08272016
-0.06165835,-0.05029622,-0.67319006,-0.68171805,-0.61658350,-0.50296219
-0.06201211,0.06402038,-0.78827006,0.63216186,-0.62012115,0.64020385
-0.07693758,0.19796311,-0.76686394,2.12660265,-0.76937577,1.97963111
-0.10384581,0.30468433,-1.12682033,3.11371017,-1.03845807,3.04684327
-0.13909271,0.34340084,-1.19690228,3.44546485,-1.39092714,3.43400841
-0.17865363,0.29415938,-1.18033290,3.00885963,-1.78653627,2.94159379
-0.21878594,0.16605277,-1.06083274,1.72459173,-2.18785936,1.66052771
-0.25652084,-0.00415258,-0.90628529,-0.15114784,-2.56520839,-0.04152578
-0.28983237,-0.16284609,-0.93517017,-0.49924749,-2.89832372,-1.62846089
-0.31742424,-0.25652418,-0.88695669,-0.65566647,-3.17424242,-2.56524177
-0.33822856,-0.24938466,-0.90229899,-0.63950086,-3.38228558,-2.49384660
-0.35085916,-0.13574875,-1.05994475,-0.36682907,-3.50859163,-1.35748753
-0.35332714,0.05689645,-1.25461161,0.54372638,-3.53327139,0.56896450
-0.34325502,0.27540874,-1.19140005,2.73202038,-3.43255017,2.75408738
-0.31862488,0.45677844,-1.30812550,4.56136847,-3.18624885,4.56778438
-0.27883446,0.54720273,-1.32203031,5.49852371,-2.78834463,5.47202726
-0.22562626,0.51838440,-1.30555832,5.15918207,-2.25626259,5.18384404
-0.16340542,0.37591387,-1.26379490,3.78835201,-1.63405425,3.75913868
-0.09862467,0.15718699,-0.96368551,1.58414686,-0.98624667,1.57186986
-0.03825505,-0.08029862,-0.25845465,-1.03482759,-0.38255045,-0.80298625
0.01223878,-0.27637249,0.10033517,-1.14044869,0.12238779,-2.76372487
0.05070475,-0.38573129,0.25408921,-1.14929390,0.50704754,-3.85731287
0.07912930,-0.39012852,0.35444924,-1.13749337,0.79129298,-3.90128521
0.10298134,-0.30167174,0.46420649,-1.12875962,1.02981345,-3.01671745
0.12908215,-0.15668205,0.78111678,-0.97435045,1.29082147,-1.56682048
0.16259625,-0.00261624,1.32577145,0.10723772,1.62596253,-0.02616243
0.20418116,0.11736086,1.58615124,1.28813279,2.04181156,1.17360857
0.24843430,0.17708708,1.73804533,1.94186699,2.48434304,1.77087083
0.28445176,0.17353907,1.74478066,1.90330732,2.84451764,1.73539073
0.29863456,0.12494529,1.66577077,1.43231547,2.98634555,1.24945295
0.27906224,0.06216417,1.54502285,0.78344232,2.79062241,0.62164172
0.22009059,0.01674312,1.43107569,0.25502577,2.20090592,0.16743115
0.12558343,0.00991236,1.35054207,0.09033344,1.25583434,0.09912357
0.00948997,0.04611453,-0.03705888,1.07328296,0.09489973,0.46114527
-0.10673176,0.11284807,-0.92141259,1.01257360,-1.06731758,1.12848065
-0.19931087,0.18631427,-1.09484100,2.28119874,-1.99310866,1.86314270
-0.24851694,0.24042468,-1.13707793,2.77903771,-2.48516943,2.40424684
-0.24422328,0.25579083,-1.14682746,2.90859580,-2.44223280,2.55790835
-0.18888639,0.22563208,-1.11628926,2.60099840,-1.88886391,2.25632077
-0.09692061,0.15689199,-0.81529474,1.97005749,-0.96920606,1.56891988
0.00940517,0.06668747,0.14591992,0.69218451,0.09405168,0.66687468
0.10628310,-0.02416528,0.74370474,-0.47067571,1.06283098,-0.24165280
0.17489691,-0.09796181,0.90760422,-0.28811875,1.74896914,-0.97961815
0.20610710,-0.14484668,0.84520864,-0.60122311,2.06107097,-1.44846677
0.20186973,-0.16410545,0.87566930,-0.64661485,2.01869726,-1.64105454
0.17309147,-0.16208169,0.85534775,-0.74941278,1.73091468,-1.62081689
0.13483807,-0.14805224,0.83859003,-0.81033963,1.34838066,-1.48052242
0.10068937,-0.13001079,0.79009897,-0.88211834,1.00689375,-1.30010789
0.07825937,-0.11209051,0.73698217,-0.92558575,0.78259373,-1.12090507
0.06739715,-0.09445566,0.71706682,-0.90376538,0.67397148,-0.94455663
0.06154281,-0.07532183,0.72792798,-0.80216205,0.61542807,-0.75321834
0.05151758,-0.05382632,0.71332443,-0.60642612,0.51517582,-0.53826320
0.03012507,-0.03214757,0.49808753,-0.39333883,0.30125067,-0.32147565
-0.00433168,-0.01568138,-0.01661098,-0.38603821,-0.04331681,-0.15681381
-0.04705158,-0.01103080,-0.48565471,-0.36966065,-0.47051579,-0.11030799
-0.08866940,-0.02263985,-0.81398523,-0.28257850,-0.88669395,-0.22639849
-0.11934475,-0.04963153,-0.88241369,-0.32760233,-1.19344750,-0.49631529
-0.13332704,-0.08446936,-0.82860035,-0.48678869,-1.33327040,-0.84469359
-0.13206253,-0.11439846,-0.75599366,-0.62463003,-1.32062528,-1.14398457
-0.12441952,-0.12548550,-0.72966641,-0.69065416,-1.24419523,-1.25485498
-0.12370653,-0.10792230,-0.80750263,-0.63378817,-1.23706527,-1.07922299
-0.14243892,-0.06056650,-1.02390742,-0.34692568,-1.42438918,-0.60566498
-0.18678010,0.00722091,-1.18106723,0.08203686,-1.86780102,0.07220909
-0.25285265,0.07750167,-1.02921820,0.21135756,-2.52852651,0.77501673
-0.32654640,0.12913732,-1.11894643,1.40760386,-3.26546401,1.29137316
-0.38722139,0.14494671,-1.12450838,1.53612721,-3.87221386,1.44946711
-0.41425029,0.11815940,-1.08311737,1.29665244,-4.14250287,1.18159399
-0.39420754,0.05575142,-1.22450042,0.39502335,-3.94207537,0.55751423
-0.32613400,-0.02277206,-1.09035420,-0.03731043,-3.26133997,-0.22772063
-0.22286418,-0.09102138,-0.98098397,-0.42863941,-2.22864181,-0.91021380
-0.10773145,-0.12407470,-0.69178331,-0.78257406,-1.07731447,-1.24074705
-0.00760592,-0.10677748,-0.08010128,-0.99880475,-0.07605917,-1.06777478
0.05542253,-0.03913658,0.78252929,-0.49152848,0.55422534,-0.39136581
0.07083843,0.06312356,0.86964798,0.62952763,0.70838433,0.63123564
0.04255730,0.17315123,0.43445405,1.66964495,0.42557296,1.73151229
-0.01321291,0.26124905,-0.16514818,2.64973497,-0.13212915,2.61249054
-0.07437980,0.30411501,-0.73976642,2.98482299,-0.74379803,3.04115012
-0.12134870,0.29197568,-0.98118222,2.95017910,-1.21348704,2.91975682
-0.14430984,0.23127385,-0.96602166,2.36048460,-1.44309839,2.31273855
-0.14669194,0.14210713,-0.87832111,1.41123724,-1.46691944,1.42107131
-0.14339287,0.05140913,-0.96144646,0.47463965,-1.43392872,0.51409131
-0.15430354,-0.01571443,-1.04187036,-0.03100627,-1.54303536,-0.15714431
-0.19542415,-0.04353122,-1.06059325,-0.23660631,-1.95424154,-0.43531216
-0.27087423,-0.02964170,-1.13631952,-0.13598673,-2.70874233,-0.29641695
-0.36892570,0.01577132,-1.25791681,0.25995994,-3.68925701,0.15771319
-0.46386130,0.07483506,-1.14057410,1.10083425,-4.63861297,0.74835063
-0.52341602,0.12902735,-1.18239200,1.65034890,-5.23416020,1.29027348
-0.51950893,0.16571510,-1.20052075,1.94848347,-5.19508934,1.65715104
-0.43865204,0.18186576,-1.20055604,2.01831484,-4.38652043,1.81865756
-0.28833030,0.18376159,-1.17993283,1.88058019,-2.88330300,1.83761593
-0.09685831,0.18308243,-0.76182902,1.75254357,-0.96858309,1.83082434
0.09364813,0.19105978,1.01288044,1.77400482,0.93648134,1.91059781
0.23921081,0.21305808,1.66730225,2.13622689,2.39210812,2.13058078
0.30712818,0.24568567,1.79259109,2.62498951,3.07128180,2.45685671
0.28608357,0.27750293,1.84095669,2.80841446,2.86083572,2.77502932
0.18988680,0.29299024,1.68140256,2.83696747,1.89886798,2.92990236
0.05354211,0.27820446,0.26788014,2.76806617,0.53542109,2.78204464
-0.07717833,0.22595099,-0.95608234,2.14139199,-0.77178326,2.25950986
-0.15936944,0.13853930,-1.00676715,1.33119333,-1.59369441,1.38539297
-0.16553264,0.02715952,-1.20784736,0.42349765,-1.65532637,0.27159515
-0.09112300,-0.09177618,-0.64819151,-0.82326865,-0.91122996,-0.91776180
0.04510867,-0.20184864,0.23708259,-1.09085631,0.45108672,-2.01848642
0.20781541,-0.29139525,0.67521787,-0.93322253,2.07815414,-2.91395250
0.35637251,-0.35607830,0.85681099,-0.81575048,3.56372507,-3.56078304
0.45700631,-0.39845040,0.88673878,-0.82538670,4.57006311,-3.98450398
0.49185559,-0.42493233,0.90358323,-0.82575238,4.91855588,-4.24932328
0.46231412,-0.44164005,0.88718432,-0.85631776,4.62314115,-4.41640054
0.38606204,-0.45091189,0.82471865,-0.92111641,3.86062035,-4.50911891
0.28934532,-0.45003680,0.71505153,-0.99899179,2.89345321,-4.50036799
0.19756017,-0.43271762,0.59609550,-1.05368161,1.97560166,-4.32717618
0.12754761,-0.39261580,0.50470018,-1.08016980,1.27547606,-3.92615805
0.08412985,-0.32740348,0.45172799,-1.08981419,0.84129848,-3.27403477
0.06168684,-0.24147766,0.44423920,-1.08825040,0.61686836,-2.41477662
0.04963855,-0.14599497,0.47437173,-1.05381274,0.49638548,-1.45994971
0.03927768,-0.05597389,0.57509649,-0.63192499,0.39277676,-0.55973890
0.02899582,0.01454568,0.65456867,0.29995832,0.28995818,0.14545679
0.02568762,0.05740761,0.52814722,0.98301446,0.25687622,0.57407612
0.04170224,0.07327840,0.57586938,1.00907576,0.41702238,0.73278403
0.08853383,0.07126806,1.02838385,0.73680800,0.88533833,0.71268065
0.16981373,0.06515827,1.38736773,0.77146250,1.69813727,0.65158270
0.27656658,0.06754995,1.50388718,0.99556947,2.76566581,0.67549951
0.38696091,0.08418536,1.61339962,1.38578069,3.86960907,0.84185364
0.47117486,0.11079319,1.70861328,1.77054191,4.71174860,1.10793193
0.50009045,0.13396132,1.76550817,1.98742068,5.00090452,1.33961324
0.45501609,0.13603844,1.76353276,1.91480124,4.55016090,1.36038439
0.33507772,0.10245529,1.65916860,1.34450114,3.35077716,1.02455286
0.15953679,0.02876467,1.40284610,0.56324047,1.59536787,0.28764674
-0.03610266,-0.07541595,-0.59691447,-0.32396072,-0.36102656,-0.75415952
-0.20928592,-0.18740806,-0.72553271,-0.59098178,-2.09285918,-1.87408058
-0.32219156,-0.27752530,-0.84018117,-0.57073331,-3.22191562,-2.77525295
-0.35247564,-0.31837632,-0.77206296,-0.66826272,-3.52475640,-3.18376323
-0.29960952,-0.29426732,-0.72535616,-0.73174810,-2.99609519,-2.94267317
-0.18481372,-0.20729928,-0.65505034,-0.79656863,-1.84813724,-2.07299275
-0.04460705,-0.07775087,-0.28220576,-0.80617291,-0.44607045,-0.77750874
0.08001304,0.06172084,0.98691797,0.73265505,0.80013039,0.61720840
0.15541604,0.17631463,1.53951466,1.92751908,1.55416039,1.76314629
0.16462640,0.24032331,1.67696309,2.45800066,1.64626400,2.40323312
0.11136189,0.24543731,1.10314107,2.38984966,1.11361891,2.45437309
0.01783270,0.20307988,0.12140256,2.16722441,0.17832701,2.03079877
-0.08275028,0.13978599,-0.73055726,1.30791938,-0.82750285,1.39785990
-0.15645960,0.08712019,-0.80286270,0.94450080,-1.56459599,0.87120193
-0.17853553,0.06966003,-1.04604864,0.48320132,-1.78535530,0.69660032
-0.14000688,0.09539291,-0.96042114,0.70173573,-1.40006883,0.95392912
-0.04936283,0.15214170,-0.30681822,1.31968522,-0.49362832,1.52141701
0.07081258,0.21155856,0.66103029,2.03216028,0.70812578,2.11558564
0.19084795,0.23951373,1.66118908,2.33341217,1.90847950,2.39513730
0.28231802,0.20931821,1.70767236,2.13152266,2.82318019,2.09318207
0.32525728,0.11303329,1.55849683,1.28911924,3.25257281,1.13033294
0.31242106,-0.03339391,1.28896677,0.06919814,3.12421057,-0.33393909
0.24983675,-0.19338780,0.89715046,-0.80377287,2.49836745,-1.93387800
0.15403078,-0.32069574,0.50259608,-1.02952707,1.54030785,-3.20695742
0.04716266,-0.37455685,0.23300897,-1.07410717,0.47162659,-3.74556855
-0.04836881,-0.33396715,-0.03188150,-1.05772245,-0.48368812,-3.33967153
-0.11447156,-0.20602866,-0.39161369,-0.90940517,-1.14471564,-2.06028656
-0.14023125,-0.02524394,-0.96200794,-0.17811771,-1.40231249,-0.25243935
-0.12292644,0.15635531,-1.02204633,1.24082613,-1.22926439,1.56355310
-0.06751079,0.28520978,-0.63812631,2.96363258,-0.67510791,2.85209779
0.01489329,0.32315765,0.23075899,3.31099415,0.14893293,3.23157646
0.10900143,0.25965713,1.19568384,2.71618342,1.09001435,2.59657130
0.19760007,0.11518631,1.56333733,1.46398580,1.97600072,1.15186312
0.26393290,-0.06536487,1.26305795,0.06250672,2.63932902,-0.65364870
0.29422516,-0.22713121,0.93438065,-0.69412458,2.94225164,-2.27131214
0.28020284,-0.32272322,0.81474274,-0.85009265,2.80202835,-3.22723223
0.22122553,-0.32688516,0.72752762,-0.94755810,2.21225532,-3.26885160
0.12544889,-0.24354659,0.60084182,-1.02725613,1.25448890,-2.43546590
0.00941561,-0.10308856,-0.04644549,-1.02532768,0.09415609,-1.03088559
-0.10427399,0.04899601,-1.07491648,0.30543941,-1.04273986,0.48996009
-0.19107319,0.16795438,-1.14192140,1.65385902,-1.91073188,1.67954382
-0.22966414,0.22458547,-1.20353603,2.36182642,-2.29664142,2.24585467
-0.20701554,0.21394793,-1.18838274,2.23173189,-2.07015543,2.13947927
-0.12198406,0.15515227,-1.05504453,1.84765375,-1.21984059,1.55152275
0.01363193,0.08262580,0.32780242,0.70091039,0.13631933,0.82625803
0.17706451,0.03225363,1.28571510,0.70492995,1.77064507,0.32253631
0.33924340,0.02756092,1.41943276,0.91899747,3.39243395,0.27560917
0.47106908,0.07099484,1.60752678,1.55817580,4.71069075,0.70994842
0.54973448,0.14344186,1.80167925,2.34027791,5.49734477,1.43441857
0.56351030,0.21207430,1.94959211,2.93655944,5.63510297,2.12074302
0.51383142,0.24355666,2.01398015,3.10813022,5.13831422,2.43556657
0.41426224,0.21765776,1.97212315,2.70911908,4.14262236,2.17657762
0.28674902,0.13612803,1.81006980,1.69222403,2.86749015,1.36128034
0.15624229,0.02338493,1.53129840,0.52402967,1.56242287,0.23384933
0.04510722,-0.08148861,0.50616014,-1.06753278,0.45107220,-0.81488611
-0.03133194,-0.13874350,-0.02127367,-0.98041475,-0.31331941,-1.38743503
-0.06718651,-0.12300514,-0.37682500,-0.86440730,-0.67186509,-1.23005142
-0.06602009,-0.03387257,-0.61993092,-0.43053007,-0.66020094,-0.33872567
-0.03877921,0.10198022,-0.45202836,1.10972488,-0.38779213,1.01980221
-0.00037422,0.23835379,0.01555044,2.43774080,-0.00374216,2.38353794
0.03415973,0.32449762,0.28804296,3.28541994,0.34159733,3.24497620
0.05304844,0.32260549,0.51206660,3.32830524,0.53048444,3.22605491
0.05007336,0.22189529,0.50180948,2.36573005,0.50073356,2.21895288
0.02545058,0.04432772,0.33054668,0.90171993,0.25450576,0.44327721
-0.01472733,-0.16028179,-0.32256401,-1.03616536,-0.14727326,-1.60281790
-0.06026657,-0.32850028,-0.16608728,-1.04958212,-0.60266575,-3.28500277
-0.09947365,-0.40247927,-0.14183195,-1.08473897,-0.99473649,-4.02479266
-0.12207987,-0.34804196,-0.26241556,-1.05365241,-1.22079875,-3.48041958
-0.12192244,-0.16587921,-0.54068595,-0.89407438,-1.21922436,-1.65879205
-0.09881063,0.10772629,-1.07558799,1.03235173,-0.98810627,1.07726289
-0.05909155,0.41087835,-0.46419844,4.14079952,-0.59091549,4.10878350
-0.01463526,0.67358886,-0.06974740,6.19212723,-0.14635263,6.73588856
0.01971256,0.83736170,0.27739757,7.88267183,0.19712563,8.37361704
0.02976230,0.87084066,0.41411749,8.31689358,0.29762299,8.70840661
0.00587861,0.77693130,-0.00913684,7.02312374,0.05878611,7.76931296
-0.05388143,0.58962921,-0.67637110,5.54059792,-0.53881426,5.89629208
-0.14235654,0.36206163,-1.16172624,3.13224101,-1.42356541,3.62061635
-0.24419367,0.14990224,-0.97878504,1.08304644,-2.44193673,1.49902236
-0.33907107,-0.00447945,-1.09898531,0.02406882,-3.39071070,-0.04479453
-0.40652844,-0.08234046,-1.07193232,-0.17009568,-4.06528436,-0.82340464
-0.43115008,-0.09062784,-1.09965920,-0.18098935,-4.31150081,-0.90627845
-0.40663734,-0.05585891,-1.14366531,-0.08792210,-4.06637344,-0.55858909
-0.33754381,-0.01249112,-1.18635166,0.07751922,-3.37543806,-0.12491121
-0.23809310,0.00998852,-1.17724276,0.17325713,-2.38093104,0.09988520
-0.12837038,-0.00305349,-1.10601711,-0.07802892,-1.28370384,-0.03053489
-0.02899708,-0.04752471,-0.42942461,-0.79453254,-0.28997084,-0.47524711
0.04411397,-0.10353204,0.39132720,-0.96422386,0.44113971,-1.03532036
0.08335065,-0.14360786,0.58026510,-0.96007371,0.83350655,-1.43607861
0.09031472,-0.14312361,0.61137760,-0.96880221,0.90314719,-1.43123610
0.07392526,-0.08930460,0.68067169,-0.90176141,0.73925261,-0.89304597
0.04652175,0.01400659,0.65848333,0.29226872,0.46521752,0.14006588
0.01943005,0.14709563,0.26979402,1.58945739,0.19430046,1.47095632
-0.00041527,0.28002971,-0.08564758,2.91975832,-0.00415266,2.80029715
-0.01164777,0.38112667,-0.15796044,3.93019414,-0.11647773,3.81126672
-0.01717265,0.42547438,-0.16481276,4.33910275,-0.17172654,4.25474379
-0.02109998,0.40100813,-0.21244781,4.10917997,-0.21099976,4.01008130
-0.02532460,0.31067619,-0.20108645,3.25174856,-0.25324605,3.10676187
-0.02733800,0.17056958,-0.01189718,1.95830870,-0.27337996,1.70569578
-0.02039472,0.00508091,-0.24903320,-0.49014723,-0.20394718,0.05080908
0.00378621,-0.15917427,-0.16603072,-1.05441475,0.03786213,-1.59174268
0.05068591,-0.29892434,0.30410862,-1.08076096,0.50685907,-2.98924339
0.11872097,-0.39807137,0.40121379,-1.09826708,1.18720970,-3.98071365
0.19694792,-0.44933683,0.53432363,-1.08243489,1.96947925,-4.49336833
0.26609405,-0.45398439,0.63700825,-1.07070446,2.66094050,-4.53984393
0.30314313,-0.42028066,0.72605544,-1.03658545,3.03143135,-4.20280657
0.28836561,-0.36137945,0.77011478,-1.01827633,2.88365610,-3.61379446
0.21261651,-0.29306642,0.72337246,-1.05823565,2.12616513,-2.93066421
0.08234902,-0.23148581,0.44900733,-1.16042686,0.82349023,-2.31485810
-0.07969993,-0.19079205,-0.36064759,-0.90099734,-0.79699928,-1.90792048
-0.23891442,-0.18073094,-0.88315809,-0.55486298,-2.38914424,-1.80730936
-0.35740024,-0.20441690,-1.00130117,-0.40869337,-3.57400241,-2.04416902
-0.40440796,-0.25687224,-0.95061982,-0.48647755,-4.04407962,-2.56872241
-0.36542751,-0.32502492,-0.80276799,-0.67112809,-3.65427513,-3.25024915
-0.24703357,-0.38967596,-0.53486341,-0.91046810,-2.47033573,-3.89675960
-0.07577302,-0.42943516,-0.11799314,-1.09445333,-0.75773019,-4.29435163
0.10878651,-0.42593267,0.36740503,-1.10467112,1.08786510,-4.25932668
0.26487264,-0.36900318,0.72221094,-0.96528506,2.64872639,-3.69003181
0.35994946,-0.26027831,0.95369691,-0.73535031,3.59949464,-2.60278308
0.37930444,-0.11387842,1.19389033,-0.23543718,3.79304443,-1.13878421
0.32918524,0.04634704,1.46631420,0.77794021,3.29185245,0.46347043
0.23362148,0.19253386,1.73288310,2.09401917,2.33621482,1.92533856
0.12607816,0.29997981,1.23659348,3.04957128,1.26078159,2.99979810
0.03871641,0.35370643,0.36984599,3.68015814,0.38716414,3.53706433
-0.00725664,0.35238967,-0.15263832,3.52480483,-0.07256643,3.52389673
-0.00711296,0.30837597,-0.09781720,3.07526040,-0.07112957,3.08375971
0.02759343,0.24369200,0.28133556,2.46614051,0.27593432,2.43692003
0.07460273,0.18322532,0.73195928,1.75630271,0.74602726,1.83225317
0.10978113,0.14717479,1.09573877,1.35012043,1.09781126,1.47174789
0.11605945,0.14512499,1.11554468,1.33692110,1.16059450,1.45124992
0.08939646,0.17358829,0.76440752,1.66930950,0.89396461,1.73588290
0.03980026,0.21774221,0.18439665,2.21241093,0.39800258,2.17742213
-0.01279500,0.25673479,-0.31485143,2.54955769,-0.12795003,2.56734786
-0.04620459,0.27078709,-0.54311162,2.65428400,-0.46204595,2.70787090
-0.04442127,0.24776944,-0.45136863,2.41147566,-0.44421267,2.47769436
-0.00378406,0.18714351,-0.05950389,1.74314427,-0.03784060,1.87143507
0.06528392,0.10006555,0.75249416,0.82835323,0.65283922,1.00065551
0.14155637,0.00572361,1.19388020,-0.09349652,1.41556370,0.05723612
0.20012412,-0.07479710,1.05122781,-0.54799473,2.00124124,-0.74797104
0.22084343,-0.12506538,0.98779839,-0.68787718,2.20843434,-1.25065376
0.19515977,-0.13815336,0.93141919,-0.79663938,1.95159768,-1.38153363
0.12894684,-0.11829868,0.87396622,-0.88287264,1.28946841,-1.18298678
0.04040622,-0.07898682,0.33792120,-0.98701113,0.40406218,-0.78986820
-0.04620657,-0.03823531,-0.70573902,-0.54883599,-0.46206574,-0.38235305
-0.10882834,-0.01272411,-0.96863425,-0.17580730,-1.08828336,-0.12724110
-0.13494888,-0.01270075,-1.02251875,-0.09571222,-1.34948875,-0.12700749
-0.12556542,-0.03922986,-0.94596553,-0.32670903,-1.25565419,-0.39229856
-0.09441088,-0.08451121,-0.70020413,-0.67487150,-0.94410877,-0.84511210
-0.06277391,-0.13496407,-0.43310025,-0.94780326,-0.62773914,-1.34964071
-0.05173461,-0.17591708,-0.29369107,-1.03544831,-0.51734610,-1.75917078
-0.07449993,-0.19631959,-0.33847395,-0.99748290,-0.74499932,-1.96319585
-0.13145663,-0.19200599,-0.55647916,-0.85836995,-1.31456627,-1.92005986
-0.20960637,-0.16661645,-0.83510286,-0.60500330,-2.09606367,-1.66616452
-0.28655138,-0.13007972,-1.02555931,-0.33428505,-2.86551376,-1.30079717
-0.33767656,-0.09531582,-1.10839379,-0.16139206,-3.37676562,-0.95315817
-0.34413927,-0.07428449,-1.14108813,-0.08357737,-3.44139273,-0.74284490
-0.29906278,-0.07457400,-1.12147272,-0.14126070,-2.99062782,-0.74574000
-0.20997956,-0.09742621,-0.98449862,-0.41642863,-2.09979559,-0.97426214
-0.09683808,-0.13757450,-0.59519297,-0.85747707,-0.96838082,-1.37574504
0.01367280,-0.18472868,0.07043156,-1.10418582,0.13672802,-1.84728680
0.09559821,-0.22614686,0.45694265,-1.06017315,0.95598208,-2.26146856
0.13064394,-0.24957627,0.58149487,-1.03945851,1.30643936,-2.49576270
0.11252825,-0.24591213,0.53723824,-1.08189178,1.12528255,-2.45912132
0.04767856,-0.21112795,0.31494984,-1.14708352,0.47678561,-2.11127953
-0.04758692,-0.14725964,-0.37488207,-0.96633458,-0.47586918,-1.47259644
-0.15218201,-0.06239387,-1.03125250,-0.31562993,-1.52182008,-0.62393873
-0.24589257,0.03030488,-1.25602627,0.37774968,-2.45892565,0.30304877
-0.31381165,0.11445753,-1.22755241,1.45679820,-3.13811648,1.14457526
-0.34847404,0.17309671,-1.27157950,1.99040842,-3.48474035,1.73096715
-0.34951123,0.19180231,-1.27467275,2.13983607,-3.49511226,1.91802308
-0.32150712,0.16189760,-1.23420680,1.82605708,-3.21507122,1.61897602
-0.27123708,0.08306224,-1.02633011,0.34705397,-2.71237079,0.83062238
-0.20547354,-0.03537010,-1.12767935,-0.12448138,-2.05473544,-0.35370099
-0.13009038,-0.17504112,-0.65771276,-0.86367488,-1.30090376,-1.75041122
-0.05050918,-0.31136955,-0.22411126,-1.07525659,-0.50509180,-3.11369553
0.02710664,-0.41821399,0.08819286,-1.10296440,0.27106643,-4.18213991
0.09483982,-0.47349247,0.29197240,-1.11157131,0.94839818,-4.73492468
0.14303067,-0.46442392,0.41754207,-1.10725105,1.43030666,-4.64423920
0.16169091,-0.39096967,0.51028335,-1.09178519,1.61690913,-3.90969670
0.14305470,-0.26639417,0.60139775,-1.05498493,1.43054700,-2.66394170
0.08443710,-0.11457928,0.70930630,-0.98740304,0.84437095,-1.14579275
-0.00968791,0.03537598,-0.43559396,0.54816222,-0.09687907,0.35375977
-0.12732147,0.15593110,-1.15471303,1.78266513,-1.27321474,1.55931098
-0.25069468,0.22746663,-1.26461041,2.62595344,-2.50694684,2.27466632
-0.35984782,0.24251744,-1.28362644,2.87717056,-3.59847817,2.42517438
-0.43710324,0.20675692,-1.25656509,2.61425352,-4.37103237,2.06756919
-0.47116167,0.13655823,-1.16387677,1.86521852,-4.71161675,1.36558233
-0.45962784,0.05395918,-1.09201121,0.19703925,-4.59627841,0.53959176
-0.40923596,-0.01940737,-1.18314207,0.12897930,-4.09235963,-0.19407367
-0.33373950,-0.06762191,-1.10906017,-0.12470395,-3.33739498,-0.67621909
